id,size,forks,open_issues,subscribers_count,stargazers_count,language_dictionary,owner_type,url,pushed_at,topics,description
3853751,5055,385,164,237,3467,"{'c++': 130886, 'css': 1843, 'javascript': 64222, 'objective-c++': 26385, 'python': 15271, 'shell': 1201}",Organization,https://api.github.com/repos/appjs/appjs,2016-05-01T09:27:13Z,[],deprecated sdk on top of nodejs to build desktop apps using html and css and js
5583022,28306,1143,60,405,3396,"{'c': 1356269, 'c++': 97844, 'groff': 3123, 'objective-c': 3671597, 'objective-c++': 417998}",User,https://api.github.com/repos/gavinkwoe/BeeFramework,2016-09-23T03:01:20Z,[],experimental a semi hybrid framework that allows you to create mobile apps using objective c and xml and css
15240249,666598,468,4,243,3342,"{'c': 13569, 'java': 2916, 'javascript': 3908, 'matlab': 140, 'objective-c': 907507, 'objective-c++': 9822}",Organization,https://api.github.com/repos/facebookarchive/origami,2016-11-15T18:01:08Z,[],a quartz composer framework that enables interactive design prototyping without programming
339607,1133,913,44,164,3321,{'objective-c': 31414},Organization,https://api.github.com/repos/enormego/EGOTableViewPullRefresh,2016-10-07T05:13:56Z,[],a similar control to the pull down to refresh control created by atebits in tweetie 
47656654,3709,133,12,100,3320,"{'css': 86940, 'html': 22451, 'javascript': 54023, 'python': 589}",User,https://api.github.com/repos/HunterLarco/voxel.css,2016-05-09T10:05:30Z,[],a lightweight d css voxel library
11600244,1033,694,9,374,3213,{'go': 91},User,https://api.github.com/repos/astaxie/go-best-practice,2016-10-19T15:28:24Z,[],trying to complete over  projects in various categories in golang
1633914,3678,260,29,184,3165,"{'css': 1453, 'go': 162957, 'javascript': 3693, 'shell': 5340}",Organization,https://api.github.com/repos/ha/doozerd,2016-03-16T04:01:32Z,[],a consistent distributed data store
6177949,10623,1709,48,317,3140,"{'coffeescript': 2316, 'css': 25907, 'javascript': 777, 'ruby': 30742}",Organization,https://api.github.com/repos/apigy/selfstarter,2016-07-12T02:51:33Z,[],roll your own crowdfunding
46282096,19836,481,7,99,3114,{'java': 90065},User,https://api.github.com/repos/hitherejoe/animate,2016-05-26T12:33:05Z,[],an application demoing meaningful motion on android
10777493,18776,490,22,185,3105,{'php': 5944},Organization,https://api.github.com/repos/pattern-lab/patternlab-php,2016-07-13T14:55:36Z,[],the php version of pattern lab
10513377,1009,409,42,103,3046,"{'coffeescript': 19566, 'css': 4129, 'gherkin': 5028, 'html': 2469, 'javascript': 31910}",Organization,https://api.github.com/repos/carrot/share-button,2016-06-17T15:39:04Z,[],warning warning currently unmaintained warning warning and painless social shares
13887383,300518,380,9,487,3002,"{'assembly': 420426, 'awk': 1747, 'batchfile': 6979, 'c': 25206704, 'c++': 47017256, 'cmake': 542403, 'dtrace': 19033, 'gap': 68720, 'groff': 63568, 'html': 65784, 'java': 3448424, 'javascript': 7336, 'lex': 14729, 'makefile': 99765, 'objective-c': 512473, 'pascal': 89384, 'perl': 2093788, 'php': 274182, 'plpgsql': 97930, 'plsql': 12027, 'python': 81935, 'r': 35054, 'scilab': 7739, 'shell': 525835, 'sourcepawn': 72851, 'sqlpl': 43021, 'visual basic': 263, 'yacc': 556297}",Organization,https://api.github.com/repos/facebookarchive/webscalesql-5.6,2016-06-02T18:38:39Z,[],version  based upon the mysql   community releases
1446771,740,503,135,217,2976,"{'python': 39530, 'shell': 15787}",User,https://api.github.com/repos/kstenerud/iOS-Universal-Framework,2016-06-21T21:19:07Z,[],an xcode project template to build universal frameworks and simulator for ios and iphone
605475,1917,10,14,88,2970,"{'css': 9590, 'html': 4730, 'javascript': 192360, 'ruby': 3008}",User,https://api.github.com/repos/mnutt/hummingbird,2016-07-17T13:52:41Z,[],real time web analytics using node js and web sockets
12931484,64418,449,757,277,2947,"{'batchfile': 460, 'c': 43878, 'c++': 42402, 'css': 61055, 'dart': 1649628, 'html': 128643, 'javascript': 41066, 'makefile': 2595, 'python': 5297, 'shell': 22850}",Organization,https://api.github.com/repos/googlearchive/chromedeveditor,2016-06-16T07:34:33Z,[],chrome dev editor is a developer tool for building apps on the chrome platform chrome apps and web in javascript or dart no longer in active development
2982576,310,959,6,258,2946,{'html': 128},User,https://api.github.com/repos/blueimp/Bootstrap-Image-Gallery,2016-10-08T19:01:01Z,[],this project is deprecated in favor of blueimp gallery
8557873,4952,475,44,228,2937,"{'css': 280863, 'html': 97042, 'javascript': 39218, 'ruby': 4440}",Organization,https://api.github.com/repos/GumbyFramework/Gumby,2016-06-13T08:16:29Z,[],a responsive css framework powered by sass
36430851,2178,578,6,108,2919,{'java': 77439},User,https://api.github.com/repos/race604/FlyRefresh,2016-03-14T13:15:48Z,[],the implementation of https and and dribbble com and shots and  replace
44513129,7898,859,58,237,2914,"{'c': 5035, 'c++': 935023, 'java': 114700, 'makefile': 4189, 'shell': 507}",Organization,https://api.github.com/repos/CtripMobile/DynamicAPK,2016-08-25T06:25:09Z,[],solution to implement multi apk dynamic loading and hot fixing for android app android appapk 
25166410,1194,837,9,177,2912,{'java': 44159},User,https://api.github.com/repos/saulmm/Android-Material-Examples,2016-04-19T09:14:57Z,[],deprecated little bites of material design
5728867,396,477,48,161,2870,{'objective-c': 27598},User,https://api.github.com/repos/omz/ColorSense-for-Xcode,2016-03-22T12:29:27Z,[],plugin for xcode to make working with colors more visual
3354157,412,504,28,145,2852,"{'css': 4048, 'javascript': 30437}",User,https://api.github.com/repos/JoelBesada/scrollpath,2016-09-17T16:11:32Z,[],a plugin for defining custom scroll paths
14839011,4117,417,52,95,2851,{'objective-c': 23261},User,https://api.github.com/repos/qfish/XAlign,2016-12-13T16:21:29Z,"['xalign', 'xcode-extension', 'xcode-plugin', 'xcode8']",an amazing xcode source editor extension to align regular code it can align xnything in any way you want
4459589,12916,534,31,145,2850,"{'css': 31827, 'html': 43078, 'javascript': 127048, 'puppet': 339, 'python': 43825}",User,https://api.github.com/repos/rigoneri/syte,2016-06-10T18:32:31Z,[],a really simple but powerful packaged personal site that has social integrations like spotify and last and much more
48564838,1069,787,44,175,2841,"{'c': 14143, 'java': 49816, 'makefile': 796}",User,https://api.github.com/repos/Marswin/MarsDaemon,2016-03-19T09:39:32Z,[],a lite you can make your project depend it and your project will be undead contains api from  to lol
26068656,6011,354,59,71,2833,"{'objective-c': 72701, 'ruby': 1045}",User,https://api.github.com/repos/zhxnlai/ZLSwipeableView,2016-06-13T01:22:22Z,[],a simple view for building card like interface inspired by tinder and potluck
745502,54399,622,59,129,2830,"{'coffeescript': 38704, 'css': 98968, 'javascript': 58022, 'php': 1090, 'ruby': 589}",Organization,https://api.github.com/repos/senchalabs/jQTouch,2016-03-11T23:39:42Z,[],create powerful mobile apps with just and zepto js or jquery
11493,249309,325,24,257,2803,"{'ruby': 32090, 'scala': 476052, 'shell': 8782, 'thrift': 4117}",Organization,https://api.github.com/repos/twitter-archive/kestrel,2016-01-22T07:54:28Z,[],distributed message queue system inactive
7805180,10878,430,82,126,2771,"{'coffeescript': 144275, 'css': 27866, 'html': 23403, 'javascript': 186236, 'ruby': 93441, 'shell': 2159}",Organization,https://api.github.com/repos/kandanapp/kandan,2016-09-06T07:16:22Z,[],kandan is an open source alternative to hipchat
5138050,18070,424,46,201,2768,"{'c': 1087, 'objective-c': 127054, 'ruby': 864}",User,https://api.github.com/repos/honcheng/PaperFold-for-iOS,2016-02-17T15:22:51Z,[],paper folding animation for ios
22960202,982,145,9,81,2745,"{'css': 3600, 'html': 103, 'python': 326}",User,https://api.github.com/repos/odewahn/docker-jumpstart,2016-05-29T21:00:53Z,[],a quick introduction to docker
65336583,1297,320,1,176,2738,{'javascript': 30723},User,https://api.github.com/repos/mewo2/terrain,2016-08-15T10:43:45Z,[],fantasy map generator
26951178,3235,321,36,127,2709,"{'css': 196017, 'html': 8735, 'javascript': 25038}",User,https://api.github.com/repos/maxogden/screencat,2016-02-18T12:54:39Z,[],cat webrtc screensharing electron app for mac os alpha
767761,232778,913,35,228,2693,"{'javascript': 1249, 'shell': 50}",Organization,https://api.github.com/repos/kissyteam/kissy,2016-06-13T08:29:15Z,[],a powerful collection of modules
6798814,14319,796,139,167,2684,{'java': 142804},User,https://api.github.com/repos/JoanZapata/android-pdfview,2016-07-04T19:53:19Z,[],deprecated a fast pdf reader component for android development
5193009,114562,1236,62,265,2669,"{'html': 39468, 'java': 2801752}",User,https://api.github.com/repos/qii/weiciyuan,2016-08-14T15:31:04Z,[],sina weibo android client
21685855,3106,193,16,123,2587,"{'c': 176649, 'html': 960, 'javascript': 2454891, 'perl': 5224, 'shell': 6058}",User,https://api.github.com/repos/zzmp/juliusjs,2016-05-11T18:13:13Z,[],a speech recognition library for the web
1760686,2227,535,13,102,2583,"{'coffeescript': 1489, 'html': 387, 'javascript': 9338}",Organization,https://api.github.com/repos/jquery-boilerplate/jquery-boilerplate,2016-08-11T07:01:54Z,[],a jump start for jquery plugins development
14855579,2052,426,38,249,2583,"{'objective-c': 12734, 'ruby': 112, 'swift': 89508}",Organization,https://api.github.com/repos/codepath/ios_guides,2016-12-08T22:38:09Z,[],comprehensive open source ios guides
938745,1552,359,10,91,2569,"{'html': 1325, 'javascript': 74071}",User,https://api.github.com/repos/SlexAxton/yepnope.js,2016-12-13T13:08:08Z,[],a script loader for your conditional builds
1246599,1221,606,60,161,2536,"{'javascript': 151648, 'python': 6664, 'shell': 621}",User,https://api.github.com/repos/samizdatco/arbor,2016-02-27T18:07:47Z,[],a graph visualization library using web workers and jquery
172460,92,378,11,81,2531,"{'objective-c': 27304, 'ruby': 877}",User,https://api.github.com/repos/rentzsch/jrswizzle,2016-11-28T22:31:07Z,[],one stop shop for all your method swizzling needs
25587159,15146,168,1,108,2523,"{'c': 1281, 'objective-c': 231846, 'ruby': 3969, 'shell': 24421, 'swift': 8576}",User,https://api.github.com/repos/krzysztofzablocki/Playgrounds,2016-12-11T17:56:23Z,"['hot-reload', 'hot-reloading', 'playground', 'real-time', 'swift-playgrounds']",better playgrounds that work both for objective c and swift
8490636,6442,448,55,102,2509,"{'c': 917, 'objective-c': 385799, 'ruby': 2082, 'shell': 4029}",User,https://api.github.com/repos/romaonthego/RETableViewManager,2016-05-05T08:49:37Z,[],powerful data driven content manager for uitableview
11535888,7420,835,8,282,2505,"{'apacheconf': 288, 'css': 1883, 'javascript': 18281, 'php': 294048}",Organization,https://api.github.com/repos/BootstrapCMS/CMS,2016-06-28T10:28:14Z,[],a php cms powered by laravel  and sentry
58007306,89383,218,0,102,2496,"{'objective-c': 576, 'ruby': 507, 'shell': 8726, 'swift': 98299}",User,https://api.github.com/repos/larrynatalicio/15DaysofAnimationsinSwift,2016-12-04T03:16:38Z,[],a project to learn animations
46366544,317,90,14,34,2486,{'javascript': 29726},Organization,https://api.github.com/repos/rnpm/rnpm,2016-08-01T09:24:46Z,[],iphone react native package manager
62854365,7225,312,36,64,2481,"{'objective-c': 877, 'python': 1268, 'ruby': 204, 'swift': 12680}",User,https://api.github.com/repos/kahopoon/Pokemon-Go-Controller,2016-11-06T22:16:57Z,[],play pokemon go safely or at unavailable area
30108534,1629,634,18,150,2477,{'java': 133932},User,https://api.github.com/repos/saulmm/Material-Movies,2016-06-23T16:36:27Z,[],deprecated an application about movies with material design
75730465,5661,407,5,57,2465,{'java': 25106},User,https://api.github.com/repos/githubwing/ZoomHeader,2016-12-10T09:40:38Z,[],a demo of animation show how turn viewpager into detail   viewpager
615356,7834,472,101,99,2430,"{'objective-c': 269815, 'shell': 193}",User,https://api.github.com/repos/AlanQuatermain/AQGridView,2016-06-03T02:47:58Z,[],a grid view for iphone and designed to look similar to nscollectionview
7683794,1047,101,20,81,2398,"{'batchfile': 237, 'javascript': 7401, 'python': 137216, 'shell': 136}",User,https://api.github.com/repos/sokolovstas/SublimeWebInspector,2016-06-29T21:59:12Z,[],web inspector allow you debug javascript right in the editor
1307476,2698,422,79,74,2387,"{'html': 3193, 'ruby': 281927}",User,https://api.github.com/repos/NoamB/sorcery,2016-12-29T17:46:16Z,"['authentication', 'rails']",magical authentication for rails  
11271755,1420,332,14,124,2371,"{'objective-c': 66861, 'ruby': 78}",User,https://api.github.com/repos/kattrali/cocoapods-xcode-plugin,2016-09-08T15:03:18Z,[],deprecated dependency management helper for your right in xcode  and 
5265008,74,128,7,120,2355,"{'html': 570, 'javascript': 5947}",User,https://api.github.com/repos/lipka/piecon,2016-02-19T04:43:50Z,[],a tiny javascript library for generating progress pie charts in your favicon
8883822,1264,278,16,116,2321,{'javascript': 67578},User,https://api.github.com/repos/wagerfield/flat-surface-shader,2016-01-07T06:05:22Z,[],flat surface shader for rendering illuminated triangles
21445180,39,219,3,57,2298,{'swift': 7635},User,https://api.github.com/repos/robb/hamburger-button,2016-11-29T18:24:13Z,[],a hamburger button transition
8416883,1045,593,26,215,2270,{'javascript': 20539},Organization,https://api.github.com/repos/TeehanLax/Hyperlapse.js,2016-07-25T18:31:45Z,[],javascript hyper lapse utility for google street view
57179426,2944,480,6,95,2265,"{'objective-c': 9971, 'ruby': 192}",User,https://api.github.com/repos/Guikunzhi/BeautifyFaceDemo,2016-11-02T05:26:00Z,[],a simple demo of realtime face beautification based on gpuimage
22472365,898,354,32,63,2258,"{'css': 444, 'html': 368, 'javascript': 41768}",Organization,https://api.github.com/repos/webpack/react-starter,2016-01-01T13:58:52Z,[],outdated starter template for react with webpack doesn t focus on simplicity not for beginners
8319818,3815,405,39,111,2251,"{'objective-c': 69430, 'ruby': 612}",User,https://api.github.com/repos/romaonthego/REMenu,2016-08-23T20:56:13Z,[],dropdown menu inspired by vine
18537678,2086,481,40,121,2238,"{'go': 170947, 'makefile': 195, 'python': 2547, 'shell': 296}",User,https://api.github.com/repos/FiloSottile/Heartbleed,2016-05-07T19:35:14Z,[],a checker site and tool for cve  
4057468,2268,207,67,185,2236,"{'css': 104653, 'javascript': 61349, 'makefile': 115}",Organization,https://api.github.com/repos/twitter/recess,2016-04-18T11:53:32Z,[],a simple and attractive code quality tool for css built on top of less
6801434,800,209,26,85,2233,"{'makefile': 393, 'objective-c': 63354, 'ruby': 995}",User,https://api.github.com/repos/supermarin/ObjectiveSugar,2016-08-30T22:52:39Z,[],objectivec additions for humans ruby style
976990,6385,631,50,170,2214,"{'c': 82308, 'c++': 141015, 'css': 3142, 'javascript': 138035, 'shell': 413}",User,https://api.github.com/repos/codebutler/firesheep,2016-12-10T12:47:21Z,[],a firefox extension that demonstrates http session hijacking attacks
4882726,1198,412,33,107,2198,"{'objective-c': 24613, 'ruby': 779}",User,https://api.github.com/repos/Sephiroth87/ODRefreshControl,2016-01-25T04:30:28Z,[],a pull down to refresh control like the one in apple s ios mail app
18378216,696,196,4,50,2191,"{'css': 365, 'html': 7053, 'javascript': 53113}",Organization,https://api.github.com/repos/bigspaceship/shine.js,2016-12-16T17:57:03Z,[],a library for pretty shadows
40238244,3753,429,4,123,2187,{'java': 44851},User,https://api.github.com/repos/android-cjj/BeautifulRefreshLayout,2016-03-29T04:40:42Z,[],a bueautiful refreshlayout
50453050,125,478,2,123,2177,{'java': 13984},User,https://api.github.com/repos/dmilicic/Android-Clean-Boilerplate,2016-12-24T19:53:30Z,[],this is starter template for writing android apps using clean architecture
51855345,20407,140,20,92,2173,"{'css': 17589, 'go': 252255, 'html': 1085, 'javascript': 56661, 'logos': 376, 'plsql': 69, 'shell': 7888}",Organization,https://api.github.com/repos/itsabot/itsabot,2016-11-04T18:27:26Z,[],itsabot makes it easy and fun to build your own digital and we include everything you need to get started
12467920,2881,375,24,104,2170,"{'objective-c': 35615, 'ruby': 640}",User,https://api.github.com/repos/rnystrom/RNFrostedSidebar,2016-02-03T10:01:52Z,[],a control center esque control with blurred background and toggle animations
59972178,87344,515,79,71,2156,{'java': 206615},User,https://api.github.com/repos/lingcimi/jjdxm_ijkplayer,2016-11-24T15:59:17Z,[],ijkplayerui ijkplayerui  android  rtmp  sdk   h    aac   rimp hls mp ma
2811234,4922,374,23,142,2152,"{'ruby': 45520, 'shell': 3443}",User,https://api.github.com/repos/plamoni/SiriProxy,2016-09-30T00:14:40Z,[],a tampering proxy server for apple s siri
41750397,3227,518,29,147,2130,{'python': 12420},User,https://api.github.com/repos/andersbll/neural_artistic_style,2016-10-23T10:30:58Z,[],neural artistic style in python
682,4838,1216,48,25,2117,{'ruby': 32019},User,https://api.github.com/repos/tobi/delayed_job,2016-05-22T19:52:20Z,[],database backed asynchronous priority queue extracted from shopify
52804709,85,113,3,43,2101,{'makefile': 105},User,https://api.github.com/repos/gaearon/react-makes-you-sad,2016-10-06T21:17:21Z,[],here s a flowchart to make you happy again
10603681,1878,346,53,183,2100,"{'css': 3890, 'html': 1547, 'javascript': 6111, 'python': 57752, 'shell': 3686}",Organization,https://api.github.com/repos/etsy/skyline,2016-02-22T14:22:44Z,[],it ll detect your anomalies part of the kale stack
1579721,14292,1293,38,204,2065,"{'c': 869, 'c++': 56926, 'm': 20503, 'matlab': 100918, 'objective-c': 10760}",User,https://api.github.com/repos/zk00006/OpenTLD,2016-02-01T11:28:11Z,[],opentld is an open source library for real time d tracking of a single object in video this repository is no longer under development for latest version see http and and www tldvision com and tld html
9360778,7081,243,42,98,2061,"{'html': 2094, 'python': 172730}",User,https://api.github.com/repos/wrobstory/vincent,2016-10-25T18:56:07Z,[],a python to vega translator
23930335,243607,374,1,315,2059,"{'c': 6051, 'c++': 157138, 'python': 2308}",Organization,https://api.github.com/repos/CppCon/CppCon2014,2016-01-10T01:54:55Z,[],speaker materials from cppcon 
44141533,2341,242,7,61,2035,{'java': 97611},User,https://api.github.com/repos/elevenetc/TextSurface,2016-02-10T22:40:49Z,"['android', 'android-library', 'android-ui', 'animation', 'animation-framework']",a little animation framework which could help you to show message in a nice looking way
44580889,45,48,12,46,2001,{'javascript': 2871},User,https://api.github.com/repos/aickin/react-dom-stream,2016-05-17T05:04:07Z,[],a streaming server side rendering library for react
10844991,1570,503,8,107,1997,{'java': 16136},User,https://api.github.com/repos/PomepuyN/BlurEffectForAndroidDesign,2016-03-21T07:32:29Z,[],sample to show how to implement blur graphical tricks
64401630,19024,479,2,124,1990,"{'jupyter notebook': 554762, 'python': 42594}",User,https://api.github.com/repos/alrojo/tensorflow-tutorial,2016-11-04T15:00:06Z,[],practical tutorials and labs for tensorflow used by ae
912604,5052,521,0,131,1974,"{'batchfile': 77, 'c#': 35450, 'c++': 26594, 'cmake': 1022, 'd': 10433, 'go': 12480, 'haskell': 14749, 'java': 57269, 'javascript': 19936, 'makefile': 809, 'perl': 57358, 'php': 52662, 'piglatin': 2063, 'python': 28370, 'shell': 266}",User,https://api.github.com/repos/tobie/ua-parser,2016-12-26T21:13:22Z,[],a multi language port of browserscope s user agent parser
1157658,851,345,37,89,1972,"{'objective-c': 91889, 'ruby': 797}",User,https://api.github.com/repos/myell0w/MTStatusBarOverlay,2016-08-05T13:42:23Z,[],a custom ios status bar overlay seen in apps like evernote and google mobile app
1760455,1162,282,18,151,1967,"{'css': 31620, 'html': 40275, 'kit': 29556}",User,https://api.github.com/repos/malarkey/320andup,2016-11-15T13:08:21Z,[],this is the new  and up
32806331,193,71,2,46,1959,"{'go': 6594, 'makefile': 124}",User,https://api.github.com/repos/jgrahamc/httpdiff,2016-10-14T12:46:37Z,[],perform the same request against two http servers and diff the results
8445535,4472,291,41,88,1957,"{'c': 2115, 'c++': 2982, 'objective-c': 1624463, 'ruby': 805, 'shell': 4587}",User,https://api.github.com/repos/erichoracek/MSCollectionViewCalendarLayout,2016-09-13T20:40:39Z,[],uicollectionviewlayout for displaying cells chronologically similar to the ios calendar app
17485132,311,443,13,89,1945,{'java': 17771},User,https://api.github.com/repos/romainpiel/Shimmer-android,2016-10-10T13:28:38Z,[],deprecated an android textview with a shimmering effect
47661740,1151,240,19,54,1944,{'java': 60121},User,https://api.github.com/repos/mthli/Knife,2016-07-15T06:35:59Z,"['android', 'rich-text-editor']",knife is a rich text editor component for writing documents in android
9083997,3770,124,33,39,1932,"{'css': 16538, 'html': 684106, 'javascript': 2357, 'makefile': 5787, 'ruby': 421}",Organization,https://api.github.com/repos/divshot/geo-bootstrap,2016-01-11T00:16:50Z,[],a timeless twitter bootstrap theme built for the modern web
34463892,1546,265,5,44,1917,"{'objective-c': 38707, 'ruby': 5829}",User,https://api.github.com/repos/KittenYang/KYGooeyMenu,2016-04-18T11:09:19Z,[],a not bad gooey effects menu
111558,68763,331,6,79,1907,"{'css': 8198, 'html': 22871, 'makefile': 2191, 'objective-c': 425313, 'ruby': 15743, 'shell': 8948}",Organization,https://api.github.com/repos/gh-unit/gh-unit,2016-08-09T17:01:13Z,[],deprecated test framework for objective c
14744648,1504,195,11,67,1899,"{'objective-c': 54387, 'ruby': 829}",User,https://api.github.com/repos/nmattisson/DropdownMenu,2016-07-26T07:45:38Z,[],dropdownmenu is an ios navigation controller using a container storyboards and segues
24338948,257,92,8,64,1870,"{'css': 263049, 'html': 7334, 'javascript': 2340}",User,https://api.github.com/repos/kumailht/flakes,2016-07-26T10:42:52Z,[],flakes is an admin template framework a combination of css javascript libraries and design files that help you build business tools very quickly
7400568,1627,233,6,120,1870,"{'css': 2085, 'html': 3381, 'javascript': 33111, 'ruby': 28638}",User,https://api.github.com/repos/javallone/regexper,2016-09-17T19:20:09Z,[],regular expression visualization site
