id,language_dictionary,total_bytes_written,language_distribution,all_languages,main_language,languages_used,language_combinations,owner_type,open_issues,stars,watchers,forks,size,topics,description
1258546,"{'objective-c': 144731, 'ruby': 1303, 'shell': 955, 'makefile': 249}",147238,"{'objective-c': 0.982973145519499, 'ruby': 0.008849617625884623, 'shell': 0.006486097339002159, 'makefile': 0.0016911395156141756}","['objective-c', 'ruby', 'shell', 'makefile']",objective-c,4,['ruby shell'],User,22,1545,86,370,3897,[],uilabel that supports nsattributedstring
778000,{'javascript': 402494},402494,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,70,1544,57,208,10379,[],polymaps is a free javascript library for making interactive maps in modern web browsers
12173316,"{'objective-c': 147061, 'ruby': 3134}",150195,"{'objective-c': 0.9791337927361097, 'ruby': 0.020866207263890275}","['objective-c', 'ruby']",objective-c,2,[],User,1,1486,70,218,2323,[],deprecated in favor of which includes os x support
12310747,"{'python': 28041, 'css': 1878}",29919,"{'python': 0.9372305224105084, 'css': 0.06276947758949163}","['python', 'css']",python,2,[],Organization,3,1485,238,1512,19065,[],official content for harvard cs
13230264,"{'ruby': 65722, 'coffeescript': 46478, 'css': 45132, 'javascript': 1262}",158594,"{'ruby': 0.4144040758162352, 'coffeescript': 0.2930627892606278, 'css': 0.2845757090432173, 'javascript': 0.007957425879919796}","['ruby', 'coffeescript', 'css', 'javascript']",ruby,4,['css javascript'],User,20,1470,50,128,776,[],link and news sharing
3510440,"{'c++': 173539, 'javascript': 61688, 'python': 2308}",237535,"{'c++': 0.7305828614730461, 'javascript': 0.25970067568989835, 'python': 0.009716462837055592}","['c++', 'javascript', 'python']",c++,3,['javascript python'],User,26,1469,78,175,16625,[],c and and qt bindings for node js
45668,{'ruby': 115322},115322,{'ruby': 1.0},['ruby'],ruby,1,[],User,116,1407,17,135,6616,[],searchlogic provides object based common named and other useful tools
11221326,"{'javascript': 63214, 'css': 24504, 'shell': 614}",88332,"{'javascript': 0.7156409908074084, 'css': 0.2774079608748811, 'shell': 0.006951048317710456}","['javascript', 'css', 'shell']",javascript,3,['css shell'],User,24,1393,71,122,13466,[],apple tv for torrent streaming in js node and chrome
12384054,{'perl': 19422},19422,{'perl': 1.0},['perl'],perl,1,[],Organization,4,1348,127,386,238,[],linux exploit suggester based on operating system release number
909251,"{'css': 38069, 'javascript': 34146}",72215,"{'css': 0.5271619469639272, 'javascript': 0.47283805303607285}","['css', 'javascript']",css,2,[],User,8,1334,36,129,525,[],teach your forms some manners
122471,"{'python': 195862, 'javascript': 1420, 'css': 1122}",198404,"{'python': 0.9871877583113243, 'javascript': 0.007157113767867583, 'css': 0.005655127920808048}","['python', 'javascript', 'css']",python,3,['css javascript'],User,31,1296,67,331,625,[],simple prebuilt applications
16674241,"{'javascript': 223833, 'css': 4242}",228075,"{'javascript': 0.9814008549819139, 'css': 0.018599145018086155}","['javascript', 'css']",javascript,2,[],Organization,12,1291,41,65,2341,[],a tiny foundation for building reactive views
19466626,"{'java': 217583, 'javascript': 83410, 'css': 14746, 'shell': 7259, 'python': 4400}",327398,"{'java': 0.6645825570101223, 'javascript': 0.2547663699839339, 'css': 0.04503998191803248, 'shell': 0.022171790908924308, 'python': 0.013439300178987043}","['java', 'javascript', 'css', 'shell', 'python']",java,5,['css python shell'],Organization,1,1289,118,132,1146,[],an open source event analytics platform
21266028,{'java': 26271},26271,{'java': 1.0},['java'],java,1,[],User,2,1288,95,292,5438,[],demo for the material witness talk i gave at google i and o
6584052,"{'javascript': 4907, 'css': 2151, 'php': 607}",7665,"{'javascript': 0.6401826484018265, 'css': 0.2806262230919765, 'php': 0.079191128506197}","['javascript', 'css', 'php']",javascript,3,['css php'],User,4,1267,104,133,18455,[],remote preview allows you to preview any url on large number of mobile devices simultaneously
202299,"{'objective-c': 27728, 'shell': 690}",28418,"{'objective-c': 0.9757196143289465, 'shell': 0.024280385671053558}","['objective-c', 'shell']",objective-c,2,[],User,17,1255,25,135,10337,[],screencasting for iphone
785859,"{'objective-c': 312455, 'ruby': 103445, 'c': 250}",416150,"{'objective-c': 0.7508230205454763, 'ruby': 0.2485762345308182, 'c': 0.0006007449237053947}","['objective-c', 'ruby', 'c']",objective-c,3,['c ruby'],User,58,1227,76,240,69507,[],automated acceptance tests for native ios apps
2554914,"{'objective-c': 68389, 'ruby': 987}",69376,"{'objective-c': 0.9857731780442804, 'ruby': 0.014226821955719558}","['objective-c', 'ruby']",objective-c,2,[],User,19,1207,104,262,1658,[],demo a carefully implemented ios objective c library to mimic the sidebar layout of the new facebook app and path   app
192868,"{'emacs lisp': 110135, 'python': 107330, 'php': 25646}",243111,"{'emacs lisp': 0.4530235160070914, 'python': 0.44148557654733844, 'php': 0.10549090744557013}","['emacs lisp', 'python', 'php']",emacs lisp,3,[],Organization,25,1167,65,153,6498,[],a read eval print loop for php
5115347,"{'css': 56995, 'javascript': 43720}",100715,"{'css': 0.5659037879163977, 'javascript': 0.4340962120836022}","['css', 'javascript']",css,2,[],Organization,16,1154,103,118,25983,[],a library for intentionally dealing with responsive design
9380522,"{'css': 272773, 'java': 1051}",273824,"{'css': 0.9961617681430408, 'java': 0.0038382318569592146}","['css', 'java']",css,2,[],User,48,1140,80,189,4298,[],dark ui theme for eclipse  and
9145730,"{'c++': 26312487, 'python': 3042609, 'c': 1057512, 'vim script': 786065, 'c#': 284260, 'shell': 27096, 'perl': 1993, 'css': 976, 'ruby': 226}",31513224,"{'c++': 0.8349665207215866, 'python': 0.09655022919901816, 'c': 0.033557721672653994, 'vim script': 0.02494397272713195, 'c#': 0.009020340159420059, 'shell': 0.0008598295115726655, 'perl': 6.32432911339062e-05, 'css': 3.097112501088432e-05, 'ruby': 7.171592471782639e-06}","['c++', 'python', 'c', 'vim script', 'c#', 'shell', 'perl', 'css', 'ruby']",c++,9,['perl python shell'],User,10,1138,40,68,20525,[],vim customized to be like sublimetext
3602201,"{'python': 96674, 'makefile': 7246, 'css': 6364, 'javascript': 1760}",112044,"{'python': 0.8628217485987648, 'makefile': 0.06467102209846132, 'css': 0.056799114633536825, 'javascript': 0.015708114669237085}","['python', 'makefile', 'css', 'javascript']",python,4,['css javascript'],Organization,7,1105,83,412,2832,[],june is a forum deprecated
4207315,"{'javascript': 694706, 'css': 61311, 'actionscript': 25406, 'java': 23861, 'shell': 4825}",810109,"{'javascript': 0.8575463301851973, 'css': 0.0756824081697648, 'actionscript': 0.03136121188630172, 'java': 0.02945406112017025, 'shell': 0.005955988638565921}","['javascript', 'css', 'actionscript', 'java', 'shell']",javascript,5,['java shell'],User,23,1020,103,365,4332,[],deprecated easily create a attractive and seamless custom action bar style for your android application
2802298,"{'css': 9771, 'php': 1016}",10787,"{'css': 0.9058125521461018, 'php': 0.09418744785389821}","['css', 'php']",css,2,[],User,2,1007,56,167,191,[],generating styled markup from a folder of markup snippets
20093507,"{'python': 1642560, 'javascript': 37401, 'css': 6049}",1686010,"{'python': 0.9742290970990682, 'javascript': 0.022183142448739923, 'css': 0.0035877604521918614}","['python', 'javascript', 'css']",python,3,['css javascript'],Organization,3,1002,7,1,1740,[],web service to generate your personal phimpme app
7977879,"{'css': 86557, 'javascript': 53343, 'ruby': 1182}",141082,"{'css': 0.6135226322280659, 'javascript': 0.37809926142243516, 'ruby': 0.008378106349498872}","['css', 'javascript', 'ruby']",css,3,['javascript ruby'],Organization,3,1000,79,154,3192,[],start your web projects fast with sassaparilla
5995904,"{'ruby': 81440, 'logos': 219}",81659,"{'ruby': 0.9973181155781972, 'logos': 0.0026818844218028633}","['ruby', 'logos']",ruby,2,[],User,40,989,25,73,563,[],speeds up your rails  assets precompile by only recompiling changed and only compiling once to generate all assets
5075922,"{'css': 29028, 'ruby': 25113, 'javascript': 11117}",65258,"{'css': 0.44481902601979834, 'ruby': 0.38482638143982345, 'javascript': 0.17035459254037819}","['css', 'ruby', 'javascript']",css,3,['javascript ruby'],Organization,105,982,147,110,17404,[],app net api documentation is on the web at https and and developers app net source for these docs is in the new docs branch here please use the issue tracker and submit pull requests help us build the real time social service where users and developers come not advertisers
11150359,"{'objective-c': 17167, 'ruby': 612}",17779,"{'objective-c': 0.9655773665560493, 'ruby': 0.03442263344395073}","['objective-c', 'ruby']",objective-c,2,[],User,10,980,47,120,617,[],multipurpose real time blur view for ios and
1605950,"{'java': 68695, 'groovy': 666}",69361,"{'java': 0.9903980623116737, 'groovy': 0.009601937688326293}","['java', 'groovy']",java,2,[],User,19,973,82,279,2776,[],android library that sets an imageview s contents from a url manages image and makes your coffee too
7890141,"{'objective-c': 9675, 'c++': 674}",10349,"{'objective-c': 0.9348729345830515, 'c++': 0.0651270654169485}","['objective-c', 'c++']",objective-c,2,[],User,0,965,40,58,569,[],octave a free library of ui handmade for ios
13153048,"{'ruby': 115825, 'coffeescript': 63195, 'css': 43872, 'javascript': 4877}",227769,"{'ruby': 0.5085195966088449, 'coffeescript': 0.2774521554733085, 'css': 0.1926162032585646, 'javascript': 0.02141204465928199}","['ruby', 'coffeescript', 'css', 'javascript']",ruby,4,['css javascript'],User,1,963,92,329,4728,[],closed source code of writings io
5453821,{'objective-c': 39050},39050,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,4,940,51,112,259,[],a cakeyframeanimation subclass that lets you quickly and easily set a number of and start and end and creates an animation for you
2276340,"{'javascript': 60334, 'ruby': 19637, 'css': 11849}",91820,"{'javascript': 0.6570899586146809, 'ruby': 0.21386408189936834, 'css': 0.12904595948595077}","['javascript', 'ruby', 'css']",javascript,3,['css ruby'],User,3,929,21,48,467,[],a git backed issue tracker
13706709,"{'javascript': 1524268, 'css': 7808}",1532076,"{'javascript': 0.9949036470775601, 'css': 0.005096352922439879}","['javascript', 'css']",javascript,2,[],User,14,924,44,50,3979,[],a particle based physics engine designed from the ground up for javascript
1745628,"{'c': 1681018, 'c++': 1267018, 'php': 1088640, 'objective-c': 6479, 'css': 6164, 'javascript': 2464, 'shell': 331}",4052114,"{'c': 0.4148496315750248, 'c++': 0.3126807389920422, 'php': 0.2686597662355995, 'objective-c': 0.0015989184904472086, 'css': 0.0015211812895688521, 'javascript': 0.0006080776602040318, 'shell': 8.168575711344744e-05}","['c', 'c++', 'php', 'objective-c', 'css', 'javascript', 'shell']",c,7,['css javascript shell'],User,0,920,127,625,10532,"['c-plus-plus', 'leaks', 'malware', 'russian', 'virus']",not my code zeus trojan horse leaked in i am not the author i have created this repository to make the access for study as easy as possible
6735460,"{'java': 164655, 'objective-c': 134872}",299527,"{'java': 0.5497167200285784, 'objective-c': 0.4502832799714216}","['java', 'objective-c']",java,2,[],User,15,919,176,614,51606,[], jpush    android ios java 
19842336,"{'python': 5193, 'shell': 111}",5304,"{'python': 0.9790723981900452, 'shell': 0.02092760180995475}","['python', 'shell']",python,2,[],User,0,915,43,101,402,[],computer art based on quadtrees
14056672,"{'objective-c': 46103, 'shell': 2947, 'ruby': 595, 'c': 548, 'r': 103, 'perl': 52}",50348,"{'objective-c': 0.9156868197346468, 'shell': 0.05853261301342655, 'ruby': 0.011817748470644316, 'c': 0.010884245650274092, 'r': 0.0020457614999602764, 'perl': 0.0010328116310479067}","['objective-c', 'shell', 'ruby', 'c', 'r', 'perl']",objective-c,6,['c ruby shell'],Organization,15,901,35,130,20432,[],add a parallax top view to any uiscrollview incl uitableviews parallax scrollview tableview header
15296738,{'objective-c': 136655},136655,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,4,877,37,48,619,[],q branch s collection of cocoa categories and utilities
7126325,{'javascript': 21947},21947,{'javascript': 1.0},['javascript'],javascript,1,[],User,2,875,22,49,692,[],deprecated angularjs pre minifier use ng annotate
5168284,{'objective-c': 31511},31511,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,63,869,92,247,1309,[],cocoa ui component for chat bubbles with avatars and images support
8950858,"{'java': 82589, 'groovy': 4243}",86832,"{'java': 0.9511355260733371, 'groovy': 0.04886447392666298}","['java', 'groovy']",java,2,[],User,11,867,61,272,11822,[],android a listview adapter with support for multiple choice modal selection
6970537,"{'python': 382309, 'c++': 55929, 'shell': 8240, 'c': 853}",447331,"{'python': 0.8546445473262528, 'c++': 0.12502822294900198, 'shell': 0.018420364338711154, 'c': 0.0019068653860340554}","['python', 'c++', 'shell', 'c']",python,4,['c c++ shell'],User,60,863,121,439,42936,[],implementation of some deep learning algorithms
1413661,{'css': 2015},2015,{'css': 1.0},['css'],css,1,[],Organization,21,859,50,94,4113,[],a revival of an old alternate gothic 
1130505,"{'java': 26603177, 'shell': 1249546, 'c': 926657, 'c++': 812573, 'python': 796073, 'javascript': 392596, 'php': 152555, 'perl': 142713, 'objective-c': 118273, 'smalltalk': 56562, 'css': 39718, 'ruby': 28485, 'xslt': 14484, 'aspectj': 1817}",31335229,"{'java': 0.8489862001646773, 'shell': 0.03987671511830981, 'c': 0.0295723704460561, 'c++': 0.025931611988538522, 'python': 0.02540504810097287, 'javascript': 0.012528901575922742, 'php': 0.004868482052580499, 'perl': 0.004554394671888308, 'objective-c': 0.0037744418590334857, 'smalltalk': 0.0018050610065750597, 'css': 0.0012675190597777346, 'ruby': 0.0009090407477156143, 'xslt': 0.00046222735439399533, 'aspectj': 5.79858535579874e-05}","['java', 'shell', 'c', 'c++', 'python', 'javascript', 'php', 'perl', 'objective-c', 'smalltalk', 'css', 'ruby', 'xslt', 'aspectj']",java,14,['perl python shell'],Organization,30,852,246,359,56550,[],facebook s realtime distributed fs based on apache hadoop   append
8825809,"{'python': 728118, 'javascript': 163598, 'perl': 66320}",958036,"{'python': 0.7600111060544698, 'javascript': 0.17076393788959915, 'perl': 0.0692249560559311}","['python', 'javascript', 'perl']",python,3,['javascript perl'],Organization,23,852,70,90,10581,[],pythonjs development has moved to rusthon
18707202,"{'css': 33722, 'objective-c': 31658, 'javascript': 31573, 'go': 19759, 'shell': 4110}",120822,"{'css': 0.27910479879492145, 'objective-c': 0.2620218172187184, 'javascript': 0.26131830295807057, 'go': 0.16353809736637367, 'shell': 0.03401698366191588}","['css', 'objective-c', 'javascript', 'go', 'shell']",css,5,['objective-c shell'],Organization,2,849,114,80,45698,[],this is the official repository for slides and talks from gophercon 
19222217,"{'css': 104344, 'javascript': 17597}",121941,"{'css': 0.8556925070320893, 'javascript': 0.1443074929679107}","['css', 'javascript']",css,2,[],User,2,847,29,45,367,[],nodejs server for sending apple apns push notifications
4957528,"{'scala': 469746, 'java': 14343}",484089,"{'scala': 0.9703711507594678, 'java': 0.029628849240532218}","['scala', 'java']",scala,2,[],Organization,23,845,111,99,7850,[],a library for building scalable and distributed event sourced applications in scala
1388442,"{'c': 430603, 'java': 214189, 'python': 113313, 'c++': 12588, 'shell': 842}",771535,"{'c': 0.5581120752785033, 'java': 0.27761410694265326, 'python': 0.14686696002125632, 'c++': 0.01631552683935272, 'shell': 0.0010913309182344288}","['c', 'java', 'python', 'c++', 'shell']",c,5,['c++ python shell'],User,1,833,168,293,51954,[],gaeproxy for android deprecated
17609609,{'c': 4613},4613,{'c': 1.0},['c'],c,1,[],Organization,11,826,41,55,93850,[],kernel module edition of the cycles per instruction  album
4862984,"{'objective-c': 9127, 'logos': 3332, 'objective-c++': 1346}",13805,"{'objective-c': 0.6611372691053966, 'logos': 0.24136182542557044, 'objective-c++': 0.09750090546903296}","['objective-c', 'logos', 'objective-c++']",objective-c,3,[],Organization,1,817,68,142,1124,[],blackbox tool to disable ssl certificate validation including certificate pinning within ios apps
6539803,"{'objective-c': 21005, 'ruby': 588}",21593,"{'objective-c': 0.9727689529014032, 'ruby': 0.027231047098596767}","['objective-c', 'ruby']",objective-c,2,[],User,2,811,43,77,524,[],create a parallax effect using a custom container much like the top view of path s timeline
15179404,"{'c#': 949512, 'javascript': 573571, 'css': 166380, 'asp': 101}",1689564,"{'c#': 0.5619864059603543, 'javascript': 0.3394787057489388, 'css': 0.09847510955489108, 'asp': 5.977873581586729e-05}","['c#', 'javascript', 'css', 'asp']",c#,4,['css javascript'],Organization,14,811,205,423,14196,[],sample web app for asp net mvc ef  code autofac and tdd
3032473,"{'c++': 337959, 'c': 279802, 'javascript': 142770, 'objective-c': 31009, 'typescript': 12825, 'css': 6036, 'idl': 4073, 'shell': 3530}",818004,"{'c++': 0.41315079143867267, 'c': 0.34205456208038104, 'javascript': 0.17453459885281736, 'objective-c': 0.03790812758861815, 'typescript': 0.015678407440550414, 'css': 0.007378937022312849, 'idl': 0.0049791932557787, 'shell': 0.004315382320868847}","['c++', 'c', 'javascript', 'objective-c', 'typescript', 'css', 'idl', 'shell']",c++,8,['css javascript shell'],Organization,7,808,140,194,25073,[],a fiddler like project using qt
107940,"{'javascript': 57000, 'css': 772}",57772,"{'javascript': 0.9866371252509867, 'css': 0.013362874749013362}","['javascript', 'css']",javascript,2,[],User,9,803,59,134,1239,[],javascript image processing library
2846200,"{'javascript': 330319, 'css': 15360, 'python': 7686, 'shell': 5387}",358752,"{'javascript': 0.9207446927125145, 'css': 0.04281509232004282, 'python': 0.021424270805458924, 'shell': 0.015015944161983766}","['javascript', 'css', 'python', 'shell']",javascript,4,['css python shell'],User,64,801,48,70,1389,[],small functional language that compiles to javascript
8996158,"{'css': 229074, 'ruby': 987}",230061,"{'css': 0.9957098334789469, 'ruby': 0.004290166521053112}","['css', 'ruby']",css,2,[],User,2,801,58,140,1987,[],almost flat ui theme for foundation framework
20669639,{'standard ml': 576},576,{'standard ml': 1.0},['standard ml'],standard ml,1,[],User,3,797,141,271,23996,[],verified linux truecrypt v  a binaries and source files
7250511,"{'javascript': 25004, 'css': 20256}",45260,"{'javascript': 0.5524524966858153, 'css': 0.4475475033141847}","['javascript', 'css']",javascript,2,[],User,20,797,62,147,982,[],an angular navigation service for mobile applications
18692927,"{'javascript': 24712, 'css': 8011}",32723,"{'javascript': 0.7551874828102558, 'css': 0.24481251718974423}","['javascript', 'css']",javascript,2,[],User,8,795,28,76,1374,[],it s a small utility for generating a small world
9155839,"{'coffeescript': 35084, 'javascript': 21583}",56667,"{'coffeescript': 0.6191257698484126, 'javascript': 0.38087423015158733}","['coffeescript', 'javascript']",coffeescript,2,[],User,7,784,44,51,894,[],realtime html framework
22605051,"{'python': 20274, 'shell': 5887}",26161,"{'python': 0.7749703757501625, 'shell': 0.22502962424983755}","['python', 'shell']",python,2,[],Organization,0,784,53,63,1265,[],secure distributed messaging between financial institutions
7379987,"{'c': 204043, 'objective-c': 131081, 'c++': 11503}",346627,"{'c': 0.5886529324028422, 'objective-c': 0.37816153963770854, 'c++': 0.03318552795944921}","['c', 'objective-c', 'c++']",c,3,['c++ objective-c'],User,21,781,86,220,2981,[],record the display even on non jailbroken iphones
7497813,{'c#': 49409},49409,{'c#': 1.0},['c#'],c#,1,[],Organization,21,776,114,221,393,[],socket io client for unityd
13083053,"{'java': 452962, 'groovy': 3213}",456175,"{'java': 0.9929566504082863, 'groovy': 0.007043349591713707}","['java', 'groovy']",java,2,[],User,5,768,52,278,3542,[],fast share the android memo app you will deeply love
3953202,{'javascript': 14923},14923,{'javascript': 1.0},['javascript'],javascript,1,[],User,4,763,31,78,304,[],semantic client side device detection with media queries
12859831,"{'objective-c': 17733, 'python': 8130, 'ruby': 1028}",26891,"{'objective-c': 0.6594399613253505, 'python': 0.30233163511955674, 'ruby': 0.038228403555092785}","['objective-c', 'python', 'ruby']",objective-c,3,[],User,5,759,32,27,269,[],debugger commands to open and more using quick look
1060246,"{'javascript': 43976, 'css': 8968}",52944,"{'javascript': 0.8306134783922635, 'css': 0.16938652160773648}","['javascript', 'css']",javascript,2,[],User,5,759,42,190,271,[],a notepad app written with node
2535404,"{'javascript': 412619, 'css': 7883}",420502,"{'javascript': 0.9812533590803373, 'css': 0.018746640919662688}","['javascript', 'css']",javascript,2,[],User,5,757,37,95,1818,[],a simple less compiler for windows and mac
43787,{'ruby': 48794},48794,{'ruby': 1.0},['ruby'],ruby,1,[],User,7,756,11,44,582,[],and modify and etc and hosts entries with ease
22927369,"{'go': 30117, 'shell': 221}",30338,"{'go': 0.9927154064209902, 'shell': 0.0072845935790098225}","['go', 'shell']",go,2,[],User,6,753,78,229,2904,[],a basic blockchain implementation written in go
16017872,"{'javascript': 1643335, 'elixir': 42438, 'coffeescript': 24478, 'css': 18010, 'ruby': 1490, 'shell': 157}",1729908,"{'javascript': 0.9499551421231649, 'elixir': 0.024531940426889755, 'coffeescript': 0.014149885427433135, 'css': 0.010410958270613235, 'ruby': 0.0008613174804671693, 'shell': 9.075627143177556e-05}","['javascript', 'elixir', 'coffeescript', 'css', 'ruby', 'shell']",javascript,6,['css ruby shell'],User,5,752,39,75,7104,[],beautiful team chat app written in elixir ember js
5584953,{'python': 63632},63632,{'python': 1.0},['python'],python,1,[],Organization,1,748,83,186,676,[],python client library for douban apis oauth  
5394750,{'java': 1023962},1023962,{'java': 1.0},['java'],java,1,[],User,8,747,228,628,2428,[], android   gitee com 
2281165,"{'css': 359295, 'ruby': 5806}",365101,"{'css': 0.9840975510886029, 'ruby': 0.01590244891139712}","['css', 'ruby']",css,2,[],User,27,745,46,129,2178,[],the twitter bootstrap ported to compass
2414391,"{'css': 175407, 'ruby': 4479}",179886,"{'css': 0.9751008972349154, 'ruby': 0.024899102765084554}","['css', 'ruby']",css,2,[],Organization,13,745,38,98,19029,[],twitter bootstrap css with sass flavour and js toolkits for rails  projects
5689854,"{'objective-c': 23367, 'ruby': 482}",23849,"{'objective-c': 0.9797895089940878, 'ruby': 0.0202104910059122}","['objective-c', 'ruby']",objective-c,2,[],User,1,744,32,35,268,[],multivariate a and b testing for ios and mac
18603356,{'php': 40458},40458,{'php': 1.0},['php'],php,1,[],User,2,743,44,63,986,[],a handful of tools for php developers
15632868,{'css': 7493},7493,{'css': 1.0},['css'],css,1,[],User,11,742,38,48,418,[],a small sass library for setting type on the web
22961520,"{'java': 45601, 'groovy': 4881}",50482,"{'java': 0.9033120716294917, 'groovy': 0.0966879283705083}","['java', 'groovy']",java,2,[],User,3,739,37,223,54164,[],android boosted listview supporting paginated header with a new material page indicator
11844786,"{'php': 73754, 'perl': 2451}",76205,"{'php': 0.967836756118365, 'perl': 0.032163243881635065}","['php', 'perl']",php,2,[],Organization,12,737,63,127,594,[],a minimal blogging application
4334373,"{'javascript': 92368, 'coffeescript': 27181, 'css': 17754}",137303,"{'javascript': 0.672731112939994, 'coffeescript': 0.19796362788868416, 'css': 0.12930525917132182}","['javascript', 'coffeescript', 'css']",javascript,3,['coffeescript css'],User,8,735,41,106,16793,[],midi visualizer in webgl
8919938,"{'java': 127971, 'r': 1239}",129210,"{'java': 0.9904109589041096, 'r': 0.009589041095890411}","['java', 'r']",java,2,[],User,3,732,104,136,742,[],abandoned simple stock trading system that optimizes its parameters with particle swarm optimization
7028490,"{'javascript': 401607, 'css': 7027, 'shell': 4541, 'python': 1754}",414929,"{'javascript': 0.96789330222761, 'css': 0.01693542750687467, 'shell': 0.010944041028706115, 'python': 0.004227229236809189}","['javascript', 'css', 'shell', 'python']",javascript,4,['css python shell'],Organization,70,721,44,89,10809,[],the original emulator of the web animations specification please use web animations js instead
