combo_id,combination,count,distribution
102,c java,6,0.0
103,c javascript shell,6,0.0
104,c++ javascript shell,6,0.0
105,c++ python shell,6,0.0
106,makefile roff,6,0.0
107,css javascript makefile,6,0.0
108,javascript makefile shell,6,0.0
109,css html javascript python,6,0.0
110,html javascript python shell,6,0.0
111,css html javascript python shell,6,0.0
112,java objective-c,6,0.0
113,batchfile python,6,0.0
114,batchfile css javascript,6,0.0
115,batchfile html javascript,6,0.0
116,c++ ruby,6,0.0
117,objective-c ruby shell,6,0.0
118,c cmake,6,0.0
119,cmake python,6,0.0
120,lua shell,5,0.0
121,javascript ruby,5,0.0
122,c++ css,5,0.0
123,java php,5,0.0
124,objective-c++ shell,5,0.0
125,php shell,5,0.0
126,c++ css javascript,5,0.0
127,c++ css shell,5,0.0
128,java python shell,5,0.0
129,c++ css javascript shell,5,0.0
130,c objective-c,5,0.0
131,javascript objective-c,5,0.0
132,html ruby shell,5,0.0
133,html makefile python,5,0.0
134,makefile roff shell,5,0.0
135,css vue,5,0.0
136,css html vue,5,0.0
137,batchfile c,5,0.0
138,cmake makefile,5,0.0
139,batchfile css html javascript,5,0.0
140,makefile objective-c,5,0.0
141,c cmake shell,5,0.0
142,cmake python shell,5,0.0
143,c makefile python,5,0.0
144,cuda makefile,4,0.0
145,cuda shell,4,0.0
146,cuda makefile shell,4,0.0
147,python ruby,4,0.0
148,javascript ruby shell,4,0.0
149,java makefile,4,0.0
150,actionscript html,4,0.0
151,shell swift,4,0.0
152,ruby shell swift,4,0.0
153,go shell,4,0.0
154,c css,4,0.0
155,c objective-c++,4,0.0
156,c php,4,0.0
157,c++ objective-c++,4,0.0
158,c css javascript,4,0.0
159,c css shell,4,0.0
160,c java javascript,4,0.0
161,c java python,4,0.0
162,c java shell,4,0.0
163,c javascript python,4,0.0
164,c objective-c++ shell,4,0.0
165,c++ css python,4,0.0
166,c++ javascript python,4,0.0
167,css java php,4,0.0
168,css java shell,4,0.0
169,css php shell,4,0.0
170,java javascript python,4,0.0
171,c css javascript shell,4,0.0
172,c java python shell,4,0.0
173,c++ css javascript python,4,0.0
174,c++ css python shell,4,0.0
175,c++ javascript python shell,4,0.0
176,c++ css javascript python shell,4,0.0
177,lex objective-c,4,0.0
178,c c++ html,4,0.0
179,c html javascript,4,0.0
180,c html shell,4,0.0
181,html objective-c shell,4,0.0
182,objective-c perl,4,0.0
183,perl shell,4,0.0
184,html perl,4,0.0
185,css go,4,0.0
186,go html,4,0.0
187,css go html,4,0.0
188,batchfile groovy,4,0.0
189,groovy html,4,0.0
190,batchfile groovy shell,4,0.0
191,html makefile ruby,4,0.0
192,html lua,4,0.0
193,assembly c++,4,0.0
194,assembly makefile,4,0.0
195,assembly c++ makefile,4,0.0
196,c# html,4,0.0
197,html javascript makefile,4,0.0
198,html roff shell,4,0.0
199,css html javascript makefile,4,0.0
200,c++ html python,4,0.0
201,c++ objective-c python,4,0.0
202,groff shell,4,0.0
203,batchfile c python,4,0.0
204,batchfile html python,4,0.0
205,c html python,4,0.0
206,css groovy,4,0.0
207,c ruby shell,4,0.0
208,c++ cmake,4,0.0
209,c++ m4,4,0.0
210,m4 shell,4,0.0
211,c++ m4 shell,4,0.0
212,cmake makefile shell,4,0.0
213,java ruby,4,0.0
214,c# shell,4,0.0
215,batchfile c++,4,0.0
216,c cmake python,4,0.0
217,batchfile css javascript shell,4,0.0
218,cmake makefile python,4,0.0
219,c makefile python shell,4,0.0
220,makefile ruby shell,3,0.0
221,coffeescript javascript shell,3,0.0
222,coffeescript css javascript shell,3,0.0
223,coffeescript html javascript shell,3,0.0
224,coffeescript css html javascript shell,3,0.0
225,lua makefile,3,0.0
226,lua python,3,0.0
227,css javascript ruby,3,0.0
228,css javascript ruby shell,3,0.0
229,c java makefile,3,0.0
230,c++ php,3,0.0
231,objective-c++ python,3,0.0
232,php python,3,0.0
233,c c++ javascript,3,0.0
234,c c++ python,3,0.0
235,c javascript php,3,0.0
236,c php python,3,0.0
237,c++ objective-c++ shell,3,0.0
238,css java javascript,3,0.0
239,css javascript php,3,0.0
240,java javascript shell,3,0.0
241,objective-c++ python shell,3,0.0
242,c c++ javascript shell,3,0.0
243,c java javascript python,3,0.0
244,c java javascript shell,3,0.0
245,c javascript python shell,3,0.0
246,java javascript python shell,3,0.0
247,c java javascript python shell,3,0.0
248,c++ lex,3,0.0
249,css objective-c,3,0.0
250,lex shell,3,0.0
251,c css html,3,0.0
252,c++ css html,3,0.0
253,c++ css objective-c,3,0.0
254,c++ html javascript,3,0.0
255,c++ html objective-c,3,0.0
256,c++ html shell,3,0.0
257,c++ javascript objective-c,3,0.0
258,c++ lex objective-c,3,0.0
259,c++ lex shell,3,0.0
260,css html objective-c,3,0.0
261,css javascript objective-c,3,0.0
262,css objective-c shell,3,0.0
263,html javascript objective-c,3,0.0
264,javascript objective-c shell,3,0.0
265,lex objective-c shell,3,0.0
266,c css html javascript,3,0.0
267,c css html shell,3,0.0
268,c html javascript shell,3,0.0
269,c++ css html javascript,3,0.0
270,c++ css html objective-c,3,0.0
271,c++ css html shell,3,0.0
272,c++ css javascript objective-c,3,0.0
273,c++ css objective-c shell,3,0.0
274,c++ html javascript objective-c,3,0.0
275,c++ html javascript shell,3,0.0
276,c++ html objective-c shell,3,0.0
277,c++ javascript objective-c shell,3,0.0
278,c++ lex objective-c shell,3,0.0
279,css html javascript objective-c,3,0.0
280,css html objective-c shell,3,0.0
281,css javascript objective-c shell,3,0.0
282,html javascript objective-c shell,3,0.0
283,c css html javascript shell,3,0.0
284,c++ css html javascript objective-c,3,0.0
285,c++ css html javascript shell,3,0.0
286,c++ css html objective-c shell,3,0.0
287,c++ css javascript objective-c shell,3,0.0
288,c++ html javascript objective-c shell,3,0.0
289,css html javascript objective-c shell,3,0.0
290,c++ css html javascript objective-c shell,3,0.0
291,objective-c perl shell,3,0.0
292,batchfile ruby,3,0.0
293,batchfile xslt,3,0.0
294,batchfile html makefile,3,0.0
295,batchfile ruby shell,3,0.0
296,groovy html shell,3,0.0
297,batchfile html makefile shell,3,0.0
298,c# css,3,0.0
299,c# java,3,0.0
300,c# php,3,0.0
301,c# css html,3,0.0
302,css roff,3,0.0
303,python roff,3,0.0
304,css html roff,3,0.0
305,html makefile roff,3,0.0
306,makefile python roff,3,0.0
307,python roff shell,3,0.0
308,css javascript makefile shell,3,0.0
309,html javascript makefile shell,3,0.0
310,html makefile python shell,3,0.0
311,makefile python roff shell,3,0.0
312,css html javascript makefile shell,3,0.0
313,html javascript ruby,3,0.0
314,html javascript ruby shell,3,0.0
315,css scala,3,0.0
316,html scala,3,0.0
317,javascript scala,3,0.0
318,scala shell,3,0.0
319,css html scala,3,0.0
320,css scala shell,3,0.0
321,html objective-c python,3,0.0
322,html scala shell,3,0.0
323,objective-c python shell,3,0.0
324,c++ objective-c python shell,3,0.0
325,css html scala shell,3,0.0
326,assembly shell,3,0.0
327,c cuda,3,0.0
328,c++ lua,3,0.0
329,c c++ makefile,3,0.0
330,c cuda makefile,3,0.0
331,c cuda shell,3,0.0
332,c c++ makefile shell,3,0.0
333,c cuda makefile shell,3,0.0
334,batchfile objective-c,3,0.0
335,lex yacc,3,0.0
336,objective-c yacc,3,0.0
337,batchfile c html,3,0.0
338,lex objective-c yacc,3,0.0
339,batchfile c html python,3,0.0
340,groovy java,3,0.0
341,css groovy html,3,0.0
342,css groovy java,3,0.0
343,css groovy shell,3,0.0
344,m4 makefile,3,0.0
345,c++ cmake shell,3,0.0
346,c++ m4 makefile,3,0.0
347,m4 makefile shell,3,0.0
348,c++ m4 makefile shell,3,0.0
349,php ruby,3,0.0
350,css php ruby,3,0.0
351,java ruby shell,3,0.0
352,makefile php,3,0.0
353,css makefile php,3,0.0
354,c swift,3,0.0
355,apacheconf javascript,3,0.0
356,apacheconf css javascript,3,0.0
357,css powershell,3,0.0
358,powershell shell,3,0.0
359,java objective-c python,3,0.0
360,css makefile ruby,3,0.0
361,css html makefile ruby,3,0.0
362,css html ruby shell,3,0.0
363,batchfile c++ python,3,0.0
364,javascript vue,3,0.0
365,html javascript vue,3,0.0
366,c c#,3,0.0
367,cmake objective-c,3,0.0
368,cmake objective-c shell,3,0.0
369,coffeescript makefile,3,0.0
370,coffeescript css makefile,3,0.0
371,coffeescript html makefile,3,0.0
372,coffeescript css html makefile,3,0.0
373,groff makefile,3,0.0
374,groff makefile shell,3,0.0
375,makefile objective-c shell,3,0.0
376,c cmake python shell,3,0.0
377,cmake javascript,3,0.0
378,java makefile shell,3,0.0
379,batchfile cmake,3,0.0
380,batchfile cmake shell,3,0.0
381,batchfile javascript makefile,3,0.0
382,batchfile javascript python,3,0.0
383,batchfile python shell,3,0.0
384,c cmake makefile,3,0.0
385,batchfile javascript makefile shell,3,0.0
386,c cmake makefile python,3,0.0
387,cmake makefile python shell,3,0.0
388,batchfile c++ shell,3,0.0
389,batchfile powershell,3,0.0
390,batchfile html javascript shell,3,0.0
391,batchfile css html javascript shell,3,0.0
392,makefile objective-c++,3,0.0
393,cuda lua,2,0.0
394,cuda python,2,0.0
395,cuda lua makefile,2,0.0
396,cuda lua shell,2,0.0
397,cuda makefile python,2,0.0
398,cuda python shell,2,0.0
399,lua makefile python,2,0.0
400,lua makefile shell,2,0.0
401,lua python shell,2,0.0
402,cuda lua makefile shell,2,0.0
403,cuda makefile python shell,2,0.0
404,css python ruby,2,0.0
405,javascript python ruby,2,0.0
406,python ruby shell,2,0.0
407,css javascript python ruby,2,0.0
408,css python ruby shell,2,0.0
409,javascript python ruby shell,2,0.0
410,css javascript python ruby shell,2,0.0
411,c++ java,2,0.0
412,css objective-c++,2,0.0
413,java objective-c++,2,0.0
414,javascript objective-c++,2,0.0
415,c c++ css,2,0.0
416,c c++ objective-c++,2,0.0
417,c c++ php,2,0.0
418,c css java,2,0.0
419,c css objective-c++,2,0.0
420,c css python,2,0.0
421,c java objective-c++,2,0.0
422,c java php,2,0.0
423,c javascript objective-c++,2,0.0
424,c objective-c++ python,2,0.0
425,c++ css objective-c++,2,0.0
426,c++ java shell,2,0.0
427,c++ javascript objective-c++,2,0.0
428,c++ objective-c++ python,2,0.0
429,c++ php python,2,0.0
430,c++ php shell,2,0.0
431,css java python,2,0.0
432,css javascript objective-c++,2,0.0
433,css objective-c++ shell,2,0.0
434,java javascript php,2,0.0
435,java objective-c++ python,2,0.0
436,java objective-c++ shell,2,0.0
437,java php shell,2,0.0
438,javascript objective-c++ shell,2,0.0
439,javascript php python,2,0.0
440,c c++ css javascript,2,0.0
441,c c++ css objective-c++,2,0.0
442,c c++ css shell,2,0.0
443,c c++ javascript objective-c++,2,0.0
444,c c++ objective-c++ shell,2,0.0
445,c c++ php python,2,0.0
446,c css java javascript,2,0.0
447,c css java python,2,0.0
448,c css java shell,2,0.0
449,c css javascript objective-c++,2,0.0
450,c css javascript python,2,0.0
451,c css objective-c++ shell,2,0.0
452,c css python shell,2,0.0
453,c java javascript php,2,0.0
454,c java objective-c++ python,2,0.0
455,c java objective-c++ shell,2,0.0
456,c javascript objective-c++ shell,2,0.0
457,c javascript php python,2,0.0
458,c objective-c++ python shell,2,0.0
459,c++ css javascript objective-c++,2,0.0
460,c++ css objective-c++ shell,2,0.0
461,c++ javascript objective-c++ shell,2,0.0
462,c++ objective-c++ python shell,2,0.0
463,css java javascript python,2,0.0
464,css java javascript shell,2,0.0
465,css java php shell,2,0.0
466,css java python shell,2,0.0
467,css javascript objective-c++ shell,2,0.0
468,java objective-c++ python shell,2,0.0
469,c c++ css javascript objective-c++,2,0.0
470,c c++ css javascript shell,2,0.0
471,c c++ css objective-c++ shell,2,0.0
472,c c++ javascript objective-c++ shell,2,0.0
473,c css java javascript python,2,0.0
474,c css java javascript shell,2,0.0
475,c css java python shell,2,0.0
476,c css javascript objective-c++ shell,2,0.0
477,c css javascript python shell,2,0.0
478,c java objective-c++ python shell,2,0.0
479,c++ css javascript objective-c++ shell,2,0.0
480,css java javascript python shell,2,0.0
481,c c++ css javascript objective-c++ shell,2,0.0
482,c css java javascript python shell,2,0.0
483,c lex,2,0.0
484,html lex,2,0.0
485,html objective-c++,2,0.0
486,objective-c objective-c++,2,0.0
487,c c++ objective-c,2,0.0
488,c html lex,2,0.0
489,c html objective-c,2,0.0
490,c html objective-c++,2,0.0
491,c lex objective-c,2,0.0
492,c objective-c shell,2,0.0
493,c++ objective-c objective-c++,2,0.0
494,html lex objective-c,2,0.0
495,html objective-c++ shell,2,0.0
496,objective-c objective-c++ shell,2,0.0
497,c html lex objective-c,2,0.0
498,c html objective-c++ shell,2,0.0
499,c++ objective-c objective-c++ shell,2,0.0
500,c++ perl,2,0.0
501,emacs lisp shell,2,0.0
502,c++ objective-c perl,2,0.0
503,c++ perl shell,2,0.0
504,c++ objective-c perl shell,2,0.0
505,groovy ruby,2,0.0
506,html xslt,2,0.0
507,batchfile groovy html,2,0.0
508,batchfile html ruby,2,0.0
509,batchfile html xslt,2,0.0
510,batchfile makefile ruby,2,0.0
511,groovy ruby shell,2,0.0
512,batchfile groovy html shell,2,0.0
513,batchfile html makefile ruby,2,0.0
514,batchfile html ruby shell,2,0.0
515,batchfile makefile ruby shell,2,0.0
516,html makefile ruby shell,2,0.0
517,batchfile html makefile ruby shell,2,0.0
518,html lua python,2,0.0
519,c# html php,2,0.0
520,c# java php,2,0.0
521,html java php,2,0.0
522,css html java php,2,0.0
523,javascript roff,2,0.0
524,css javascript roff,2,0.0
525,css makefile python,2,0.0
526,css roff shell,2,0.0
527,html javascript roff,2,0.0
528,html python roff,2,0.0
529,javascript makefile python,2,0.0
530,javascript roff shell,2,0.0
531,css html javascript roff,2,0.0
532,css html makefile python,2,0.0
533,css html roff shell,2,0.0
534,css javascript roff shell,2,0.0
535,css makefile python shell,2,0.0
536,html javascript roff shell,2,0.0
537,html makefile python roff,2,0.0
538,html makefile roff shell,2,0.0
539,html python roff shell,2,0.0
540,javascript makefile python shell,2,0.0
541,css html javascript roff shell,2,0.0
542,css html makefile python shell,2,0.0
543,html makefile python roff shell,2,0.0
544,makefile tex,2,0.0
545,coffeescript python,2,0.0
546,css smarty,2,0.0
547,html smarty,2,0.0
548,coffeescript css python,2,0.0
549,coffeescript html python,2,0.0
550,coffeescript python shell,2,0.0
551,css html smarty,2,0.0
552,coffeescript css html python,2,0.0
553,coffeescript css python shell,2,0.0
554,coffeescript html python shell,2,0.0
555,coffeescript css html python shell,2,0.0
556,css javascript scala,2,0.0
557,css objective-c python,2,0.0
558,html javascript scala,2,0.0
559,javascript objective-c python,2,0.0
560,javascript scala shell,2,0.0
561,c++ css html python,2,0.0
562,c++ css objective-c python,2,0.0
563,c++ html javascript python,2,0.0
564,c++ html objective-c python,2,0.0
565,c++ html python shell,2,0.0
566,c++ javascript objective-c python,2,0.0
567,css html javascript scala,2,0.0
568,css html objective-c python,2,0.0
569,css javascript objective-c python,2,0.0
570,css javascript scala shell,2,0.0
571,css objective-c python shell,2,0.0
572,html javascript objective-c python,2,0.0
573,html javascript scala shell,2,0.0
574,html objective-c python shell,2,0.0
575,javascript objective-c python shell,2,0.0
576,c++ css html javascript python,2,0.0
577,c++ css html objective-c python,2,0.0
578,c++ css html python shell,2,0.0
579,c++ css javascript objective-c python,2,0.0
580,c++ css objective-c python shell,2,0.0
581,c++ html javascript objective-c python,2,0.0
582,c++ html javascript python shell,2,0.0
583,c++ html objective-c python shell,2,0.0
584,c++ javascript objective-c python shell,2,0.0
585,css html javascript objective-c python,2,0.0
586,css html javascript scala shell,2,0.0
587,css html objective-c python shell,2,0.0
588,css javascript objective-c python shell,2,0.0
589,html javascript objective-c python shell,2,0.0
590,c++ css html javascript objective-c python,2,0.0
591,c++ css html javascript python shell,2,0.0
592,c++ css html objective-c python shell,2,0.0
593,c++ css javascript objective-c python shell,2,0.0
594,c++ html javascript objective-c python shell,2,0.0
595,css html javascript objective-c python shell,2,0.0
596,c++ css html javascript objective-c python shell,2,0.0
597,shell thrift,2,0.0
598,actionscript shell,2,0.0
599,actionscript html shell,2,0.0
600,c++ groff,2,0.0
601,dart javascript,2,0.0
602,c++ groff shell,2,0.0
603,c++ cuda,2,0.0
604,c c++ cuda,2,0.0
605,c javascript makefile,2,0.0
606,c++ cuda makefile,2,0.0
607,c++ cuda shell,2,0.0
608,c++ lua makefile,2,0.0
609,c++ lua shell,2,0.0
610,c c++ cuda makefile,2,0.0
611,c c++ cuda shell,2,0.0
612,c javascript makefile shell,2,0.0
613,c++ cuda makefile shell,2,0.0
614,c c++ cuda makefile shell,2,0.0
615,batchfile perl,2,0.0
616,c perl,2,0.0
617,lex perl,2,0.0
618,perl yacc,2,0.0
619,batchfile html objective-c,2,0.0
620,batchfile objective-c python,2,0.0
621,c objective-c perl,2,0.0
622,c objective-c python,2,0.0
623,lex objective-c perl,2,0.0
624,lex perl yacc,2,0.0
625,objective-c perl yacc,2,0.0
626,batchfile html objective-c python,2,0.0
627,lex objective-c perl yacc,2,0.0
628,java scala,2,0.0
629,groovy html java,2,0.0
630,groovy java shell,2,0.0
631,html java shell,2,0.0
632,css groovy html java,2,0.0
633,css groovy html shell,2,0.0
634,css groovy java shell,2,0.0
635,css html java shell,2,0.0
636,cmake m4,2,0.0
637,c++ cmake m4,2,0.0
638,c++ cmake makefile,2,0.0
639,cmake m4 makefile,2,0.0
640,cmake m4 shell,2,0.0
641,c++ cmake m4 makefile,2,0.0
642,c++ cmake m4 shell,2,0.0
643,c++ cmake makefile shell,2,0.0
644,cmake m4 makefile shell,2,0.0
645,c++ cmake m4 makefile shell,2,0.0
646,perl postscript,2,0.0
647,perl roff,2,0.0
648,html perl roff,2,0.0
649,batchfile java,2,0.0
650,batchfile java javascript,2,0.0
651,html java javascript,2,0.0
652,css html java javascript,2,0.0
653,css java ruby,2,0.0
654,php ruby shell,2,0.0
655,css java ruby shell,2,0.0
656,css php ruby shell,2,0.0
657,html makefile php,2,0.0
658,css html makefile php,2,0.0
659,c# objective-c,2,0.0
660,c# objective-c shell,2,0.0
661,c++ objective-c ruby,2,0.0
662,c++ ruby shell,2,0.0
663,java objective-c ruby,2,0.0
664,c++ objective-c ruby shell,2,0.0
665,c ruby swift,2,0.0
666,apacheconf html javascript,2,0.0
667,apacheconf css html javascript,2,0.0
668,css go shell,2,0.0
669,go html shell,2,0.0
670,css go html shell,2,0.0
671,makefile protocol buffer,2,0.0
672,protocol buffer shell,2,0.0
673,makefile protocol buffer shell,2,0.0
674,apacheconf php,2,0.0
675,apacheconf shell,2,0.0
676,apacheconf css php,2,0.0
677,c jupyter notebook,2,0.0
678,jupyter notebook shell,2,0.0
679,c jupyter notebook shell,2,0.0
680,html powershell,2,0.0
681,c# css shell,2,0.0
682,c# html shell,2,0.0
683,css html powershell,2,0.0
684,css powershell shell,2,0.0
685,c# css html shell,2,0.0
686,java python ruby,2,0.0
687,batchfile php,2,0.0
688,batchfile css makefile,2,0.0
689,batchfile html php,2,0.0
690,batchfile css html makefile,2,0.0
691,batchfile css makefile shell,2,0.0
692,batchfile css html makefile shell,2,0.0
693,batchfile c c++,2,0.0
694,batchfile c++ html,2,0.0
695,batchfile c++ html python,2,0.0
696,c pascal,2,0.0
697,c# pascal,2,0.0
698,c c# pascal,2,0.0
699,batchfile roff,2,0.0
700,actionscript css,2,0.0
701,actionscript css html,2,0.0
702,coffeescript makefile shell,2,0.0
703,coffeescript css makefile shell,2,0.0
704,coffeescript html makefile shell,2,0.0
705,coffeescript css html makefile shell,2,0.0
706,groff html,2,0.0
707,groff objective-c,2,0.0
708,groff html makefile,2,0.0
709,groff html shell,2,0.0
710,groff makefile objective-c,2,0.0
711,groff objective-c shell,2,0.0
712,groff html makefile shell,2,0.0
713,groff makefile objective-c shell,2,0.0
714,asp batchfile,2,0.0
715,c++ yacc,2,0.0
716,lex makefile,2,0.0
717,makefile perl,2,0.0
718,makefile yacc,2,0.0
719,shell yacc,2,0.0
720,c++ lex makefile,2,0.0
721,c++ lex yacc,2,0.0
722,c++ makefile objective-c,2,0.0
723,c++ makefile yacc,2,0.0
724,c++ objective-c yacc,2,0.0
725,c++ shell yacc,2,0.0
726,lex makefile objective-c,2,0.0
727,lex makefile shell,2,0.0
728,lex makefile yacc,2,0.0
729,lex shell yacc,2,0.0
730,makefile objective-c yacc,2,0.0
731,makefile shell yacc,2,0.0
732,objective-c shell yacc,2,0.0
733,c++ lex makefile objective-c,2,0.0
734,c++ lex makefile shell,2,0.0
735,c++ lex makefile yacc,2,0.0
736,c++ lex objective-c yacc,2,0.0
737,c++ lex shell yacc,2,0.0
738,c++ makefile objective-c shell,2,0.0
739,c++ makefile objective-c yacc,2,0.0
740,c++ makefile shell yacc,2,0.0
741,c++ objective-c shell yacc,2,0.0
742,lex makefile objective-c shell,2,0.0
743,lex makefile objective-c yacc,2,0.0
744,lex makefile shell yacc,2,0.0
745,lex objective-c shell yacc,2,0.0
746,makefile objective-c shell yacc,2,0.0
747,c++ lex makefile objective-c shell,2,0.0
748,c++ lex makefile objective-c yacc,2,0.0
749,c++ lex makefile shell yacc,2,0.0
750,c++ lex objective-c shell yacc,2,0.0
751,c++ makefile objective-c shell yacc,2,0.0
752,lex makefile objective-c shell yacc,2,0.0
753,c++ lex makefile objective-c shell yacc,2,0.0
754,cmake java,2,0.0
755,batchfile c javascript,2,0.0
756,batchfile c makefile,2,0.0
757,batchfile c shell,2,0.0
758,batchfile cmake makefile,2,0.0
759,batchfile cmake python,2,0.0
760,batchfile makefile python,2,0.0
761,c cmake java,2,0.0
762,cmake java makefile,2,0.0
763,cmake java python,2,0.0
764,cmake java shell,2,0.0
765,java makefile python,2,0.0
766,batchfile c javascript python,2,0.0
767,batchfile c makefile shell,2,0.0
768,batchfile cmake makefile python,2,0.0
769,batchfile cmake makefile shell,2,0.0
770,batchfile cmake python shell,2,0.0
771,batchfile javascript python shell,2,0.0
772,batchfile makefile python shell,2,0.0
773,c cmake java makefile,2,0.0
774,c cmake java python,2,0.0
775,c cmake java shell,2,0.0
776,c cmake makefile shell,2,0.0
777,c java makefile python,2,0.0
778,c java makefile shell,2,0.0
779,cmake java makefile python,2,0.0
780,cmake java makefile shell,2,0.0
781,cmake java python shell,2,0.0
782,java makefile python shell,2,0.0
783,batchfile cmake makefile python shell,2,0.0
784,c cmake java makefile python,2,0.0
785,c cmake java makefile shell,2,0.0
786,c cmake java python shell,2,0.0
787,c cmake makefile python shell,2,0.0
788,c java makefile python shell,2,0.0
789,cmake java makefile python shell,2,0.0
790,c cmake java makefile python shell,2,0.0
791,go javascript,2,0.0
792,css html javascript ruby,2,0.0
793,css html javascript ruby shell,2,0.0
794,batchfile c++ makefile,2,0.0
795,batchfile c++ makefile shell,2,0.0
796,html javascript php,2,0.0
797,javascript powershell,2,0.0
798,css javascript powershell,2,0.0
799,batchfile c#,2,0.0
800,batchfile c# html,2,0.0
801,c# python,2,0.0
802,assembly python,2,0.0
803,assembly roff,2,0.0
804,c++ roff,2,0.0
805,assembly c++ python,2,0.0
806,assembly c++ roff,2,0.0
807,assembly c++ shell,2,0.0
808,assembly makefile python,2,0.0
809,assembly makefile roff,2,0.0
810,assembly makefile shell,2,0.0
811,assembly roff shell,2,0.0
812,c++ cmake python,2,0.0
813,c++ makefile python,2,0.0
814,c++ makefile roff,2,0.0
815,c++ roff shell,2,0.0
816,assembly c++ makefile python,2,0.0
817,assembly c++ makefile roff,2,0.0
818,assembly c++ makefile shell,2,0.0
819,assembly c++ roff shell,2,0.0
820,assembly makefile roff shell,2,0.0
821,batchfile c++ python shell,2,0.0
822,c++ cmake python shell,2,0.0
823,c++ makefile roff shell,2,0.0
824,assembly c++ makefile roff shell,2,0.0
825,c go,2,0.0
826,c# javascript,2,0.0
827,go java,2,0.0
828,c c# javascript,2,0.0
829,c c# php,2,0.0
830,c go java,2,0.0
831,c# javascript php,2,0.0
832,c c# javascript php,2,0.0
833,html tex,2,0.0
834,c html javascript python,2,0.0
835,cmake objective-c++,2,0.0
836,cmake objective-c++ python,2,0.0
837,cmake objective-c++ shell,2,0.0
838,cmake objective-c++ python shell,2,0.0
839,batchfile html javascript python,2,0.0
840,c makefile objective-c++,2,0.0
841,makefile objective-c++ shell,2,0.0
842,c makefile objective-c++ shell,2,0.0
843,batchfile objective-c shell,2,0.0
