id,size,forks,open_issues,subscribers_count,stargazers_count,language_dictionary,owner_type,url,pushed_at,topics,description
15221739,9253,161,30,139,4432,"{'css': 22803, 'html': 102, 'javascript': 1572159, 'makefile': 685}",Organization,https://api.github.com/repos/segmentio/myth,2017-01-29T01:42:44Z,[],a css preprocessor that acts like a polyfill for future versions of the spec
5263633,24719,235,68,134,4379,{'javascript': 336538},Organization,https://api.github.com/repos/sweet-js/sweet-core,2017-10-26T12:24:08Z,"['macros', 'parser']",sweeten your javascript
19094829,48576,1251,77,245,4273,"{'c': 1991, 'objective-c': 778020, 'ruby': 827}",User,https://api.github.com/repos/xhzengAIB/MessageDisplayKit,2017-08-09T03:06:10Z,[],an im app like wechat app has to send location managing local address share a circle of drifting shake a fun and more interesting features
4028308,113,765,14,198,4256,"{'css': 21524, 'html': 40457, 'javascript': 14061}",User,https://api.github.com/repos/hakimel/stroll.js,2017-11-29T09:35:17Z,[],css list scroll effects
766625,1183,539,102,148,4250,"{'javascript': 40003, 'makefile': 337}",User,https://api.github.com/repos/tj/ejs,2017-09-07T09:11:19Z,[],embedded javascript templates for node
7830512,224,731,4,194,4237,{'objective-c': 62677},User,https://api.github.com/repos/ksuther/KSImageNamed-Xcode,2017-03-29T02:21:01Z,[],xcode plug in that provides autocomplete for imagenamed calls
3769419,2007,1091,205,184,4233,"{'css': 3859, 'javascript': 423230, 'ruby': 1536}",User,https://api.github.com/repos/jhollingworth/bootstrap-wysihtml5,2017-03-02T08:37:52Z,[],beautiful wysiwyg editor
38284404,1875,1057,20,403,4226,"{'assembly': 3267, 'c++': 65138, 'java': 119665, 'makefile': 1862, 'openedge abl': 22292}",Organization,https://api.github.com/repos/alibaba/dexposed,2017-03-29T11:48:10Z,[],dexposed enable god mode for single android application
2851354,759,289,35,101,4098,"{'coffeescript': 1646, 'css': 5337, 'html': 2356, 'ruby': 22693}",User,https://api.github.com/repos/kneath/kss,2017-12-06T06:40:17Z,[],a methodology for documenting css and generating styleguides
10420996,8045,705,52,249,4031,"{'javascript': 42357, 'php': 695439, 'shell': 5221}",Organization,https://api.github.com/repos/WP-API/WP-API,2017-08-31T06:06:00Z,[],the wp rest api has been merged into wordpress core please do not create issues or send pull requests submit support requests to the forums or patches to trac see readme below for links
66913302,326,267,7,120,4011,"{'makefile': 96, 'python': 11508, 'shell': 2524}",User,https://api.github.com/repos/reorx/httpstat,2017-09-10T23:15:13Z,"['cli', 'curl', 'http', 'visualization']",curl statistics made simple
47903333,183,328,10,213,3990,"{'javascript': 2634, 'typescript': 26232}",Organization,https://api.github.com/repos/ngrx/store,2017-11-27T12:55:33Z,"['angular', 'ngrx', 'redux', 'rxjs']",rxjs powered state management for angular inspired by redux
242262,20578,690,77,155,3984,{'objective-c': 302227},User,https://api.github.com/repos/devinross/tapkulibrary,2017-11-24T12:42:48Z,[],tap and haiku a well crafted open source ios framework
61687257,16297,791,38,104,3926,{'java': 70725},User,https://api.github.com/repos/baoyachi/StepView,2017-04-17T06:13:35Z,[],step by step just use horizontalstepview verticalstepview step indicator flow indicator timeline order process express status
64815511,48876,1158,31,386,3881,"{'python': 84598, 'shell': 181, 'tex': 37308}",Organization,https://api.github.com/repos/commaai/research,2017-10-29T19:19:52Z,[],dataset and code for  paper learning a driving simulator
5391743,70278,881,149,327,3845,"{'css': 1391, 'html': 2362822, 'java': 3250508, 'shell': 5055}",Organization,https://api.github.com/repos/roboguice/roboguice,2017-01-19T21:02:22Z,[],google guice on version   retired
56371551,13846,610,8,116,3832,{'java': 232059},User,https://api.github.com/repos/dinuscxj/LoadingDrawable,2017-04-13T09:50:48Z,[],some beautiful android loading can be combined with any view as the loadingview or the progressbar some drawable can customize the loading progress too
3616639,16826,778,171,260,3825,"{'html': 17899, 'javascript': 1431952}",User,https://api.github.com/repos/ericdrowell/KineticJS,2017-10-09T07:09:44Z,[],kineticjs is an html canvas javascript framework that extends the d context by enabling canvas interactivity for desktop and mobile applications
24162262,542,141,12,106,3818,{'javascript': 9226},User,https://api.github.com/repos/zeman/perfmap,2017-05-12T00:10:57Z,[],front end performance heatmap bookmarklet
6859626,2174,466,126,170,3800,"{'objective-c': 280872, 'ruby': 2490}",User,https://api.github.com/repos/tombenner/nui,2017-04-05T15:15:12Z,"['ios', 'stylesheet', 'stylesheets', 'ui', 'ui-kit']",style ios apps with a similar to css
33951348,104,614,11,107,3796,{'javascript': 29509},User,https://api.github.com/repos/kolodny/exercises,2017-10-03T15:02:39Z,[],some basic javascript coding challenges and interview questions
931243,256,617,53,240,3710,"{'c#': 14245, 'css': 7650, 'html': 15779, 'java': 7318, 'javascript': 43674, 'php': 6713}",User,https://api.github.com/repos/samyk/evercookie,2017-11-13T03:39:41Z,[],produces respawning super cookies in a abusing over a dozen techniques its goal is to identify users after they ve removed standard cookies and other privacy data such as flash cookies lsos html silverlight and others
7293210,224,707,0,136,3635,"{'coffeescript': 29896, 'html': 3244}",Organization,https://api.github.com/repos/stripe/jquery.payment,2017-08-02T14:10:57Z,[],deprecated a general purpose library for building credit card validating inputs and formatting numbers
20652074,127035,1112,6,245,3623,"{'c': 1, 'c++': 1, 'java': 729917}",User,https://api.github.com/repos/xcltapestry/XCL-Charts,2017-07-07T03:10:05Z,[],android xcl charts is a free charting library for android platform d and d and  and  and  bar chart d and d pie chart  stacked bar chart  area chart  line chart  spline chart  dount chart  rose chart  dial chart  gauge chart  radar chart  funnel chart  circle chart   scatter chart  bubble chart  rangebar chart        
87638072,154216,2122,14,391,3610,"{'1c enterprise': 144, 'css': 1741, 'html': 447, 'javascript': 25093, 'makefile': 53022, 'perl': 2990233, 'plsql': 63291, 'python': 851201, 'roff': 68156, 'shell': 1494238, 'standard ml': 28219}",User,https://api.github.com/repos/x0rz/EQGRP,2017-05-24T21:12:59Z,"['equationgroup', 'exploits', 'hacking', 'nsa', 'shadowbrokers', 'tao']",decrypted content of eqgrp auction file tar xz
5969840,715,451,45,139,3602,"{'coffeescript': 58278, 'html': 11505, 'javascript': 2332, 'ruby': 31256, 'shell': 326}",Organization,https://api.github.com/repos/turbolinks/turbolinks-classic,2017-12-06T23:33:26Z,[],classic version of turbolinks now deprecated in favor of turbolinks 
32958241,6638,659,11,163,3564,"{'java': 1104, 'javascript': 43486, 'objective-c': 4996}",User,https://api.github.com/repos/iSimar/HackerNews-React-Native,2017-12-13T23:21:34Z,"['android', 'hacker-news']",hacker news ios and android app made with react native
22652910,149,205,27,92,3551,"{'html': 948, 'javascript': 66348}",User,https://api.github.com/repos/ruipgil/scraperjs,2017-03-23T23:30:07Z,[],a complete and versatile web scraper
2346623,2548,1987,0,220,3530,"{'coffeescript': 1072779, 'javascript': 7030}",Organization,https://api.github.com/repos/github/hubot-scripts,2017-07-10T16:06:49Z,['hubot-script'],see https and and github com and github and hubot scripts and issues and  for details optional scripts for opt in via hubot scripts json
18609451,3393,141,104,103,3513,"{'javascript': 131178, 'makefile': 627}",Organization,https://api.github.com/repos/duojs/duo,2017-12-31T06:40:40Z,[],a next generation package manager for the front end
20286858,594,1083,13,218,3486,{'java': 495309},User,https://api.github.com/repos/litesuits/android-common,2017-09-06T00:23:05Z,[],android common utils or helper such as etc   k bitmap   shell         base md hex byte number dialog filed class package telephone random
14335772,325,303,46,264,3484,"{'html': 1206, 'javascript': 63914}",Organization,https://api.github.com/repos/hootsuite/grid,2017-12-13T20:06:49Z,[],drag and drop library for two resizable and responsive lists
55874746,3823,826,1,359,3476,"{'css': 27006, 'html': 338175, 'makefile': 1405, 'tex': 7081}",User,https://api.github.com/repos/phodal/ideabook,2017-11-20T09:21:05Z,"['ebook', 'github-books', 'growth', 'idea', 'ideabook', 'phodal']", a growth engineering idea in action
7224705,13227,783,0,280,3474,"{'css': 7972, 'html': 37886}",Organization,https://api.github.com/repos/InterNations/antwort,2017-07-22T19:44:37Z,[],beautiful responsive email templates with code as beautiful as email templates can be
1574656,7950,477,175,104,3473,"{'html': 9648, 'javascript': 192643, 'makefile': 120}",User,https://api.github.com/repos/bnoguchi/everyauth,2017-12-22T06:18:03Z,[],node js auth package more for connect and express apps
42997176,1570,583,21,95,3468,{'java': 14810},User,https://api.github.com/repos/tyrantgit/ExplosionField,2017-01-17T08:06:52Z,[],explosive dust effect for views
4617120,124,1018,3,170,3458,"{'html': 4571, 'javascript': 6169}",User,https://api.github.com/repos/flesler/jquery.scrollTo,2017-10-02T14:41:11Z,"['anchors', 'animated', 'animation', 'browser', 'demo', 'flesler', 'jquery', 'links', 'scroll', 'scrollto']",cross browser and highly customizable animated scrolling with jquery
36537989,577,125,15,64,3456,{'javascript': 69985},User,https://api.github.com/repos/dthree/vantage,2017-09-13T11:44:07Z,[],realtime cli for live node apps
8062859,15998,562,4,343,3407,"{'css': 584, 'makefile': 3442, 'xslt': 374693}",Organization,https://api.github.com/repos/http2/http2-spec,2017-06-28T00:05:38Z,[],working copy of the http and  specification
44620036,488,284,81,110,3382,"{'javascript': 6712, 'typescript': 15916}",Organization,https://api.github.com/repos/typings/typings,2017-07-24T18:24:26Z,"['definition', 'management', 'types', 'typings']",deprecated the typescript definition manager
3077195,2052,1819,58,173,3372,"{'css': 2282, 'html': 11433, 'ruby': 11810}",User,https://api.github.com/repos/plusjade/jekyll-bootstrap,2017-05-28T16:29:45Z,[],the quickest way to start and publish your jekyll powered blog  compatible with github pages
220418,39544,731,182,195,3363,"{'coffeescript': 14399, 'css': 135787, 'html': 248204, 'javascript': 102353, 'php': 8191582, 'python': 6546, 'shell': 51015, 'smarty': 378649}",Organization,https://api.github.com/repos/ThinkUpLLC/ThinkUp,2017-01-01T13:57:56Z,[],thinkup gives you insights into your social networking activity on and beyond
40691886,110132,521,40,164,3360,"{'c': 296, 'c++': 696, 'css': 376250, 'html': 233014, 'java': 4510753, 'javascript': 4217147, 'nginx': 3296, 'objective-c': 2156476, 'python': 77720, 'scala': 229649, 'shell': 32607}",Organization,https://api.github.com/repos/dropbox/hackpad,2017-07-21T00:12:33Z,[],hackpad is a web based realtime wiki
76486448,4273,257,11,151,3350,"{'java': 1490, 'javascript': 26706, 'python': 1639}",User,https://api.github.com/repos/deepsyx/home-automation,2017-09-05T12:12:14Z,"['home-automation', 'nodejs', 'phone', 'raspberry', 'react-native']",raspberry pi  based home automation with nodejs and react native
13715172,894,382,19,112,3319,{'objective-c': 158393},Organization,https://api.github.com/repos/FuzzyAutocomplete/FuzzyAutocompletePlugin,2017-06-16T09:46:58Z,[],a xcode  and plugin that adds more flexible autocompletion rather than just prefix matching
31715632,2367,323,7,132,3225,"{'objective-c': 4881, 'ruby': 766, 'swift': 24636}",Organization,https://api.github.com/repos/Yalantis/Persei,2017-11-07T15:42:05Z,"['animation', 'carthage', 'cocoapods', 'custom', 'drag', 'ios', 'menu', 'navigator', 'persei', 'uicollectionview', 'uiscrollview', 'uitableview']",animated top menu for uitableview and uicollectionview and uiscrollview written in swift
19248542,60209,294,86,177,3223,"{'groovy': 32041, 'python': 3942467, 'shell': 19726}",Organization,https://api.github.com/repos/ClusterHQ/flocker,2017-05-18T07:14:11Z,[],container data volume manager for your dockerized application
605999,5392,266,27,290,3212,"{'ruby': 46547, 'scala': 269991, 'shell': 5497, 'thrift': 4710}",Organization,https://api.github.com/repos/twitter-archive/flockdb,2017-03-16T23:11:18Z,[],a fault tolerant graph database
6257984,4234,1599,63,437,3198,{'java': 434225},User,https://api.github.com/repos/yangfuhai/afinal,2017-05-24T13:40:35Z,[],afinalandroidioc orm  finalactivity ui finalbitmap bitmap oom finaldb androidsqlite finalhttp ajaxhttp 
42849407,55339,821,119,138,3180,{'java': 403949},User,https://api.github.com/repos/pengjianbo/GalleryFinal,2017-04-18T09:02:34Z,[],deprecated  https and and github com and finalteam and rxgalleryfinal
4068818,3709,324,147,94,3179,"{'coffeescript': 30970, 'html': 1231, 'javascript': 100824, 'shell': 1423}",User,https://api.github.com/repos/mikeric/rivets,2017-07-26T08:21:57Z,"['databinding', 'template-engine']",lightweight and powerful data binding
2848123,4961,813,152,235,3152,{'objective-c': 105077},User,https://api.github.com/repos/MugunthKumar/MKNetworkKit,2017-05-29T12:46:21Z,[],modern nsurlsession based networking framework with built in authentication and http   caching standards support for ios  and devices
2160835,4018,458,91,83,3127,"{'html': 4441, 'javascript': 181806, 'makefile': 4662, 'shell': 1403}",User,https://api.github.com/repos/paularmstrong/swig,2017-06-13T02:06:30Z,"['unmaintained', 'unmaintained-dont-use']",take a swig of the best template engine for javascript
38657802,924,119,19,58,3113,"{'javascript': 59907, 'makefile': 72}",User,https://api.github.com/repos/chjj/ttystudio,2017-07-10T03:58:27Z,[],a terminal to gif recorder minus the headaches
778981,1511,515,27,177,3102,"{'css': 86553, 'html': 393915, 'javascript': 17553, 'python': 1424837}",User,https://api.github.com/repos/livid/v2ex-gae,2017-10-23T02:48:50Z,[],legacy code of vex running on google app engine
40704350,2295,882,3,169,3087,"{'css': 32498, 'html': 617, 'javascript': 105606, 'vue': 44200}",User,https://api.github.com/repos/shinygang/Vue-cnodejs,2017-11-18T09:17:53Z,"['vue-cnodejs', 'vue-components', 'vue-router', 'vue2', 'vuejs2', 'webpack']",vue jscnodejs orgwebapp
7119300,12431,267,12,124,3064,"{'css': 19481, 'html': 286, 'javascript': 707}",Organization,https://api.github.com/repos/mojotech/jeet,2017-09-05T00:36:13Z,"['grid', 'sass', 'stylus']",the most yet grid system available for sass or stylus
12928754,5409,523,94,133,3043,"{'objective-c': 93490, 'ruby': 761}",User,https://api.github.com/repos/romaonthego/REFrostedViewController,2017-12-11T14:26:30Z,[],ios  and  style blurred view controller that appears on top of your view controller
154789,8364,392,70,95,3000,"{'css': 1130, 'javascript': 447244, 'ruby': 3539}",User,https://api.github.com/repos/quirkey/sammy,2017-03-09T23:39:24Z,[],sammy is a tiny javascript framework built on top of it s restful evented javascript
29925100,6979,974,131,272,2997,"{'css': 128436, 'html': 824, 'javascript': 38178}",User,https://api.github.com/repos/zachfitz/Ionic-Material,2017-05-16T23:42:54Z,[],material design style and animations for ionic
