id,size,forks,open_issues,subscribers_count,stargazers_count,language_dictionary,owner_type,url,pushed_at,topics,description
425,1174,422,29,70,1968,{'javascript': 9251},User,https://api.github.com/repos/defunkt/facebox,2013-07-15T19:55:04Z,[],facebook style built in jquery
291056,43545,443,15,116,1887,"{'javascript': 221588, 'ruby': 1226790, 'shell': 1199}",Organization,https://api.github.com/repos/redbooth/teambox,2013-05-06T10:07:34Z,[],this is the legacy version of teambox the award winning collaboration inspired by yammer and twitter
4223858,249,250,17,89,1861,{'objective-c': 114831},User,https://api.github.com/repos/mpospese/MPFoldTransition,2013-11-13T22:35:25Z,[],easily add custom folding and page flipping transitions to uiviews and uiviewcontrollers
2557230,20021,130,5,59,1838,{'javascript': 12505},Organization,https://api.github.com/repos/tower/tower,2013-12-14T05:00:37Z,[],unmaintained small components for building manipulating and automating a distributed infrastructure
1714530,1062,732,49,192,1812,{'java': 69714},User,https://api.github.com/repos/pakerfeldt/android-viewflow,2013-09-10T07:13:11Z,[],a horizontal view scroller library for android
761438,26224,413,172,104,1573,"{'c': 198890, 'css': 8946, 'javascript': 69207, 'objective-c': 433841}",User,https://api.github.com/repos/Simbul/baker,2013-11-18T17:52:48Z,[],the html ebook framework to publish interactive books magazines on ipad iphone using simply open web standards
3432848,1236,524,11,103,1561,"{'javascript': 38705, 'php': 166382, 'shell': 317}",User,https://api.github.com/repos/ccoenraets/backbone-directory,2013-04-17T14:56:37Z,[],sample application built with backbone js and  different ui toolkits twitter jquery and custom iphone skins
6270574,159,365,5,124,1523,"{'css': 14222, 'javascript': 13715}",User,https://api.github.com/repos/soulwire/Makisu,2013-05-29T21:21:28Z,[],css d dropdown concept
5153205,3737,289,31,152,1485,{'javascript': 6179},Organization,https://api.github.com/repos/webRTC-io/webRTC.io,2013-05-17T01:50:26Z,[],an abstraction layer for webrtc aim is to simplify the html web standard webrtc in a similar manner to socket io w and websockets highly experimental technology
3806475,6434,284,16,53,1422,"{'javascript': 4880, 'ruby': 27162}",User,https://api.github.com/repos/natew/obtvse,2013-03-29T15:27:47Z,[],deprecated see natew and obtvse
1802145,603,201,23,50,1364,"{'objective-c': 50692, 'ruby': 704}",User,https://api.github.com/repos/samvermette/SVSegmentedControl,2013-06-13T08:47:56Z,[],a uiswitch like segmented control for your ios app
1602291,965024,377,0,100,1346,"{'ruby': 168761, 'shell': 6040}",Organization,https://api.github.com/repos/cloudfoundry-attic/vcap,2013-08-28T00:38:39Z,[],cloud foundry the open platform as a service project
10632915,1327,205,22,75,1313,"{'objective-c': 44029, 'ruby': 605}",User,https://api.github.com/repos/rnystrom/RNGridMenu,2013-08-20T17:47:13Z,[],a grid menu with elastic depth of and realistic animation
2022916,3819,303,35,127,1312,"{'groovy': 5016, 'java': 286464}",User,https://api.github.com/repos/mttkay/ignition,2013-01-31T16:08:04Z,[],kick starts android application development
6778210,674,368,39,53,1302,"{'css': 6011, 'javascript': 115299}",User,https://api.github.com/repos/louisremi/background-size-polyfill,2013-12-09T09:01:27Z,[],adds support for background size cover and contain to ie
2238384,152,243,11,72,1263,{'objective-c': 9913},User,https://api.github.com/repos/gekitz/UIDevice-with-UniqueIdentifier-for-iOS-5,2013-07-18T13:55:27Z,[],brings back the unique identifier support under ios it uses the device s mac address in combination with the bundle identifier to generate a new hashed unique identifier
6422710,333,236,2,157,1202,{'python': 4878},User,https://api.github.com/repos/mothran/mongol,2013-05-09T21:24:33Z,[],a simple python tool to pinpoint the ip addresses of machines working for the great firewall of china
1040700,2016,507,11,170,1188,"{'css': 1179, 'javascript': 1256568, 'python': 300682}",User,https://api.github.com/repos/ptwobrussell/Mining-the-Social-Web,2013-10-18T13:41:23Z,[],the official online compendium for mining the social web o 
3685302,17095,380,3,210,1158,"{'css': 57075, 'javascript': 1980504, 'xslt': 37119}",Organization,https://api.github.com/repos/AlloyTeam/JX,2013-10-20T16:11:25Z,[],jx javascript extension tools alloyteam web   web app
365777,3006,849,1,114,1158,"{'java': 265607, 'javascript': 209086}",User,https://api.github.com/repos/commonsguy/cw-android,2013-06-27T22:18:49Z,[],source code to busy coder s guide to android
14817503,49000,0,0,7,1147,"{'css': 571211, 'erlang': 4816, 'javascript': 2084885, 'perl': 274788, 'php': 7554473, 'python': 5591, 'racket': 4313, 'shell': 43647, 'xslt': 5014}",Organization,https://api.github.com/repos/fossasia/fossasia11-drupal,2013-11-30T08:18:15Z,[],fossasia  drupal site
14813775,61656,0,0,7,1142,"{'css': 572730, 'erlang': 4816, 'javascript': 2085135, 'perl': 274788, 'php': 7599445, 'python': 5591, 'racket': 4313, 'shell': 43647, 'xslt': 5014}",Organization,https://api.github.com/repos/fossasia/fossasia10-drupal,2013-11-30T08:20:55Z,[],fossasia  drupal site
1471011,4739,177,5,49,1107,{'objective-c': 108040},Organization,https://api.github.com/repos/100grams/HGPageScrollView,2013-06-07T08:50:19Z,[],uiscrollview for iphone with horizontal paging like mobile safari tabs
3349413,148,75,3,20,1098,{'javascript': 17126},User,https://api.github.com/repos/jairajs89/Touchy.js,2013-11-20T19:18:01Z,[],a simple light weight javascript library for dealing with touch events
9473425,331,90,8,46,1062,{'javascript': 160070},User,https://api.github.com/repos/remy/min.js,2013-07-22T10:15:54Z,[],super minimal selector and event library
5089138,337,102,10,75,1044,"{'javascript': 10722, 'ruby': 861}",User,https://api.github.com/repos/nostalgiaz/bootstrap-toggle-buttons,2013-01-25T07:53:49Z,[],bootstrap toggle buttons has moved to https and and github com and nostalgiaz and bootstrap switch
3639793,1946,126,21,84,1028,"{'coffeescript': 37050, 'javascript': 100696, 'ruby': 62012}",Organization,https://api.github.com/repos/cloudfuji/kandan,2013-02-04T23:23:09Z,[],a cloudfuji chat application
328430,15818,753,4,88,1023,"{'javascript': 5946, 'python': 14251}",User,https://api.github.com/repos/gpjt/webgl-lessons,2013-04-10T18:01:09Z,[],https and and github com and tparisi and webgl lessons is now the officially maintained fork for this project
4184416,242,134,10,82,1020,"{'css': 120563, 'javascript': 95209}",User,https://api.github.com/repos/bwsewell/tablecloth,2013-09-26T19:08:21Z,[],a css and js bootstrap to style and manipulate data tables
470946,28012,198,1,52,1013,"{'java': 3564531, 'javascript': 3212043, 'php': 1576, 'python': 11977, 'scala': 240853, 'shell': 37822}",Organization,https://api.github.com/repos/ether/pad,2013-05-14T04:56:26Z,[],etherpad open source repository
1096127,29200,112,23,47,994,"{'c': 433503, 'c++': 1174680, 'javascript': 118987, 'objective-c': 30331, 'r': 340, 'shell': 3293}",User,https://api.github.com/repos/doug/depthjs,2013-04-15T20:28:20Z,[],depthjs allows any web page to interact with the microsoft kinect using javascript
754761,2659,69,1,36,980,"{'css': 1943, 'tex': 10079}",User,https://api.github.com/repos/ieure/sicp,2013-12-06T07:15:26Z,[],structure and interpretation of computer second edition
191714,1008,77,94,23,975,"{'css': 142815, 'ruby': 41486}",Organization,https://api.github.com/repos/less/less.ruby,2013-09-18T15:28:54Z,[],less ruby now at http and and github com and cowboyd and less rb
11119992,190,230,20,55,958,{'javascript': 200657},Organization,https://api.github.com/repos/codrops/ModalWindowEffects,2013-07-02T08:12:27Z,[],a set of experimental modal window appearance effects with css transitions and animations
2674127,9194,114,55,58,946,"{'javascript': 1256552, 'shell': 1704}",Organization,https://api.github.com/repos/ql-io/ql.io,2013-04-24T18:38:47Z,[],a node js based data retrieval and aggregation gateway for quickly consuming http apis
363729,1723,253,42,51,930,"{'java': 401814, 'perl': 1466}",User,https://api.github.com/repos/mttkay/droid-fu,2013-01-31T07:40:06Z,[],a utility library for your daily android needs
10178606,6246,85,21,49,910,"{'coffeescript': 2518, 'css': 83989, 'javascript': 16137, 'ruby': 867}",User,https://api.github.com/repos/Wolfr/clank,2013-12-21T14:40:18Z,[],clank open source prototyping framework for mobile apps
2483064,165996,60,4,46,903,"{'javascript': 194061560, 'python': 35424}",User,https://api.github.com/repos/jterrace/js.js,2013-12-21T03:23:06Z,[],js js a javascript javascript interpreter
2482606,314,55,37,25,892,"{'javascript': 21599, 'shell': 1290}",User,https://api.github.com/repos/substack/fleet,2013-03-27T01:13:54Z,[],multi server continuous git based deployment and process management
1774473,9382,435,14,188,885,"{'c': 26135, 'coq': 12477, 'python': 32688, 'shell': 2107, 'tcl': 121598, 'verilog': 2666973, 'vhdl': 14830212}",User,https://api.github.com/repos/progranism/Open-Source-FPGA-Bitcoin-Miner,2013-07-18T06:10:27Z,[],a completely open source implementation of a bitcoin miner for altera and xilinx fpgas this project hopes to promote the free and open development of fpga based mining solutions and secure the future of the bitcoin project as a whole a binary release is currently available for the terasic de  development and there are compile able projects for numerous boards
11126140,33005,307,25,149,871,"{'actionscript': 10732, 'arduino': 5683, 'c++': 5834, 'css': 61464, 'erlang': 1484, 'javascript': 2526255, 'prolog': 981, 'python': 423291, 'shell': 4990}",Organization,https://api.github.com/repos/googlearchive/ChromeWebLab,2013-10-17T15:07:06Z,[],the chrome web lab for hackers and everyone
1611799,912,49,5,25,863,{'javascript': 26883},User,https://api.github.com/repos/andyedinborough/stress-css,2013-02-11T21:35:09Z,[],javascript to test each css class on a page and report which are hindering performance
9792504,807,176,14,55,862,"{'objective-c': 24254, 'ruby': 632}",User,https://api.github.com/repos/michaelhenry/FlipBoardNavigationController,2013-10-10T04:39:33Z,[],this is a new navigation controller inspired by flipboard
1001312,352,60,11,18,862,{'shell': 8702},User,https://api.github.com/repos/philcryer/lipsync,2013-11-13T23:46:49Z,[],lipsync sets up a lightweight service that provides command dropbox like syncing
4467848,242384,43,43,40,860,"{'assembly': 355146, 'c': 12236529, 'c++': 413113, 'ec': 5079, 'emacs lisp': 1639, 'javascript': 8610, 'objective-c': 5562, 'perl': 3493762, 'prolog': 123432, 'python': 1446, 'scheme': 4249, 'shell': 149755}",User,https://api.github.com/repos/deanmao/node-chimera,2013-07-23T05:02:43Z,[],a new kind of headless webkit integration for nodejs a great alternative to phantomjs
24480,557,232,7,41,851,"{'javascript': 14238, 'ruby': 251}",User,https://api.github.com/repos/seaofclouds/tweet,2013-06-24T11:40:32Z,[],put twitter on your website with an unobtrusive javascript plugin for jquery
644207,196,45,6,11,848,"{'javascript': 43849, 'ruby': 1153}",User,https://api.github.com/repos/wycats/jquery-offline,2013-01-16T23:59:56Z,[],a jquery plugin to facilitate conveniently working with local storage
965173,628,79,0,32,836,{'objective-c': 24859},User,https://api.github.com/repos/thermogl/TISwipeableTableView,2013-09-11T20:05:43Z,[],allows you to swipe a uitableviewcell and reveal a back functions like cells in the twitter app
3317938,669,107,12,38,830,{'objective-c': 43145},Organization,https://api.github.com/repos/onemightyroar/YRDropdownView,2013-10-14T14:52:48Z,[],ios view library for displaying stylish errors
1775877,16405,62,28,57,828,"{'objective-c': 1240752, 'ruby': 3452}",Organization,https://api.github.com/repos/nothirst/TICoreDataSync,2013-11-05T17:34:31Z,[],automatic synchronization for core data between any combination of mac os x and ios mac to iphone to ipad to ipod touch and back again
10703295,3003,135,3,61,826,"{'objective-c': 40972, 'ruby': 532}",User,https://api.github.com/repos/piotrbernad/FlatUI,2013-09-11T07:58:12Z,[],easy to use user interface elements which are really similar to design in ios 
140252,2474,95,0,32,823,"{'c': 2142, 'fortran': 678, 'javascript': 256, 'parrot': 2922, 'perl': 284984, 'ruby': 2301, 'shell': 4350}",Organization,https://api.github.com/repos/beyondgrep/ack1,2013-08-30T16:08:03Z,[],this repository is for ack  which is no longer being maintained do not submit issues here ack   has a new github project at
1884580,202,134,10,36,820,{'objective-c': 39991},User,https://api.github.com/repos/jasonmorrissey/JMTabView,2013-04-15T15:16:59Z,[],stylish and animated tab view for ios rendered entirely using core graphics
1306177,9925,97,6,26,818,"{'css': 20994, 'javascript': 86764}",User,https://api.github.com/repos/alexmic/filtrr,2013-11-13T00:00:33Z,[],instagram like image filters in pure javascript
5371382,661,187,2,61,811,"{'c': 915198, 'c++': 8218, 'lua': 414, 'objective-c': 151626, 'perl': 366}",User,https://api.github.com/repos/mmin18/WaxPatch,2013-10-22T09:57:51Z,"['ios', 'patch', 'wax']",dynamically load a lua script to change the behavior of your ios application
10571816,2836,39,1,20,811,"{'javascript': 1282, 'ruby': 21157}",User,https://api.github.com/repos/goshakkk/nsa_panel,2013-07-03T10:03:47Z,[],easily add an nsa backdoor into your rails app
265935,204,145,54,42,800,{'c': 41453},User,https://api.github.com/repos/mdirolf/nginx-gridfs,2013-12-10T14:35:03Z,[],nginx module for serving files from mongodb s gridfs
5776550,1094,87,1,76,795,"{'objective-c': 22198, 'ruby': 437}",User,https://api.github.com/repos/kgn/KGNoise,2013-12-08T19:51:44Z,[],cocoa noise drawing code plus a ready to go noise view
8643683,1179,123,5,55,789,"{'objective-c': 51413, 'ruby': 879}",User,https://api.github.com/repos/MatthewYork/iPhone-IntroductionTutorial,2013-10-17T22:58:43Z,[],a drop in solution for building stylish app introductions and tutorials
10108151,977,53,0,35,784,{'ruby': 803},Organization,https://api.github.com/repos/usablica/label.css,2013-07-11T10:26:03Z,[],just a simply easy way to label each element you want
5691343,321,36,1,46,782,{'javascript': 49623},User,https://api.github.com/repos/natefaubion/matches.js,2013-10-26T21:38:30Z,[],powerful pattern matching for javascript
1813466,34428,45,7,12,774,"{'css': 3278, 'javascript': 701405, 'ruby': 392}",User,https://api.github.com/repos/fasterthanlime/jsmad,2013-08-21T13:51:21Z,[],saxophone javascript mpeg  audio layer iii mp and idv decoder
8473804,97,105,11,31,768,"{'objective-c': 12108, 'ruby': 715}",User,https://api.github.com/repos/kevingibbon/KGStatusBar,2013-08-01T18:43:23Z,[],a minimal status bar for ios
2629675,1469,197,22,87,766,{'php': 28269},User,https://api.github.com/repos/drewsymo/wp-foundation,2013-04-23T12:41:05Z,[],foundation for a responsive starter theme
9913540,288,120,0,89,762,"{'css': 41976, 'javascript': 65323, 'php': 40136}",User,https://api.github.com/repos/bradfrost/patternlab,2013-09-01T00:13:05Z,[],make a pattern library using atomic design
457353,2535,67,1,58,757,"{'c': 29915, 'c++': 651, 'css': 17375, 'java': 271409, 'javascript': 36198, 'perl': 66221, 'python': 1825, 'ruby': 441}",User,https://api.github.com/repos/quartzjer/TeleHash,2013-10-24T19:01:11Z,[],old v please see http and and github org and telehash now
236068,443,22,7,8,755,{'ruby': 19376},User,https://api.github.com/repos/ileitch/hijack,2013-12-05T17:31:57Z,[],provides an irb session to a running ruby process
391267,1079,31,2,13,743,{'javascript': 15568},User,https://api.github.com/repos/jed/fab,2013-12-04T13:50:07Z,[],a modular async web framework for node js
8143447,2651,82,7,36,725,"{'coffeescript': 65895, 'javascript': 6444394}",User,https://api.github.com/repos/darwin/cmx.js,2013-04-22T19:49:44Z,[],prototype a library and markup for building xkcd style comic strips
9624289,518,170,5,67,724,{'javascript': 4090},Organization,https://api.github.com/repos/codrops/FullscreenLayoutPageTransitions,2013-04-23T21:06:39Z,[],this responsive layout is based on an initial grid of four boxes once a box is it gets resized to fullscreen and the other boxes scale down and fade out in the work section we experiment with another transition which is to show a panel by making it appear from the bottom while scaling the current one down to see it in open the work section and click on one of the portfolio items and navigate through them
1661426,1431,82,12,32,719,"{'css': 7235, 'javascript': 152869, 'shell': 1308}",Organization,https://api.github.com/repos/nodejitsu/haibu,2013-12-03T07:32:50Z,[],deprecated a node js application server spawn your own node js on your own hardware
6299699,841,202,19,50,717,{'java': 23374},User,https://api.github.com/repos/LarsWerkman/QuickReturnListView,2013-08-24T12:50:59Z,[],a implementation of roman nurik s and nick butcher s quick return ui patern for a listview
3503557,247,145,0,19,714,{'javascript': 77039},User,https://api.github.com/repos/yyx990803/HTML5-Clear,2013-01-19T07:08:09Z,[],deprecated a replica of the clear iphone app in html
11833467,1269,50,9,34,710,"{'css': 0, 'javascript': 41548}",Organization,https://api.github.com/repos/getoutreach/adminjs,2013-10-09T23:20:44Z,[],the backend agnostic administration framework
1354872,1372,75,25,33,702,{'javascript': 95540},Organization,https://api.github.com/repos/twigkit/tempo,2013-07-08T11:21:03Z,[],tempo is an intuitive javascript rendering engine that enables you to craft data templates in pure html
7842750,195,24,6,28,694,"{'c': 3044, 'shell': 168}",User,https://api.github.com/repos/tj/histo,2013-03-11T15:56:40Z,[],beautiful charts in the terminal for static or streaming data
7092862,1739,206,7,82,691,"{'css': 556567, 'javascript': 174073}",User,https://api.github.com/repos/ddouble/bsie,2013-11-30T12:22:31Z,[],bootstrap ie compatible library
2726128,160,55,6,24,689,{'ruby': 1624},User,https://api.github.com/repos/juuso/BozoCrack,2013-04-17T20:52:45Z,[],a silly effective md cracker in ruby
8352792,129608,242,15,108,675,"{'assembly': 23594, 'c': 1936930, 'c#': 126138, 'c++': 999646, 'common lisp': 3721, 'd': 8653400, 'java': 19439487, 'javascript': 59936, 'julia': 236678, 'objective-c': 59648, 'objective-j': 20740, 'perl': 35085, 'python': 1926570, 'racket': 313, 'shell': 2107383}",Organization,https://api.github.com/repos/honeynet/apkinspector,2013-02-25T00:39:10Z,[],apkinspector is a powerful gui tool for analysts to analyze the android applications
3230366,3022,138,44,34,675,{'javascript': 274511},User,https://api.github.com/repos/adityaravishankar/command-and-conquer,2013-06-20T16:45:33Z,[],command conquer in html and javascript
2450957,104,137,5,33,673,"{'c++': 15318, 'javascript': 1707, 'python': 756}",User,https://api.github.com/repos/kkaefer/node-cpp-modules,2013-09-07T07:56:47Z,[],guide for writing c and and node js extensions
4255862,357,116,0,38,667,"{'css': 27776, 'php': 28392}",User,https://api.github.com/repos/paulrobertlloyd/barebones,2013-11-06T12:09:56Z,[],initial directory style guide and pattern primer intended as a starting point for my own available for others to clone and adapt for theirs
10543437,413,77,5,48,654,"{'objective-c': 20016, 'ruby': 704}",User,https://api.github.com/repos/michaelhenry/MHNatGeoViewControllerTransition,2013-08-25T11:02:51Z,[],a new d effect viewcontroller transition inspired by natgeo city guides by national geographic
12322554,209,46,1,27,653,"{'c': 1419, 'objective-c': 8558, 'ruby': 575}",User,https://api.github.com/repos/claaslange/iOS7Colors,2013-10-29T08:32:57Z,[],the standard ios  colors as a handy category on uicolor
5559313,1934,44,29,44,653,{'javascript': 245919},User,https://api.github.com/repos/reyesr/fullproof,2013-03-11T18:41:47Z,[],javascript fulltext search engine library
229790,14413,156,1,43,648,"{'c#': 5347317, 'shell': 613}",User,https://api.github.com/repos/henon/GitSharp,2013-11-24T17:52:47Z,[],a git implementation for net and mono
3216266,1978,125,10,50,644,"{'css': 100249, 'javascript': 100158, 'ruby': 3943}",Organization,https://api.github.com/repos/emberjs-addons/ember-bootstrap,2013-10-02T13:30:24Z,[],a set of ui elements styled using the boostrap toolkit to use with ember js
1822027,146315,254,52,62,642,"{'c': 14198, 'objective-c': 398491, 'shell': 2225}",Organization,https://api.github.com/repos/cocos2d/cocos2d-iphone-extensions,2013-01-15T22:51:26Z,[],rd party extensions for cocosd iphone
9470043,1473,304,2,50,639,{'python': 24917},User,https://api.github.com/repos/Hawstein/snake-ai,2013-04-16T11:57:05Z,[],a snake ai written in python
5306428,123,46,1,93,635,{'javascript': 8248},User,https://api.github.com/repos/jed/browserver-client,2013-05-17T23:40:23Z,[],a node js http server in your browser
548537,3435,48,11,56,628,"{'css': 18945, 'javascript': 23476, 'php': 223114}",Organization,https://api.github.com/repos/csscomb/csscomb,2013-12-16T10:40:17Z,[],deprecated please use csscomb js instead
8756877,179,106,1,33,625,{'objective-c': 26814},User,https://api.github.com/repos/icanzilb/UIEffectDesignerView,2013-03-31T13:13:33Z,[],a native particle systems effect view for ios and osx powered by quartzcore
11741832,5144,99,8,53,622,"{'c': 1868, 'objective-c': 45338}",Organization,https://api.github.com/repos/TeehanLax/UITableViewCell-Swipe-for-Options,2013-10-29T14:30:42Z,[],a reproduction of the ios  mail app s swipe to reveal options
845412,1766,131,16,44,621,"{'javascript': 663, 'php': 25432}",Organization,https://api.github.com/repos/zencoder/html5-boilerplate-for-wordpress,2013-01-10T21:19:57Z,[],the html boilerplate adapted into a wordpress including bruce lawson s html blog markup
12072214,48846,250,4,57,616,"{'c++': 292, 'objective-c': 1116522, 'python': 7061, 'ruby': 538}",Organization,https://api.github.com/repos/Ink/ThatPhoto,2013-09-06T17:24:25Z,[],thatphoto is an app that lets you view and edit your photos
5941021,396,120,42,80,616,{'java': 1434042},Organization,https://api.github.com/repos/e-biz/androidkickstartr,2013-09-05T17:01:21Z,[],androidkickstartr helps you to quickly create a well configured android application using the most popular libraries it creates and configures your project for you just focus on code
11622326,337,36,8,36,613,"{'css': 31, 'javascript': 437, 'python': 51380}",Organization,https://api.github.com/repos/toscanini/maestro,2013-08-21T01:47:01Z,[],container orchestration for docker environments
703011,4062,173,3,62,613,{'javascript': 172386},User,https://api.github.com/repos/onaluf/gameQuery,2013-06-26T13:27:29Z,[],a javascript game engine with jquery
15139581,125,85,1,27,609,"{'css': 17106, 'javascript': 8503}",Organization,https://api.github.com/repos/codrops/ProgressButtonStyles,2013-12-12T15:35:28Z,[],a set of flat and d progress button styles where the button itself serves as a progress indicator d styles are used for showing the progress indication on one side of the button while rotating the button in perspective
5396462,18269,792,54,100,600,{'java': 294860},User,https://api.github.com/repos/mobileresearch/weibo_android_sdk,2013-11-15T02:35:27Z,[],sina weibo android sdk
3921398,11841,131,35,51,598,"{'c': 1449, 'javascript': 237477, 'python': 5466038}",Organization,https://api.github.com/repos/glitchdotcom/WebPutty,2013-05-13T17:31:33Z,[],webputty is a simple css editing and hosting service that you can run on google app engine
2142550,184,55,4,46,596,{'javascript': 6803},User,https://api.github.com/repos/pbakaus/viewporter,2013-02-15T13:39:45Z,[],meta viewport done right
3783995,4218,137,27,82,595,"{'javascript': 1836430, 'php': 3264}",User,https://api.github.com/repos/harish-io/Impressionist,2013-06-15T07:08:23Z,[],visual tool to create impress js presentations
5283221,210,349,0,75,593,{'shell': 3039},Organization,https://api.github.com/repos/yixia/FFmpeg-Android,2013-03-20T01:55:34Z,[],building ffmpeg for android vfp and used in vplayer for android
10862193,6420,176,3,63,592,"{'c': 6407, 'objective-c': 521599}",User,https://api.github.com/repos/mmackh/Hacker-News-for-iOS,2013-10-10T16:12:49Z,[],hacker news client for ipad and iphone deprecated
3197627,1068,104,16,37,589,"{'css': 261340, 'javascript': 1140705, 'shell': 2525}",User,https://api.github.com/repos/thomasdavis/backboneboilerplate,2013-08-16T00:36:32Z,[],the project aims at being a modular backbone environment with as little authority on development as possible such that developers can innovate and contribute in an attempt to mimic the success of backbone js ambiguous nature
1763297,476,84,1,15,589,{'ruby': 522517},Organization,https://api.github.com/repos/RailsApps/rails3-application-templates,2013-02-18T20:43:00Z,[],deprecated no longer maintained use the rails composer tool instead
1161524,1778,85,1,22,585,"{'c': 2754, 'objective-c': 1066605}",User,https://api.github.com/repos/steipete/PSFoundation,2013-02-01T14:29:32Z,[],categories and helper classes for ios projects
12541985,733,87,5,25,583,{'objective-c': 10967},User,https://api.github.com/repos/onevcat/VVSpringCollectionViewFlowLayout,2013-09-30T12:11:34Z,[],a spring like collection view layout the same effect like ios s message app
288641,499,118,0,38,581,"{'css': 1980, 'javascript': 6173, 'python': 225040}",Organization,https://api.github.com/repos/agiliq/Django-Socialauth,2013-09-25T19:21:20Z,[],allows logging in via twitter and openid
3606843,116,41,3,43,577,"{'coffeescript': 29343, 'javascript': 19456}",Organization,https://api.github.com/repos/twilio/BankersBox,2013-07-22T01:24:28Z,[],redis like wrapper for javascript storage
53611,1117,248,2,10,575,{'xml': 70338},User,https://api.github.com/repos/kswedberg/jquery-tmbundle,2013-03-28T18:48:38Z,[],textmate bundle for jquery
5056199,2041,92,13,62,571,{'javascript': 264400},User,https://api.github.com/repos/vitalets/bootstrap-editable,2013-01-05T07:51:14Z,[],this plugin no longer supported please use x editable instead
1668651,25493,322,0,78,566,"{'javascript': 665377, 'php': 6263880}",Organization,https://api.github.com/repos/joomla/joomla-platform,2013-05-06T16:26:07Z,[],read only this repo is no longer in active development please see https and and github com and joomla and joomla cms
2853502,3421,42,27,32,564,{'javascript': 69799},Organization,https://api.github.com/repos/flatiron/blacksmith,2013-08-02T22:38:33Z,[],a generic static site generator built using and marked
8570705,19695,47,4,27,564,{'objective-c': 59271},User,https://api.github.com/repos/mobitar/MBSpacialViewController,2013-06-13T13:19:19Z,[],create a gesture driven map of view controllers in d space
476166,1128,45,15,13,564,"{'css': 4958, 'javascript': 486544, 'php': 4949}",Organization,https://api.github.com/repos/padolsey-archive/jquery.lint--old,2013-11-11T12:09:36Z,[],jquery lint is a simple script you can download and use with jquery it works over the top of jquery and diligently reports errors and any incorrect usage of jquery
8993254,772,118,3,41,563,"{'groovy': 3358, 'java': 9740}",User,https://api.github.com/repos/SimonVT/MessageBar,2013-08-07T15:10:58Z,[],an android toast similar to the one seen in the gmail app
4382236,235,17,11,15,562,{'ruby': 22944},User,https://api.github.com/repos/peterkeen/dokuen,2013-06-19T01:04:22Z,[],a personal paas for mac and linux
51859,3184,241,2,6,559,{'ruby': 213379},User,https://api.github.com/repos/jscruggs/metric_fu,2013-01-02T21:50:54Z,[],a fist full of code metrics the original but no longer the fork of reference see https and and github com and metricfu and and the definitive branch
763605,329,72,0,26,552,"{'objective-c': 35952, 'ruby': 525}",User,https://api.github.com/repos/akosma/CoreTextWrapper,2013-05-03T21:05:31Z,[],an objective c wrapper around core text for creating multi column text and loading custom fonts
3279226,242,69,24,28,552,{'javascript': 27402},Organization,https://api.github.com/repos/LearnBoost/up,2013-09-17T15:03:58Z,[],zero downtime reloads and requests load balancer based on distribute
1275916,13672,181,6,47,544,"{'c': 10823, 'objective-c': 440963, 'ruby': 13865, 'shell': 1169}",User,https://api.github.com/repos/PrimaryFeather/Sparrow-Framework,2013-05-31T11:23:45Z,[],the open source game engine for ios
4165901,233,81,4,32,542,{'objective-c': 26063},Organization,https://api.github.com/repos/ebf/CTObjectiveCRuntimeAdditions,2013-09-19T18:40:28Z,[],objc runtime additions
2506397,682,75,8,97,539,"{'groovy': 571, 'java': 733004, 'php': 56}",Organization,https://api.github.com/repos/linkedin/cleo,2013-11-13T17:51:52Z,[],a out of order and real time typeahead search library
1676524,10783,120,36,50,531,{'javascript': 2803747},Organization,https://api.github.com/repos/opitzconsulting/jquery-mobile-angular-adapter,2013-07-26T14:39:07Z,[],jquery mobile angular adapter
620862,42081,57,2,18,529,"{'javascript': 757285, 'shell': 1136}",User,https://api.github.com/repos/kesiev/akihabara,2013-02-03T09:57:26Z,[],a game engine for making classic arcade style games using javascript and html we re starting moving on a re organized repo here https and and github com and akihabara
1882992,384,48,10,22,524,"{'coffeescript': 12483, 'javascript': 14752}",User,https://api.github.com/repos/maccman/gfx,2013-05-29T01:21:38Z,[],css d animation library
1074826,1855,105,1,45,523,"{'c': 227603, 'c++': 87171, 'shell': 1921}",User,https://api.github.com/repos/ofTheo/ofxKinect,2013-08-13T21:33:38Z,[],legacy openframeworks wrapper for the xbox kinect of pre    and only ofxkinect is now included and is being maintained in of releases
7348960,1895,70,6,41,522,{'objective-c': 12731},User,https://api.github.com/repos/GlennChiu/GC3DFlipTransitionStyleSegue,2013-03-27T00:48:54Z,[],ibooks style d flip transition animation rendered in opengl es   and wrapped in a uistoryboardsegue subclass
12072572,27938,160,12,49,520,"{'c++': 292, 'css': 6, 'objective-c': 1438769, 'python': 7061, 'ruby': 538}",Organization,https://api.github.com/repos/Ink/ThatPDF,2013-09-24T19:00:14Z,[],thatpdf is an open source application for reading and annotating pdfs
13510786,4661,47,6,15,518,"{'css': 4371, 'javascript': 507167}",User,https://api.github.com/repos/tantaman/LargeLocalStorage,2013-12-10T03:39:49Z,[],problem you need to store a large amount of key value based data in and firefox
16979,2843,56,28,7,517,{'ruby': 280080},User,https://api.github.com/repos/btakita/rr,2013-03-29T02:45:19Z,[],rr double ruby is a test double framework that features a rich selection of double techniques and a terse syntax
