id,language_dictionary,total_bytes_written,language_distribution,all_languages,main_language,languages_used,language_combinations,owner_type,open_issues,stars,watchers,forks,size,topics,description
943842,{'objective-c': 85189},85189,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,14,819,33,118,1341,[],hmgltransitions is set of classes which can animate transition between two or presentation and dismissing of uiviewcontrollers
122374,"{'objective-c': 100075, 'c': 49403}",149478,"{'objective-c': 0.6694965145372563, 'c': 0.33050348546274366}","['objective-c', 'c']",objective-c,2,[],Organization,3,774,26,76,208,[],a collection of helpers categories we ve written for ios and os full with convenience methods to make them easier and more useful tags
843477,"{'objective-c': 59581, 'c': 2063}",61644,"{'objective-c': 0.9665336447991695, 'c': 0.03346635520083058}","['objective-c', 'c']",objective-c,2,[],User,19,744,7,35,468,[],unmaintained a better sidebar for textmate
578449,"{'objective-c': 238594, 'perl': 75036, 'c': 306}",313936,"{'objective-c': 0.7600084093573213, 'perl': 0.23901686968044442, 'c': 0.0009747209622343408}","['objective-c', 'perl', 'c']",objective-c,3,['c perl'],User,23,730,6,33,992,[],textmate plugin cocoa shell for running ack
65794,"{'javascript': 100807, 'ruby': 2847}",103654,"{'javascript': 0.9725336214714339, 'ruby': 0.02746637852856619}","['javascript', 'ruby']",javascript,2,[],Organization,7,688,23,104,834,[],a wysiwyg javascript framework
100423,"{'objective-c': 80230, 'c': 4508}",84738,"{'objective-c': 0.9468007269465883, 'c': 0.05319927305341169}","['objective-c', 'c']",objective-c,2,[],User,18,686,55,233,1289,[],afloat is a mac extender that adds useful window management commands to most mac apps
2473037,"{'haskell': 17822, 'perl': 4304}",22126,"{'haskell': 0.8054777185211968, 'perl': 0.1945222814788032}","['haskell', 'perl']",haskell,2,[],User,1,640,52,65,643,[],course materials for stanford functional systems in haskell
968114,"{'objective-c': 210094, 'c': 17124, 'd': 2013}",229231,"{'objective-c': 0.9165165269967849, 'c': 0.07470193821952528, 'd': 0.008781534783689815}","['objective-c', 'c', 'd']",objective-c,3,[],User,0,625,18,133,534,[],git mirror of regexkitlite svn repo
611970,{'ruby': 59227},59227,{'ruby': 1.0},['ruby'],ruby,1,[],Organization,10,603,6,39,598,[],activerecord  query syntax on steroids not currently maintained
1056519,{'objective-c': 16417},16417,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,10,591,17,98,159,[],a tweetie style tab bar for the iphone
1384585,{'javascript': 2315},2315,{'javascript': 1.0},['javascript'],javascript,1,[],User,0,590,4,3,191,[],more popular than git ub
2783860,{'javascript': 2666},2666,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,13,580,28,92,164,[],trigger jquery events for your responsive design breakpoints
1281555,{'javascript': 74891},74891,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,0,569,13,30,576,[],lazy load your javascript
2773938,"{'ruby': 50030, 'c': 40453, 'objective-c': 4783}",95266,"{'ruby': 0.5251611277895577, 'c': 0.4246320827997397, 'objective-c': 0.05020678941070266}","['ruby', 'c', 'objective-c']",ruby,3,['c objective-c'],Organization,8,568,15,71,191,[],files we used to reverse engineer siri
4656,"{'ruby': 187483, 'javascript': 18168}",205651,"{'ruby': 0.9116561553311192, 'javascript': 0.08834384466888077}","['ruby', 'javascript']",ruby,2,[],User,1,547,21,111,4320,[],open source social network written in ruby on rail by less everything
131612,{'vim script': 2783},2783,{'vim script': 1.0},['vim script'],vim script,1,[],User,11,541,6,247,415,[],a collection of snippets for snipmate
1259285,"{'objective-c': 60502, 'c': 21620}",82122,"{'objective-c': 0.7367331531136602, 'c': 0.26326684688633983}","['objective-c', 'c']",objective-c,2,[],User,10,539,19,95,623,[],ios asynchronous and caching library for images and more
2720,{'ruby': 28930},28930,{'ruby': 1.0},['ruby'],ruby,1,[],User,26,527,5,96,4441,[],javascript and css asset compression for production rails apps
1108478,"{'javascript': 6487, 'coffeescript': 4004}",10491,"{'javascript': 0.6183395291201983, 'coffeescript': 0.38166047087980176}","['javascript', 'coffeescript']",javascript,2,[],User,0,524,5,24,648,[],coffeedrop is an open roll your dropbox like clone written in coffeescript currently not working and under heavy development
519528,"{'python': 1972, 'ruby': 425}",2397,"{'python': 0.8226950354609929, 'ruby': 0.1773049645390071}","['python', 'ruby']",python,2,[],User,0,512,14,50,2880,[],code and configuration used in my django deployment workshop
974855,"{'vim script': 22309, 'ruby': 4154}",26463,"{'vim script': 0.8430261119298643, 'ruby': 0.15697388807013565}","['vim script', 'ruby']",vim script,2,[],User,15,505,13,53,230,[],refactoring tool for ruby in vim
71,{'ruby': 120261},120261,{'ruby': 1.0},['ruby'],ruby,1,[],User,10,504,3,92,776,[],rails restful controller abstraction plugin
626368,{'python': 96298},96298,{'python': 1.0},['python'],python,1,[],User,5,503,20,400,146,[],abandoned python port of arc s readability bookmarklet
722311,{'javascript': 5917},5917,{'javascript': 1.0},['javascript'],javascript,1,[],User,2,499,19,52,172,[],multi node provides launching of multiple nodejs processes for tcp and http serving
3047653,"{'matlab': 339388, 'python': 127828, 'shell': 1273}",468489,"{'matlab': 0.7244310965679024, 'python': 0.27285165713602666, 'shell': 0.002717246296070986}","['matlab', 'python', 'shell']",matlab,3,['python shell'],User,1,483,72,352,157514,[],machine learning course programming exercise
68662,"{'objective-c': 89224, 'c': 23262, 'ruby': 1450}",113936,"{'objective-c': 0.7831063052942002, 'c': 0.20416725179047887, 'ruby': 0.012726442915320883}","['objective-c', 'c', 'ruby']",objective-c,3,['c ruby'],User,12,478,17,181,171,[],an iphone objective c implementation of an oauth consumer
631441,{'javascript': 36621},36621,{'javascript': 1.0},['javascript'],javascript,1,[],User,26,474,15,60,2595,[],touchscroll is a javascript and css  based scroller for devices using webkit mobile it is meant to mimic native scrolling feeling and behavior as much as possible
1549505,"{'javascript': 1944129, 'perl': 671375, 'shell': 5433, 'actionscript': 4039}",2624976,"{'javascript': 0.7406273428785635, 'perl': 0.2557642431778424, 'shell': 0.0020697332089893395, 'actionscript': 0.0015386807346048116}","['javascript', 'perl', 'shell', 'actionscript']",javascript,4,['perl shell'],User,5,472,48,114,12263,[],classic dhtml javascript game engine and web based ide
454744,"{'c++': 3302345, 'c': 1142075, 'java': 79863, 'shell': 10828, 'objective-c': 7350}",4542461,"{'c++': 0.7269946841590935, 'c': 0.25142208155447016, 'java': 0.017581438783954337, 'shell': 0.0023837298768222778, 'objective-c': 0.001618065625659747}","['c++', 'c', 'java', 'shell', 'objective-c']",c++,5,['c objective-c shell'],User,6,466,39,181,9848,[],demo iphone app utilizing the tesseract library for ocr
786531,{'php': 86899},86899,{'php': 1.0},['php'],php,1,[],User,17,452,40,101,310,[],haml like template engine for php   symfony
2455389,{'javascript': 27156},27156,{'javascript': 1.0},['javascript'],javascript,1,[],User,2,450,8,20,572,[],remote control jquery and zepto with node js experimental
204419,"{'erlang': 43963, 'ruby': 23990}",67953,"{'erlang': 0.6469618707047519, 'ruby': 0.3530381292952482}","['erlang', 'ruby']",erlang,2,[],User,9,446,19,49,277,[],ernie is an erlang and ruby bert rpc server
1036341,"{'javascript': 196409, 'shell': 1397, 'ruby': 248}",198054,"{'javascript': 0.9916941844143516, 'shell': 0.007053631837781615, 'ruby': 0.0012521837478667434}","['javascript', 'shell', 'ruby']",javascript,3,['ruby shell'],User,2,415,14,59,1598,[],an application skeleton using backbone socket io
228215,{'javascript': 105503},105503,{'javascript': 1.0},['javascript'],javascript,1,[],User,17,414,8,68,462,[],redis client for node js abandoned
2454758,{'java': 34808},34808,{'java': 1.0},['java'],java,1,[],User,8,413,45,196,435,[],a stand alone bloom filter implementation written in java
1673582,{'objective-c': 1414},1414,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,0,407,60,241,8288,[],the best machine learning tutorials on the web
135598,{'javascript': 102154},102154,{'javascript': 1.0},['javascript'],javascript,1,[],User,1,406,23,50,322,[],javascript d rendering engine
7480,"{'ruby': 267074, 'c++': 79692, 'c': 15672}",362438,"{'ruby': 0.7368818942826083, 'c++': 0.21987760665272404, 'c': 0.04324049906466761}","['ruby', 'c++', 'c']",ruby,3,['c c++'],User,6,406,19,62,2429,[],ruby arduino development a framework for programming the arduino physcial computing platform using ruby
947325,{'objective-c': 20352},20352,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,24,406,28,84,1227,[],a simple  d page flip transition for ios devices
355568,{'java': 137998},137998,{'java': 1.0},['java'],java,1,[],User,14,397,12,31,3319,[],a tool for embedding data uris in css files
56855,{'javascript': 3359},3359,{'javascript': 1.0},['javascript'],javascript,1,[],User,1,397,3,173,9258,[],a tiny javascript framework for mobile web apps
367872,"{'objective-c': 50571, 'c': 717}",51288,"{'objective-c': 0.9860201216658867, 'c': 0.013979878334113243}","['objective-c', 'c']",objective-c,2,[],User,9,396,24,108,150,[],objective c qr encoder
2435262,{'ruby': 12896},12896,{'ruby': 1.0},['ruby'],ruby,1,[],User,0,393,13,40,114,[],smalltalk best practice patterns in ruby
2057023,{'java': 25278},25278,{'java': 1.0},['java'],java,1,[],User,15,391,48,244,255,[],galleryd like quickaction
1721407,{'objective-c': 79896},79896,{'objective-c': 1.0},['objective-c'],objective-c,1,[],Organization,10,388,40,155,3924,[],stack scroll view panel like twitter ipad app for ios developers ipad
1085433,"{'javascript': 264042, 'ruby': 1494, 'shell': 155}",265691,"{'javascript': 0.9937935421222397, 'ruby': 0.005623073419874967, 'shell': 0.0005833844578852878}","['javascript', 'ruby', 'shell']",javascript,3,['ruby shell'],User,9,387,21,89,633,[],server side readability with node js
1010501,"{'javascript': 141023, 'php': 5405}",146428,"{'javascript': 0.9630876608298959, 'php': 0.03691233917010408}","['javascript', 'php']",javascript,2,[],User,21,380,35,111,15823,[],javascript d model viewer
1237619,{'python': 46503},46503,{'python': 1.0},['python'],python,1,[],User,2,377,14,48,186,[],python socket io   server implementation on top of tornado framework
143845,"{'c++': 1917642, 'c': 722644, 'objective-c': 14818, 'shell': 3602}",2658706,"{'c++': 0.7212689180375716, 'c': 0.271802899606049, 'objective-c': 0.005573387956396833, 'shell': 0.0013547943999825478}","['c++', 'c', 'objective-c', 'shell']",c++,4,['c objective-c shell'],User,1,376,6,74,59982,[],test application for iphone with opencv library
2039463,{'r': 9511},9511,{'r': 1.0},['r'],r,1,[],User,3,370,60,495,376,[],code to reproduce the simple sentiment analysis from my presentation
39249,{'ruby': 52571},52571,{'ruby': 1.0},['ruby'],ruby,1,[],User,34,368,5,62,2078,[],the second incarnation of globalize for rails
79325,{'emacs lisp': 18965},18965,{'emacs lisp': 1.0},['emacs lisp'],emacs lisp,1,[],User,13,359,8,68,249,[],basic emulation of awesome textmate features for emacs
660976,{'ruby': 21654},21654,{'ruby': 1.0},['ruby'],ruby,1,[],User,1,357,1,22,231,[],lemonade is deprecated now start using compass sprites
982634,{'ruby': 13869},13869,{'ruby': 1.0},['ruby'],ruby,1,[],User,8,356,4,13,713,[],a rack application for serving static sites
220059,"{'objective-c': 108778, 'c': 39409, 'java': 8958}",157145,"{'objective-c': 0.6922141970791308, 'c': 0.2507811257119221, 'java': 0.05700467720894715}","['objective-c', 'c', 'java']",objective-c,3,['c java'],User,21,355,17,23,2954,[],objective c interactive regular expression validator and tester for os x
969055,{'javascript': 29452},29452,{'javascript': 1.0},['javascript'],javascript,1,[],User,9,354,5,18,2264,[],a jquery inspired canvas utility library
1623654,"{'actionscript': 369072, 'javascript': 56992}",426064,"{'actionscript': 0.8662360584325359, 'javascript': 0.13376394156746405}","['actionscript', 'javascript']",actionscript,2,[],User,0,354,28,45,4209,[],a collection of as libraries and sketches that i have built over the years
215314,"{'ruby': 47554, 'python': 26466, 'shell': 16766, 'javascript': 4171}",94957,"{'ruby': 0.5007950967279927, 'python': 0.27871562917952336, 'shell': 0.17656412902682267, 'javascript': 0.0439251450656613}","['ruby', 'python', 'shell', 'javascript']",ruby,4,['python shell'],User,10,351,27,86,932,[],rails app for tracking trends in server logs powered by the cloudera hadoop distribution on ec
1444475,"{'objective-c': 147703, 'c': 11757, 'ruby': 1450}",160910,"{'objective-c': 0.9179230625815673, 'c': 0.07306568889441302, 'ruby': 0.009011248524019638}","['objective-c', 'c', 'ruby']",objective-c,3,['c ruby'],User,10,350,13,74,440,[],with all the work of talking to secure web services is taken care of for you so you only have to focus on how you want to use the data the remote web service provides
51697,{'ruby': 731},731,{'ruby': 1.0},['ruby'],ruby,1,[],User,1,350,10,24,312,[],adds in proccess id and memory usage in your rails great for tracking down memory leaks
644997,{'ruby': 55240},55240,{'ruby': 1.0},['ruby'],ruby,1,[],User,36,348,3,50,29723,[],headless htmlunit powered browser for capybara
3006438,{'shell': 2542},2542,{'shell': 1.0},['shell'],shell,1,[],User,1,348,21,56,110,[],osx packages uninstaller
992948,{'objective-c': 65056},65056,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,13,346,13,63,242,[],this isn t supported anymore a two dimensional scrolling view component for the heavily inspired by uitableview
1384958,{'c#': 32671},32671,{'c#': 1.0},['c#'],c#,1,[],User,0,344,18,33,6679,[],node cs net node js in c with all the beauty and performance that c brings
677999,"{'javascript': 162909, 'ruby': 17849}",180758,"{'javascript': 0.9012547162504564, 'ruby': 0.09874528374954358}","['javascript', 'ruby']",javascript,2,[],User,1,344,5,18,1108,[],a lightweight mvc framework for building tidy javascript web apps
1798154,"{'c++': 532473, 'c': 111286, 'javascript': 22176, 'shell': 17890, 'perl': 2581, 'java': 1996}",688402,"{'c++': 0.77349136115235, 'c': 0.1616584495687113, 'javascript': 0.032213735578920454, 'shell': 0.025987722290173473, 'perl': 0.003749262785407364, 'java': 0.0028994686244374654}","['c++', 'c', 'javascript', 'shell', 'perl', 'java']",c++,6,['javascript perl shell'],User,12,340,40,133,21619,[],yahoo s topic modelling framework using latent dirichlet allocation
232220,"{'c++': 820085, 'c': 214994, 'javascript': 50225, 'python': 40057, 'f#': 58}",1125419,"{'c++': 0.7286930467674706, 'c': 0.1910346279918857, 'javascript': 0.04462782305967822, 'python': 0.035592965819841324, 'f#': 5.153636112416798e-05}","['c++', 'c', 'javascript', 'python', 'f#']",c++,5,['c javascript python'],User,6,335,25,33,1116,[],a toolkit for creating desktop hardware accelerated graphics with js
2866323,"{'ruby': 5496, 'javascript': 233}",5729,"{'ruby': 0.9593297259556641, 'javascript': 0.04067027404433583}","['ruby', 'javascript']",ruby,2,[],User,5,334,25,43,227,[],sass and compass css animation library based on animate css
23064,"{'actionscript': 692587, 'javascript': 14337}",706924,"{'actionscript': 0.9797191777333915, 'javascript': 0.020280822266608576}","['actionscript', 'javascript']",actionscript,2,[],User,17,333,14,62,8433,[],the restful way to develop adobe flex and air applications
231633,{'javascript': 12027},12027,{'javascript': 1.0},['javascript'],javascript,1,[],User,11,327,13,160,197,[],a time picker control for textfields built using jquery inspired by google calendar
1495487,{'javascript': 165645},165645,{'javascript': 1.0},['javascript'],javascript,1,[],User,3,327,17,27,274,[],a really tiny functional javascript and async flow control library
1176410,{'python': 93583},93583,{'python': 1.0},['python'],python,1,[],User,2,326,10,34,182,[],delicious like bookmarks on github
162732,{'ruby': 34314},34314,{'ruby': 1.0},['ruby'],ruby,1,[],User,10,323,5,47,222,['diff'],a simple gem for generating string diffs
95701,"{'ruby': 9162, 'd': 1739}",10901,"{'ruby': 0.8404733510687092, 'd': 0.1595266489312907}","['ruby', 'd']",ruby,2,[],User,4,322,6,67,656,[],sprinkles for mysql or postgres
593966,"{'erlang': 143528, 'shell': 4543}",148071,"{'erlang': 0.96931877275091, 'shell': 0.030681227249089962}","['erlang', 'shell']",erlang,2,[],User,10,320,26,58,5804,[],an opensource web crawler built on top of a nosql database apache riak amqp database rabbitmq webmachine and mochiweb ebot is written in erlang and it is a very distribuited and highly configurable web cawler see wiki pages for more details
2111184,"{'objective-c': 115462, 'c++': 42715, 'c': 1712}",159889,"{'objective-c': 0.7221384835729787, 'c++': 0.2671540881486531, 'c': 0.010707428278368118}","['objective-c', 'c++', 'c']",objective-c,3,['c c++'],User,2,318,13,63,64609,[],sudoku solver with ocr capability on ios edit developed for ios  before some memory reference changes may be required to get the app to make a full run
2480979,"{'javascript': 87485, 'shell': 1216}",88701,"{'javascript': 0.9862910226491246, 'shell': 0.013708977350875413}","['javascript', 'shell']",javascript,2,[],User,5,318,51,137,1863,[],deprecated use font awesome or font awesome more
1113604,"{'javascript': 46778, 'coffeescript': 733}",47511,"{'javascript': 0.9845719938540548, 'coffeescript': 0.01542800614594515}","['javascript', 'coffeescript']",javascript,2,[],User,29,318,10,27,235,[],chainable asynchronous flow control for node js with sequential and parallel primitives and pipeline style error handling
860439,"{'ruby': 39187, 'javascript': 5998, 'coffeescript': 1412}",46597,"{'ruby': 0.8409768869240509, 'javascript': 0.1287207330944052, 'coffeescript': 0.030302379981543875}","['ruby', 'javascript', 'coffeescript']",ruby,3,['coffeescript javascript'],User,0,316,15,46,316,[],exploring event sourcing and ddd with ruby
825791,{'javascript': 92823},92823,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,8,314,6,26,1350,[],a console based javascripty web client utility using node js
308838,"{'javascript': 3012175, 'ruby': 95734, 'asp': 16890, 'php': 15772}",3140571,"{'javascript': 0.9591169885985701, 'ruby': 0.03048299178716227, 'asp': 0.0053780029173038915, 'php': 0.005022016696963705}","['javascript', 'ruby', 'asp', 'php']",javascript,4,['php ruby'],User,20,313,4,65,8918,[],rails plugin for integration ckeditor  x
781384,{'ruby': 7640},7640,{'ruby': 1.0},['ruby'],ruby,1,[],User,2,312,7,10,112,[],keep track of service error rates using redis degrade functionality if they re too high
904210,{'objective-c': 120507},120507,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,88,311,12,34,2456,[],ios notifications done right
4859,"{'ruby': 193796, 'javascript': 0}",193796,"{'ruby': 1.0, 'javascript': 0.0}","['ruby', 'javascript']",ruby,2,[],User,2,309,6,24,4798,[],an open web json appliance
35299,"{'ruby': 16943, 'javascript': 6646}",23589,"{'ruby': 0.718258510322608, 'javascript': 0.281741489677392}","['ruby', 'javascript']",ruby,2,[],User,5,305,6,121,1387,[],various ways to handle multi model forms in rails
476868,"{'c': 293972, 'c++': 250475, 'ruby': 16816}",561263,"{'c': 0.5237687144885731, 'c++': 0.44627028683522696, 'ruby': 0.02996099867619993}","['c', 'c++', 'ruby']",c,3,[],User,19,302,10,16,6571,[],kumofs is a scalable and highly available distributed key value store
229509,"{'c#': 3337698, 'clojure': 1230681, 'java': 7368}",4575747,"{'c#': 0.7294323746483361, 'clojure': 0.2689573964644461, 'java': 0.0016102288872177591}","['c#', 'clojure', 'java']",c#,3,[],User,4,302,19,17,8224,[],a port of clojure to the part of the clojure project
1556612,{'python': 28370},28370,{'python': 1.0},['python'],python,1,[],User,5,299,2,11,181,[],convert json to a unix friendly line based format
810601,"{'javascript': 9628, 'ruby': 2271}",11899,"{'javascript': 0.8091436255147492, 'ruby': 0.19085637448525086}","['javascript', 'ruby']",javascript,2,[],User,1,299,4,36,1433,[],an offline html currency converter app for the iphone
3403,"{'ruby': 264715, 'javascript': 14037}",278752,"{'ruby': 0.9496434106302376, 'javascript': 0.05035658936976237}","['ruby', 'javascript']",ruby,2,[],User,2,298,2,32,9535,[],a fully featured forum system compatible with rails  
2651457,"{'python': 27405, 'javascript': 4941, 'coffeescript': 4193}",36539,"{'python': 0.7500205260133008, 'javascript': 0.1352253756260434, 'coffeescript': 0.11475409836065574}","['python', 'javascript', 'coffeescript']",python,3,['coffeescript javascript'],User,3,298,38,120,176,[],a live chat built with python flask and gevent and apscheduler and redis
918216,{'ruby': 115234},115234,{'ruby': 1.0},['ruby'],ruby,1,[],User,3,297,4,18,1579,[],integrates roles and cancan with permits for a rails  app
158501,{'ruby': 15836},15836,{'ruby': 1.0},['ruby'],ruby,1,[],User,6,297,6,31,130,[],chef resources and providers for deploying ruby web apps without capistrano
11466,{'javascript': 41126},41126,{'javascript': 1.0},['javascript'],javascript,1,[],User,1,293,9,55,230,[],click draggable range makeable a better calendar
392946,"{'objective-c': 338563, 'c': 4145}",342708,"{'objective-c': 0.9879051554092697, 'c': 0.0120948445907303}","['objective-c', 'c']",objective-c,2,[],User,1,292,19,56,569,[],this project shows the kind of data a rogue iphone application can collect
1177635,"{'shell': 750255, 'c': 262156, 'c++': 65341, 'lua': 5326}",1083078,"{'shell': 0.692706342479489, 'c': 0.24204720250988387, 'c++': 0.06032898830924458, 'lua': 0.004917466701382541}","['shell', 'c', 'c++', 'lua']",shell,4,['c c++'],Organization,17,291,21,72,8595,[],osceleton is a proxy that sends skeleton information collected from the kinect sensor via making it easier to use input from the device in any language and framework that supports the osc protocol
1060586,{'objective-c': 16674},16674,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,6,290,17,75,661,[],ios messages app style table view controller
1277425,{'objective-c': 30288},30288,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,10,290,22,84,1070,[],uialertview drop in replacement supports stacked input user configurable and more
1906047,{'javascript': 68066},68066,{'javascript': 1.0},['javascript'],javascript,1,[],User,0,287,4,9,317,[],a nice little library for writing and implementing web application behavior in javascript that looks like english
2862819,"{'objective-c': 184276, 'c': 2982}",187258,"{'objective-c': 0.9840754467098869, 'c': 0.015924553290113105}","['objective-c', 'c']",objective-c,2,[],User,2,286,26,75,6713,[],developer tool to scan ios apps for private api usage before submitting to apple
20563,{'ruby': 3593},3593,{'ruby': 1.0},['ruby'],ruby,1,[],Organization,1,284,5,61,221,[],notice official repository moved to https and and github com and velir and
1449225,"{'objective-c': 15782, 'c': 1845}",17627,"{'objective-c': 0.895331026266523, 'c': 0.10466897373347706}","['objective-c', 'c']",objective-c,2,[],User,1,284,3,16,2414,[],twitter s mainstream consumer client now available for your ios apps too
2188761,"{'php': 2356301, 'javascript': 73768}",2430069,"{'php': 0.9696436603240484, 'javascript': 0.03035633967595159}","['php', 'javascript']",php,2,[],Organization,3,283,19,119,1847,[],bittorrent private tracker scripts written in php
53012,{'ruby': 65596},65596,{'ruby': 1.0},['ruby'],ruby,1,[],User,1,282,4,100,984,[],textmate bundle for cucumber this fork is no longer please see the readme
1136384,"{'python': 1869613, 'javascript': 522602, 'shell': 3834}",2396049,"{'python': 0.7802899690281793, 'javascript': 0.21810989675085943, 'shell': 0.0016001342209612576}","['python', 'javascript', 'shell']",python,3,['javascript shell'],Organization,35,281,31,93,47084,[],scrumdo agile story tracking website
14187,"{'erlang': 176880, 'ruby': 77997, 'javascript': 29035}",283912,"{'erlang': 0.6230099467440615, 'ruby': 0.27472244920961425, 'javascript': 0.1022676040463242}","['erlang', 'ruby', 'javascript']",erlang,3,['javascript ruby'],User,3,274,3,22,1406,[],a new revision of the erlang based frontend for web apps check out the mailing list at http and and groups google com and group and fuzed
893726,{'javascript': 7216},7216,{'javascript': 1.0},['javascript'],javascript,1,[],User,3,272,18,115,120,[],a html canvas version of the google bouncing balls logo
13128,"{'ruby': 237213, 'javascript': 22204}",259417,"{'ruby': 0.9144080765716973, 'javascript': 0.0855919234283027}","['ruby', 'javascript']",ruby,2,[],User,6,271,7,57,1389,[],no longer under development
93107,{'javascript': 9010},9010,{'javascript': 1.0},['javascript'],javascript,1,[],User,5,271,13,36,198,[],a google analytics plugin for jquery improves page load times simplifies link and event tracking
922756,"{'c': 13846, 'javascript': 6333}",20179,"{'c': 0.6861588780415283, 'javascript': 0.3138411219584717}","['c', 'javascript']",c,2,[],User,1,270,22,47,1223,[],http live for node js
99460,{'ruby': 35508},35508,{'ruby': 1.0},['ruby'],ruby,1,[],User,13,267,6,46,751,[],the lightweight static content framework
36867,{'ruby': 29818},29818,{'ruby': 1.0},['ruby'],ruby,1,[],User,7,267,7,57,2642,[],the ruby on rails plugin for teethgrinder s open flash chart version 
114522,"{'ruby': 50289, 'javascript': 728}",51017,"{'ruby': 0.9857302467804849, 'javascript': 0.014269753219515064}","['ruby', 'javascript']",ruby,2,[],User,14,266,4,37,1093,[],culerity integrates cucumber and celerity in order to test your application s full stack including javascript your rails app doesn t have to run in jruby
256926,"{'ruby': 119398, 'javascript': 10291}",129689,"{'ruby': 0.9206486286423675, 'javascript': 0.0793513713576325}","['ruby', 'javascript']",ruby,2,[],User,7,263,4,29,780,[],heavyweight template for rails   x
