antecedents,consequents,antecedents_support,consequents_suport,support,confidience,lift,leaverage,conviction
c_ruby,73,0.0019723865877712033,0.03155818540433925,0.0019723865877712033,1.0,31.6875,0.0019101416461452876,inf
python_ruby,73,0.0019723865877712033,0.03155818540433925,0.0019723865877712033,1.0,31.6875,0.0019101416461452876,inf
c_ruby_shell,73,0.0019723865877712033,0.03155818540433925,0.0019723865877712033,1.0,31.6875,0.0019101416461452876,inf
75,c++_makefile_python_shell,0.0019723865877712033,0.021696252465483234,0.0019723865877712033,1.0,46.09090909090909,0.0019295931904033863,inf
76,objective-c_ruby,0.007889546351084813,0.14003944773175542,0.007889546351084813,1.0,7.140845070422536,0.00678469863722481,inf
77,css_javascript_python_shell,0.0019723865877712033,0.03155818540433925,0.0019723865877712033,1.0,31.6875,0.0019101416461452876,inf
78,c++_python_shell,0.0019723865877712033,0.0039447731755424065,0.0019723865877712033,1.0,253.5,0.001964605970067964,inf
c++_ruby,79,0.0019723865877712033,0.0019723865877712033,0.0019723865877712033,1.0,507.0,0.0019684962789195833,inf
79,c++_ruby,0.0019723865877712033,0.0019723865877712033,0.0019723865877712033,1.0,507.0,0.0019684962789195833,inf
80,objective-c_ruby,0.005917159763313609,0.14003944773175542,0.0039447731755424065,0.6666666666666667,4.760563380281691,0.003116137390147404,2.579881656804734
83,css_html_javascript_shell,0.0019723865877712033,0.03944773175542406,0.0019723865877712033,1.0,25.35,0.0018945804107388087,inf
82,c++_makefile_python_shell,0.0019723865877712033,0.021696252465483234,0.0019723865877712033,1.0,46.09090909090909,0.0019295931904033863,inf
85,objective-c_ruby,0.0019723865877712033,0.14003944773175542,0.0019723865877712033,1.0,7.140845070422536,0.0016961746593062025,inf
86,css_html_javascript,0.0019723865877712033,0.14201183431952663,0.0019723865877712033,1.0,7.041666666666666,0.0016922843504545827,inf
88,objective-c_ruby,0.0019723865877712033,0.14003944773175542,0.0019723865877712033,1.0,7.140845070422536,0.0016961746593062025,inf
90,css_html_javascript,0.0019723865877712033,0.14201183431952663,0.0019723865877712033,1.0,7.041666666666666,0.0016922843504545827,inf
87,objective-c_ruby,0.0019723865877712033,0.14003944773175542,0.0019723865877712033,1.0,7.140845070422536,0.0016961746593062025,inf
96,c_objective-c_ruby_shell,0.0019723865877712033,0.02564102564102564,0.0019723865877712033,1.0,39.0,0.0019218125727001468,inf
97,css_javascript_php,0.0039447731755424065,0.021696252465483234,0.0039447731755424065,1.0,46.09090909090909,0.0038591863808067725,inf
94,ruby_shell,0.0019723865877712033,0.02564102564102564,0.0019723865877712033,1.0,39.0,0.0019218125727001468,inf
98,c_objective-c_ruby_shell,0.0019723865877712033,0.02564102564102564,0.0019723865877712033,1.0,39.0,0.0019218125727001468,inf
95,ruby_shell,0.0019723865877712033,0.02564102564102564,0.0019723865877712033,1.0,39.0,0.0019218125727001468,inf
93,css_ruby_shell,0.0019723865877712033,0.005917159763313609,0.0019723865877712033,1.0,169.0,0.001960715661216344,inf
43,objective-c_ruby,0.0019723865877712033,0.14003944773175542,0.0019723865877712033,1.0,7.140845070422536,0.0016961746593062025,inf
17,objective-c_ruby,0.0019723865877712033,0.14003944773175542,0.0019723865877712033,1.0,7.140845070422536,0.0016961746593062025,inf
74,c_objective-c_ruby_shell,0.0019723865877712033,0.02564102564102564,0.0019723865877712033,1.0,39.0,0.0019218125727001468,inf
html_makefile,67,0.0019723865877712033,0.047337278106508875,0.0019723865877712033,1.0,21.125,0.0018790191753323298,inf
65,coffeescript_css_html_javascript,0.0019723865877712033,0.01775147928994083,0.0019723865877712033,1.0,56.33333333333333,0.0019373738081066257,inf
c_c++_python,67,0.0019723865877712033,0.047337278106508875,0.0019723865877712033,1.0,21.125,0.0018790191753323298,inf
