id,language_dictionary,total_bytes_written,language_distribution,all_languages,main_language,languages_used,language_combinations,owner_type,open_issues,stars,watchers,forks,size,topics,description
12872299,"{'c++': 9321320, 'shell': 682911, 'python': 295172, 'c': 183073, 'protocol buffer': 33579, 'cmake': 25126, 'makefile': 17754, 'go': 8560}",10567495,"{'c++': 0.8820747017150233, 'shell': 0.06462373533178865, 'python': 0.027932069047584124, 'c': 0.01732416244341729, 'protocol buffer': 0.003177574250094275, 'cmake': 0.0023776685013808855, 'makefile': 0.0016800575727738693, 'go': 0.0008100311379376096}","['c++', 'shell', 'python', 'c', 'protocol buffer', 'cmake', 'makefile', 'go']",c++,8,['makefile python shell'],Organization,10,3265,264,234,5234,[],lmctfy is the open source version of google s container which provides linux application containers
1507264,{'objective-c': 1306467},1306467,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,48,3205,137,507,7250,[],chameleon is a port of apple s uikit for ios and some minimal related frameworks to mac os x
2125788,{'python': 1676},1676,{'python': 1.0},['python'],python,1,[],Organization,6,3090,158,220,494,"['compilers', 'gcc', 'installers']",gcc installer for osx without xcode
5284389,{'java': 88500},88500,{'java': 1.0},['java'],java,1,[],User,7,3067,184,715,3934,[],context sensitive notifications for android
23207451,{'java': 121277},121277,{'java': 1.0},['java'],java,1,[],User,10,3056,140,694,716,[],an android library which provides simple item animations to recyclerview items
484873,{'go': 2264},2264,{'go': 1.0},['go'],go,1,[],User,10,3052,79,244,571,[],expose localhost servers to the internet
2471372,{'java': 33607},33607,{'java': 1.0},['java'],java,1,[],User,17,3049,228,1084,297,[],deprecated a simple way to badge any given android view at runtime without having to cater for it in layout
10466461,"{'javascript': 279575, 'css': 31374}",310949,"{'javascript': 0.8991024251565369, 'css': 0.10089757484346308}","['javascript', 'css']",javascript,2,[],Organization,34,3041,150,228,18516,[],ui web components for modern web apps
38571419,{'java': 882203},882203,{'java': 1.0},['java'],java,1,[],User,46,3019,168,861,9695,"['camera', 'photos', 'stickercamera']",this is an android application with sticking and tagging
21438242,"{'java': 2756498, 'groovy': 6152}",2762650,"{'java': 0.9977731525889997, 'groovy': 0.0022268474110003077}","['java', 'groovy']",java,2,[],User,30,2993,225,1234,26813,[],a powerful and elegant music player for android
45987741,{'java': 7130},7130,{'java': 1.0},['java'],java,1,[],User,64,2924,168,593,0,[],pure java can hotfix your android application
45007173,"{'java': 2123604, 'html': 57716, 'shell': 14303, 'xslt': 1822}",2197445,"{'java': 0.9663968836535158, 'html': 0.02626504872704436, 'shell': 0.006508922862688259, 'xslt': 0.000829144756751591}","['java', 'html', 'shell', 'xslt']",java,4,['html shell'],Organization,4,2902,329,713,35326,[],anthelion is a plugin for apache nutch to crawl semantic annotations within html pages
9461481,"{'python': 260163, 'go': 16069, 'shell': 8849, 'nginx': 1359, 'makefile': 285}",286725,"{'python': 0.9073607114831285, 'go': 0.056043247013689075, 'shell': 0.03086232452698579, 'nginx': 0.004739733193826838, 'makefile': 0.0009939837823698665}","['python', 'go', 'shell', 'nginx', 'makefile']",python,5,['makefile shell'],Organization,191,2855,195,912,6052,[],this is deprecated please go to https and and github com and docker and distribution
4403738,{'java': 159308},159308,{'java': 1.0},['java'],java,1,[],User,82,2803,264,1312,6795,[],a component for flip animation on which is similar to the effect in flipboard iphone and android
1984691,"{'objective-c': 514405, 'c': 7499}",521904,"{'objective-c': 0.9856314571262148, 'c': 0.014368542873785218}","['objective-c', 'c']",objective-c,2,[],Organization,22,2793,201,291,6038,[],a ui framework for mac based on core animation
1090329,{'javascript': 147042},147042,{'javascript': 1.0},['javascript'],javascript,1,[],User,8,2755,65,211,1584,[],bdd style assertions for node js test framework agnostic
7952078,{'java': 23302},23302,{'java': 1.0},['java'],java,1,[],User,44,2692,189,868,995,[],an easy to use viewpager that adds an awesome set of custom swiping animations just change your viewpagers to two more and you re good to go
12008872,"{'objective-c': 156992, 'shell': 4447, 'c': 1704, 'ruby': 945}",164088,"{'objective-c': 0.9567549119984399, 'shell': 0.027101311491394862, 'c': 0.010384671639608016, 'ruby': 0.005759104870557262}","['objective-c', 'shell', 'c', 'ruby']",objective-c,4,['c ruby shell'],User,10,2614,118,335,4320,[],mzformsheetcontroller provides an alternative to the native ios adding support for iphone and additional opportunities to setup controller size and feel form sheet
3030146,"{'javascript': 19392, 'css': 3756}",23148,"{'javascript': 0.8377397615344738, 'css': 0.16226023846552617}","['javascript', 'css']",javascript,2,[],User,21,2542,96,397,371,[],the jquery plugin for doing cool scrolly stuff note no longer under active development new version is scrollmagic js
13360219,"{'javascript': 1798049, 'html': 13981, 'css': 11924}",1823954,"{'javascript': 0.9857973391872822, 'html': 0.007665215241173845, 'css': 0.006537445571544019}","['javascript', 'html', 'css']",javascript,3,['css html'],Organization,14,2540,116,249,5553,[],your life s personal dashboard
43799169,"{'swift': 54064, 'shell': 4396}",58460,"{'swift': 0.9248032842969551, 'shell': 0.07519671570304481}","['swift', 'shell']",swift,2,[],User,22,2540,47,134,153229,[],zero click animated gifs
15459334,"{'javascript': 7801, 'css': 4367, 'html': 1822}",13990,"{'javascript': 0.5576125804145818, 'css': 0.3121515368120086, 'html': 0.13023588277340958}","['javascript', 'css', 'html']",javascript,3,['css html'],Organization,36,2539,193,195,1162,[],the front end tooling book
109624,"{'ruby': 28338, 'javascript': 11231}",39569,"{'ruby': 0.7161666961510273, 'javascript': 0.2838333038489727}","['ruby', 'javascript']",ruby,2,[],User,34,2489,65,408,1283,[],a simple theme for web apps
2674131,"{'html': 6770, 'css': 3154, 'javascript': 2707}",12631,"{'html': 0.5359828992162141, 'css': 0.24970311139260548, 'javascript': 0.21431398939118043}","['html', 'css', 'javascript']",html,3,['css javascript'],User,1,2488,105,664,294,[],one two endless possiblities
9316799,{'java': 219214},219214,{'java': 1.0},['java'],java,1,[],Organization,33,2452,172,404,13597,[],a job queue specifically written for android to easily schedule jobs tasks that run in the improving ux and application stability
18806010,"{'javascript': 159075, 'css': 4578, 'html': 1121, 'makefile': 579}",165353,"{'javascript': 0.9620327420730196, 'css': 0.027686222808174028, 'html': 0.006779435510695301, 'makefile': 0.003501599608111132}","['javascript', 'css', 'html', 'makefile']",javascript,4,['css html makefile'],Organization,7,2445,78,131,1399,[],a library for fast filtering and sorting of large collections in the browser there is a community maintained fork that addresses a handful of post nyt issues available via hhsnopek s https and and github com and hhsnopek and pourover
2434294,"{'python': 138531, 'css': 46112, 'javascript': 23904, 'actionscript': 15188, 'ruby': 1554}",225289,"{'python': 0.6149035239181674, 'css': 0.2046793230028985, 'javascript': 0.10610371567187035, 'actionscript': 0.06741563059004213, 'ruby': 0.006897806817021692}","['python', 'css', 'javascript', 'actionscript', 'ruby']",python,5,['javascript ruby'],User,6,2412,172,414,14489,[],a minimal set of icons in vector and font formats free for public use
16832926,"{'javascript': 18383, 'css': 5274}",23657,"{'javascript': 0.7770638711586423, 'css': 0.22293612884135774}","['javascript', 'css']",javascript,2,[],Organization,11,2348,94,271,1492,[],progressjs is a javascript and css library which help developers to create and manage progress bar for every objects on the page
8863811,"{'javascript': 675430, 'handlebars': 141814, 'coffeescript': 98406, 'css': 62371, 'html': 4299}",982320,"{'javascript': 0.6875865298477075, 'handlebars': 0.14436639791513967, 'coffeescript': 0.10017713168824822, 'css': 0.0634935662513234, 'html': 0.004376374297581236}","['javascript', 'handlebars', 'coffeescript', 'css', 'html']",javascript,5,['coffeescript css html'],Organization,151,2341,153,431,19714,[],the balanced dashboard
1549501,"{'javascript': 2333472, 'html': 716359, 'css': 175718, 'php': 12354, 'shell': 1052, 'apacheconf': 230}",3239185,"{'javascript': 0.7203886162723031, 'html': 0.22115408659894387, 'css': 0.054247596231768176, 'php': 0.0038139223292278767, 'shell': 0.0003247730524807938, 'apacheconf': 7.100551527621917e-05}","['javascript', 'html', 'css', 'php', 'shell', 'apacheconf']",javascript,6,['css html shell'],User,34,2329,181,1879,2764,[],as single page apps and large scale javascript applications become more prominent on the useful resources for those developers who are jumping the ship are crucial
33822865,"{'html': 3758130, 'objective-c': 2989867, 'css': 106164, 'c++': 33757, 'javascript': 22922, 'groff': 857}",6911697,"{'html': 0.543734773095522, 'objective-c': 0.43258073957813836, 'css': 0.015360048335452205, 'c++': 0.004884039332164011, 'javascript': 0.0033164069547608932, 'groff': 0.00012399270396257244}","['html', 'objective-c', 'css', 'c++', 'javascript', 'groff']",html,6,['css javascript'],Organization,20,2317,183,396,20314,[],bring web standards to native platform
3790489,{'javascript': 2399008},2399008,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,0,2250,143,376,6651,[],discontinued repo this project has been restructured
1356074,"{'javascript': 80667, 'shell': 351}",81018,"{'javascript': 0.9956676294156854, 'shell': 0.004332370584314597}","['javascript', 'shell']",javascript,2,[],Organization,66,2243,75,176,1056,[],node js multi core server manager with plugins support
9372336,"{'go': 149067, 'protocol buffer': 6157, 'makefile': 251}",155475,"{'go': 0.9587843704775687, 'protocol buffer': 0.03960122206142467, 'makefile': 0.0016144074610065927}","['go', 'protocol buffer', 'makefile']",go,3,[],Organization,26,2104,120,406,1945,[],unmaintained a go implementation of the raft distributed consensus protocol
29575447,"{'javascript': 4633, 'html': 1168}",5801,"{'javascript': 0.7986554042406482, 'html': 0.20134459575935185}","['javascript', 'html']",javascript,2,[],User,3,2004,52,112,557,[],minimal monitor for js heap size via performance memory
2046531,"{'objective-c': 117165, 'c': 2508, 'ruby': 507}",120180,"{'objective-c': 0.9749126310534199, 'c': 0.02086869695456815, 'ruby': 0.004218671992011982}","['objective-c', 'c', 'ruby']",objective-c,3,['c ruby'],User,12,2003,109,301,676,[],open source implementation of twitter and ipad stacked ui done right
1988141,{'objective-c': 57634},57634,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,84,1979,106,463,1460,[],socket io v     x for ios and os x
796825,{'objective-c': 12563},12563,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,23,1946,83,266,354,[],a simple iphone tableviewcontroller for adding pull to refresh functionality
17615287,"{'c++': 1119906, 'c': 107146, 'objective-c': 2395}",1229447,"{'c++': 0.9109022186397624, 'c': 0.0871497510669431, 'objective-c': 0.001948030293294465}","['c++', 'c', 'objective-c']",c++,3,[],Organization,6,1946,209,173,541,[],directd to opengl abstraction layer
6636672,"{'javascript': 1713151, 'html': 33328, 'shell': 2192}",1748671,"{'javascript': 0.9796874311977496, 'html': 0.01905904541220161, 'shell': 0.0012535233900487857}","['javascript', 'html', 'shell']",javascript,3,['html shell'],User,24,1922,120,137,5636,[],mathbox is a work in progress library for making presentation quality math diagrams in webgl
34876145,"{'javascript': 2406457, 'c++': 924014, 'c': 355322, 'python': 38852, 'd': 21769, 'dtrace': 15661, 'groff': 12642, 'makefile': 11642, 'batchfile': 7358, 'shell': 5908, 'r': 3281, 'ruby': 2264}",3805170,"{'javascript': 0.6324177369210837, 'c++': 0.24283120070850975, 'c': 0.0933787452334587, 'python': 0.010210319118462513, 'd': 0.005720900774472625, 'dtrace': 0.004115716249208314, 'groff': 0.0033223219987543262, 'makefile': 0.003059521650806666, 'batchfile': 0.0019336849601988874, 'shell': 0.0015526244556747792, 'r': 0.0008622479416162747, 'ruby': 0.0005949799877535038}","['javascript', 'c++', 'c', 'python', 'd', 'dtrace', 'groff', 'makefile', 'batchfile', 'shell', 'r', 'ruby']",javascript,12,['makefile python shell'],Organization,5,1910,199,130,168143,[],archive for node and io js convergence work pre   
20944181,"{'objective-c': 40943, 'ruby': 5420, 'shell': 3552, 'c': 455}",50370,"{'objective-c': 0.812844947389319, 'ruby': 0.10760373238038515, 'shell': 0.07051816557474687, 'c': 0.009033154655548938}","['objective-c', 'ruby', 'shell', 'c']",objective-c,4,['c ruby shell'],User,8,1867,47,117,1522,[],configurable morphing transitions between text values of a label
14027551,"{'objective-c': 849092, 'ruby': 1064}",850156,"{'objective-c': 0.9987484649876023, 'ruby': 0.0012515350123977246}","['objective-c', 'ruby']",objective-c,2,[],Organization,18,1858,69,144,13048,[],a soup to nuts sharing library for ios
13286687,"{'python': 239157, 'c': 62613, 'c++': 6467, 'makefile': 3826}",312063,"{'python': 0.7663740975379971, 'c': 0.2006421780217456, 'c++': 0.020723379573996278, 'makefile': 0.012260344866260979}","['python', 'c', 'c++', 'makefile']",python,4,['c c++ makefile'],User,5,1853,72,83,690,[],utility for zero downtime restarts of unmodified programs
36699457,{'groff': 16272},16272,{'groff': 1.0},['groff'],groff,1,[],User,0,1853,125,330,422782,[],a curated list of awesome ios top  libraries
1107889,"{'javascript': 474548, 'css': 13002, 'shell': 1814, 'java': 1496}",490860,"{'javascript': 0.9667685287047223, 'css': 0.026488204375993155, 'shell': 0.003695554740659251, 'java': 0.00304771217862527}","['javascript', 'css', 'shell', 'java']",javascript,4,['css shell'],User,15,1840,70,188,15567,[],custom event and messaging system for javascript inspired by as signals
20609191,"{'javascript': 1517293, 'css': 215106, 'handlebars': 32836, 'html': 4245, 'shell': 124}",1769604,"{'javascript': 0.8574195130662001, 'css': 0.12155600914102817, 'handlebars': 0.018555563843662196, 'html': 0.0023988417747699484, 'shell': 7.007217433956976e-05}","['javascript', 'css', 'handlebars', 'html', 'shell']",javascript,5,['css html shell'],User,103,1828,53,80,75670,[],the irc client for developers
977244,"{'ruby': 15062966, 'c': 6607075, 'c++': 2069098, 'bison': 227594, 'objective-c': 131111, 'emacs lisp': 78863, 'ragel in ruby host': 28106, 'r': 27936, 'shell': 22911, 'xslt': 13913, 'css': 13627, 'javascript': 5783, 'matlab': 2936, 'awk': 753, 'scilab': 745, 'd': 331, 'perl': 247, 'python': 130, 'scheme': 115}",24294240,"{'ruby': 0.620022112237304, 'c': 0.271960555259189, 'c++': 0.08516825387416935, 'bison': 0.00936822884766101, 'objective-c': 0.005396793643266881, 'emacs lisp': 0.0032461604067466196, 'ragel in ruby host': 0.001156899742490401, 'r': 0.0011499021990397725, 'shell': 0.0009430630470432498, 'xslt': 0.0005726871884035063, 'css': 0.0005609148505983312, 'javascript': 0.00023803996338226673, 'matlab': 0.00012085169159438616, 'awk': 3.0995001284255035e-05, 'scilab': 3.066570512187251e-05, 'd': 1.3624628718576914e-05, 'perl': 1.0167019013560416e-05, 'python': 5.3510626387160085e-06, 'scheme': 4.733632334248777e-06}","['ruby', 'c', 'c++', 'bison', 'objective-c', 'emacs lisp', 'ragel in ruby host', 'r', 'shell', 'xslt', 'css', 'javascript', 'matlab', 'awk', 'scilab', 'd', 'perl', 'python', 'scheme']",ruby,19,['c c++ shell'],Organization,88,1827,92,201,61455,[],macruby is an implementation of ruby   directly on top of mac os x core technologies such as the objective c runtime and garbage the llvm compiler infrastructure and the foundation and icu frameworks
1569010,"{'javascript': 312425, 'html': 1255, 'makefile': 921}",314601,"{'javascript': 0.9930833023416963, 'html': 0.003989179945391146, 'makefile': 0.0029275177129125464}","['javascript', 'html', 'makefile']",javascript,3,['html makefile'],Organization,21,1803,42,83,16947,[],the no library library open module javascript framework
1932,"{'ruby': 774141, 'html': 185268, 'gherkin': 53281}",1012690,"{'ruby': 0.7644402531870562, 'html': 0.18294641005638448, 'gherkin': 0.05261333675655926}","['ruby', 'html', 'gherkin']",ruby,3,[],User,16,1766,32,181,18518,[],behaviour driven development framework for ruby
6824538,"{'javascript': 20170, 'css': 1290}",21460,"{'javascript': 0.9398881640260951, 'css': 0.06011183597390494}","['javascript', 'css']",javascript,2,[],User,41,1736,90,272,396,[],gap free multi column grid
108625,{'vim script': 336786},336786,{'vim script': 1.0},['vim script'],vim script,1,[],User,0,1726,58,142,7858,[],ultimate auto completion system for vim
19438373,"{'javascript': 50025, 'css': 5154, 'html': 2389}",57568,"{'javascript': 0.8689723457476376, 'css': 0.08952890494719289, 'html': 0.04149874930516954}","['javascript', 'css', 'html']",javascript,3,['css html'],Organization,18,1720,95,109,188,[],a chrome extension that lets you modify running apps without reloading them
22452767,"{'html': 4527398, 'java': 1647842, 'c++': 1348652, 'javascript': 1085680, 'css': 918673, 'python': 268246, 'tcl': 92765, 'objective-c': 80626, 'objective-c++': 60949, 'makefile': 53093, 'shell': 37908, 'go': 11085, 'c': 10915, 'nesc': 10324, 'thrift': 5644, 'nginx': 1936, 'protocol buffer': 370}",10162106,"{'html': 0.44551769091957905, 'java': 0.16215556106185075, 'c++': 0.13271382920036456, 'javascript': 0.10683612235495281, 'css': 0.09040183206118889, 'python': 0.026396693756195813, 'tcl': 0.009128521194327239, 'objective-c': 0.007933985337291305, 'objective-c++': 0.005997674104166991, 'makefile': 0.005224606001944873, 'shell': 0.0037303291266593754, 'go': 0.0010908171987184547, 'c': 0.0010740883828607968, 'nesc': 0.001015931146555645, 'thrift': 0.0005553966864742407, 'nginx': 0.00019051169117897411, 'protocol buffer': 3.64097756901965e-05}","['html', 'java', 'c++', 'javascript', 'css', 'python', 'tcl', 'objective-c', 'objective-c++', 'makefile', 'shell', 'go', 'c', 'nesc', 'thrift', 'nginx', 'protocol buffer']",html,17,['css javascript python'],User,78,1696,82,268,103840,[],repository for all mitro client server code
8939969,"{'css': 482213, 'javascript': 444920, 'html': 7261}",934394,"{'css': 0.5160703086706464, 'javascript': 0.47615887944485946, 'html': 0.007770811884494121}","['css', 'javascript', 'html']",css,3,['html javascript'],Organization,14,1676,149,413,1341,[],jquery mobile flat ui theme
3054450,{'java': 366748},366748,{'java': 1.0},['java'],java,1,[],Organization,6,1673,212,852,3490,[], community edition of xm notepad and miui notes
2072864,"{'css': 59111, 'html': 16726}",75837,"{'css': 0.7794480266888194, 'html': 0.22055197331118057}","['css', 'html']",css,2,[],User,11,1670,98,303,288,[],a folding grid for responsive design
11204323,"{'javascript': 59960, 'shell': 108}",60068,"{'javascript': 0.9982020376906173, 'shell': 0.0017979623093826995}","['javascript', 'shell']",javascript,2,[],User,45,1623,93,239,803,[],a tiny and smart cli player of douban fm in node js
22293502,{'javascript': 86102},86102,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,15,1619,48,76,499,[],dynamic physics interactions for the mobile web
16149491,"{'javascript': 320583, 'html': 70318, 'css': 30731, 'makefile': 826, 'ruby': 163}",422621,"{'javascript': 0.7585590872199914, 'html': 0.16638548486705582, 'css': 0.07271526970973993, 'makefile': 0.0019544698441393117, 'ruby': 0.0003856883590734961}","['javascript', 'html', 'css', 'makefile', 'ruby']",javascript,5,['css html makefile'],Organization,52,1610,105,199,17995,[],making it easy to merge map and narrative
26396162,{'java': 167466},167466,{'java': 1.0},['java'],java,1,[],User,10,1596,101,466,19761,[],navigation drawer activity with material design style and simplified methods
726981,"{'python': 655609, 'css': 37319, 'javascript': 6222, 'shell': 4519, 'php': 2173, 'ruby': 1441}",707283,"{'python': 0.9269401357023992, 'css': 0.05276388659136442, 'javascript': 0.008797044464521274, 'shell': 0.006389238819538997, 'php': 0.0030723204148834344, 'ruby': 0.002037374007292696}","['python', 'css', 'javascript', 'shell', 'php', 'ruby']",python,6,['css javascript shell'],Organization,24,1587,71,299,4286,[],an open source status dashboard running on app engine
42,{'ruby': 145649},145649,{'ruby': 1.0},['ruby'],ruby,1,[],User,27,1582,16,276,1208,[],generates common user authentication code for rails and with a full test and unit and rspec suite and optional acts as state machine support built in
23088566,{'java': 104656},104656,{'java': 1.0},['java'],java,1,[],Organization,34,1568,57,252,3375,[],deprecated android library that implements snackbars from google s material design documentation
4164796,"{'javascript': 17556, 'ruby': 7301, 'html': 4730, 'css': 2979}",32566,"{'javascript': 0.5390898483080513, 'ruby': 0.22419087391758274, 'html': 0.14524350549653012, 'css': 0.09147577227783578}","['javascript', 'ruby', 'html', 'css']",javascript,4,['html ruby'],User,12,1566,55,145,914,[],live dashboard for graphite
1168065,"{'c': 4009992, 'ruby': 382195, 'vim script': 37498, 'xs': 21306, 'c++': 18566, 'perl': 6636, 'nginx': 2656, 'objective-c': 1226, 'html': 1149}",4481224,"{'c': 0.8948430161045285, 'ruby': 0.08528808200616617, 'vim script': 0.008367803082372137, 'xs': 0.004754504572857773, 'c++': 0.004143064484167718, 'perl': 0.0014808454118785403, 'nginx': 0.0005926952100586804, 'objective-c': 0.0002735859666912433, 'html': 0.0002564031612791505}","['c', 'ruby', 'vim script', 'xs', 'c++', 'perl', 'nginx', 'objective-c', 'html']",c,9,['html ruby'],Organization,0,1563,281,808,90381,[],note this repository has been retired complete unofficial history of nginx releases please note that this repository is unofficial and pull requests have no chance of being merged the proper way to submit changes to nginx is via the nginx development mailing see http and and nginx org and en and docs and html
22310064,"{'css': 86915, 'javascript': 17908}",104823,"{'css': 0.8291596309970141, 'javascript': 0.170840369002986}","['css', 'javascript']",css,2,[],User,5,1558,44,90,892,[],beautiful transformable icons built for the web
32292629,"{'objective-c': 65670, 'ruby': 1294}",66964,"{'objective-c': 0.980676184218386, 'ruby': 0.019323815781614}","['objective-c', 'ruby']",objective-c,2,[],User,9,1538,45,79,292,[],create uiimage and nsimage instances with nsstring and ascii art
439166,"{'javascript': 78095, 'ruby': 59671}",137766,"{'javascript': 0.5668670063731255, 'ruby': 0.4331329936268746}","['javascript', 'ruby']",javascript,2,[],User,14,1533,42,134,1141,[],real time web application framework in ruby
22077570,"{'objective-c': 15331, 'ruby': 662}",15993,"{'objective-c': 0.9586068905146001, 'ruby': 0.041393109485399864}","['objective-c', 'ruby']",objective-c,2,[],User,1,1521,46,100,973,[],motionblur allows you to add motion blur effect to ios animations
25647979,{'javascript': 9155},9155,{'javascript': 1.0},['javascript'],javascript,1,[],User,4,1519,95,176,2724,[],a photoshop script that makes measurement marks
14556472,{'objective-c': 210883},210883,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,3,1513,51,297,1379,[],rocket loader collection for ios app
803270,{'actionscript': 563019},563019,{'actionscript': 1.0},['actionscript'],actionscript,1,[],User,123,1498,114,464,2863,[],an actionscript  library that contains a number of classes and utilities for working with actionscript  these include classes for md and sha  image and json serialization as well as general number and date apis
3820245,"{'php': 167100, 'css': 65929, 'javascript': 52989}",286018,"{'php': 0.5842289646106189, 'css': 0.23050647162066723, 'javascript': 0.18526456376871386}","['php', 'css', 'javascript']",php,3,['css javascript'],Organization,26,1479,100,236,8398,[],wordpress admin theme inspired by svbtle
4271712,"{'python': 444684, 'makefile': 6847, 'shell': 6522}",458053,"{'python': 0.9708134211543206, 'makefile': 0.01494805186299402, 'shell': 0.01423852698268541}","['python', 'makefile', 'shell']",python,3,['makefile shell'],User,56,1479,239,310,191836,[],hosts for internet freedom
8419933,{'javascript': 150},150,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,0,1479,85,597,11834,[],deprecated collection of modules for angular
20347338,"{'objective-c': 41989, 'ruby': 4872}",46861,"{'objective-c': 0.8960329485072875, 'ruby': 0.10396705149271249}","['objective-c', 'ruby']",objective-c,2,[],User,11,1477,50,201,10985,[],the custom collectionview layout that can perform reordering of cells by dragging it
7432525,{'java': 94745},94745,{'java': 1.0},['java'],java,1,[],User,0,1477,85,461,2298,[],this project has been superseded by a layout manager for recyclerview i strongly recommend using superslim and not stickygridheaders
39215066,{'java': 18409},18409,{'java': 1.0},['java'],java,1,[],User,9,1476,53,146,1264,[],android file grouping plugin
8595651,"{'javascript': 35791, 'python': 30595}",66386,"{'javascript': 0.5391347573283524, 'python': 0.46086524267164763}","['javascript', 'python']",javascript,2,[],Organization,17,1466,85,183,6959,[],angularjs code go to quick panel and more
15198485,"{'go': 29904, 'css': 28, 'html': 21}",29953,"{'go': 0.9983641037625614, 'css': 0.0009347978499649451, 'html': 0.0007010983874737088}","['go', 'css', 'html']",go,3,['css html'],User,0,1464,134,345,625,[],go  google  go    go 
37296759,"{'python': 10852, 'javascript': 6759}",17611,"{'python': 0.6162057804781103, 'javascript': 0.38379421952188975}","['python', 'javascript']",python,2,[],User,17,1457,40,84,325,[],css gradient placeholders
3134551,{'java': 411782},411782,{'java': 1.0},['java'],java,1,[],Organization,21,1447,185,760,851,[],miui community edition of miui file explorer
38608658,"{'swift': 65998, 'javascript': 3056, 'html': 1714, 'objective-c': 319}",71087,"{'swift': 0.9284116645800217, 'javascript': 0.042989576153164434, 'html': 0.024111300237736857, 'objective-c': 0.004487459029077046}","['swift', 'javascript', 'html', 'objective-c']",swift,4,['html javascript'],Organization,0,1430,130,382,28257,[],selection of projects accompanying the ios day by day blog series
