id,language_dictionary,total_bytes_written,language_distribution,all_languages,main_language,languages_used,language_combinations,owner_type,open_issues,stars,watchers,forks,size,topics,description
2831096,"{'c++': 19980136, 'c': 4890477, 'makefile': 347501, 'html': 326549, 'shell': 259615, 'groff': 178388, 'objective-c': 171315, 'm4': 110020, 'perl': 85662, 'python': 73136, 'yacc': 28643, 'digital command language': 6599, 'emacs lisp': 3759, 'objective-c++': 2733, 'batchfile': 1568, 'nsis': 958, 'awk': 757}",26467816,"{'c++': 0.7548841959608605, 'c': 0.18477070416387964, 'makefile': 0.013129190561095029, 'html': 0.012337587657402485, 'shell': 0.009808705032557277, 'groff': 0.006739808074833224, 'objective-c': 0.006472577865888141, 'm4': 0.004156746442547432, 'perl': 0.0032364589507498467, 'python': 0.0027632049429390016, 'yacc': 0.0010821822246308498, 'digital command language': 0.0002493216667366888, 'emacs lisp': 0.00014202154042479363, 'objective-c++': 0.00010325748070789067, 'batchfile': 5.924175987924353e-05, 'nsis': 3.619490176295619e-05, 'awk': 2.8600773104966425e-05}","['c++', 'c', 'makefile', 'html', 'shell', 'groff', 'objective-c', 'm4', 'perl', 'python', 'yacc', 'digital command language', 'emacs lisp', 'objective-c++', 'batchfile', 'nsis', 'awk']",c++,17,['html makefile python shell'],User,3,4007,235,1468,9178,[],doom  gpl source release
3019524,"{'objective-c': 151028, 'ruby': 882}",151910,"{'objective-c': 0.9941939306168126, 'ruby': 0.005806069383187414}","['objective-c', 'ruby']",objective-c,2,[],User,97,3941,188,702,1128,[],pkrevealcontroller is a delightful view controller container for enabling you to present multiple controllers on top of one another
165886,"{'c++': 248944, 'php': 66560, 'python': 14779, 'perl': 8412, 'shell': 645}",339340,"{'c++': 0.7336123062415276, 'php': 0.19614545883185006, 'python': 0.04355218954440974, 'perl': 0.024789296870395473, 'shell': 0.0019007485118170567}","['c++', 'php', 'python', 'perl', 'shell']",c++,5,['python shell'],Organization,50,3847,308,799,2265,[],scribe is a server for aggregating log data streamed in real time from a large number of servers
43000411,"{'javascript': 48356, 'java': 12280, 'objective-c': 5005}",65641,"{'javascript': 0.736673725263174, 'java': 0.18707819807742113, 'objective-c': 0.07624807665940495}","['javascript', 'java', 'objective-c']",javascript,3,[],User,33,3644,196,858,1970,[],a zhihu daily http and and daily zhihu com and app client implemented using react native android and ios
31341,{'ruby': 111772},111772,{'ruby': 1.0},['ruby'],ruby,1,[],User,53,3592,230,815,880,[],game written in ruby for learning ruby and artificial intelligence
17576377,"{'css': 9551, 'html': 5078}",14629,"{'css': 0.6528812632442409, 'html': 0.3471187367557591}","['css', 'html']",css,2,[],User,11,3580,78,258,240,[],this could take a while
2688310,"{'objective-c': 11962, 'mercury': 1501}",13463,"{'objective-c': 0.888509247567407, 'mercury': 0.11149075243259303}","['objective-c', 'mercury']",objective-c,2,[],Organization,8,3554,189,668,458,[],a few code snippets from my xcode arsenal
21739472,"{'c': 797848, 'c++': 48812, 'assembly': 11147, 'objective-c': 3140, 'batchfile': 2134}",863081,"{'c': 0.9244184497167705, 'c++': 0.05655552607460945, 'assembly': 0.012915357886455616, 'objective-c': 0.0036381289821001738, 'batchfile': 0.0024725373400642583}","['c', 'c++', 'assembly', 'objective-c', 'batchfile']",c,5,['c++ objective-c'],User,48,3544,235,248,1708,[],foreign linux run unmodified linux applications inside windows
28242126,{'javascript': 13853},13853,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,39,3516,142,178,234,[],deprecated make hybrid mobile apps with power
56582693,{'python': 13255},13255,{'python': 1.0},['python'],python,1,[],User,14,3500,139,322,157648,[],neural network to colorize grayscale images
11720297,{'java': 66654},66654,{'java': 1.0},['java'],java,1,[],User,33,3483,145,1199,719,[],a simple cache for android and java
3853751,"{'c++': 130886, 'javascript': 64222, 'objective-c++': 26385, 'python': 15271, 'css': 1843, 'shell': 1201}",239808,"{'c++': 0.5457949693087804, 'javascript': 0.2678059113957833, 'objective-c++': 0.11002552041633307, 'python': 0.06368011075527089, 'css': 0.007685314918601548, 'shell': 0.005008173205230852}","['c++', 'javascript', 'objective-c++', 'python', 'css', 'shell']",c++,6,['css javascript shell'],Organization,164,3467,237,385,5055,[],deprecated sdk on top of nodejs to build desktop apps using html and css and js
5583022,"{'objective-c': 3671597, 'c': 1356269, 'objective-c++': 417998, 'c++': 97844, 'groff': 3123}",5546831,"{'objective-c': 0.6619269633417711, 'c': 0.24451240717447495, 'objective-c++': 0.07535798368473819, 'c++': 0.01763962161457596, 'groff': 0.0005630241844397279}","['objective-c', 'c', 'objective-c++', 'c++', 'groff']",objective-c,5,['c c++'],User,60,3396,405,1143,28306,[],experimental a semi hybrid framework that allows you to create mobile apps using objective c and xml and css
15240249,"{'objective-c': 907507, 'c': 13569, 'objective-c++': 9822, 'javascript': 3908, 'java': 2916, 'matlab': 140}",937862,"{'objective-c': 0.9676338309900604, 'c': 0.014468013417752291, 'objective-c++': 0.010472756119770285, 'javascript': 0.004166924344946271, 'java': 0.0031091994344583746, 'matlab': 0.00014927569301240482}","['objective-c', 'c', 'objective-c++', 'javascript', 'java', 'matlab']",objective-c,6,['c javascript'],Organization,4,3342,243,468,666598,[],a quartz composer framework that enables interactive design prototyping without programming
339607,{'objective-c': 31414},31414,{'objective-c': 1.0},['objective-c'],objective-c,1,[],Organization,44,3321,164,913,1133,[],a similar control to the pull down to refresh control created by atebits in tweetie 
47656654,"{'css': 86940, 'javascript': 54023, 'html': 22451, 'python': 589}",164003,"{'css': 0.5301122540441333, 'javascript': 0.3294025109296781, 'html': 0.13689383730785412, 'python': 0.0035913977183344207}","['css', 'javascript', 'html', 'python']",css,4,['javascript python'],User,12,3320,100,133,3709,[],a lightweight d css voxel library
11600244,{'go': 91},91,{'go': 1.0},['go'],go,1,[],User,9,3213,374,694,1033,[],trying to complete over  projects in various categories in golang
1633914,"{'go': 162957, 'shell': 5340, 'javascript': 3693, 'css': 1453}",173443,"{'go': 0.939542097403758, 'shell': 0.030788212842259417, 'javascript': 0.0212922977577648, 'css': 0.008377391996217778}","['go', 'shell', 'javascript', 'css']",go,4,['css javascript shell'],Organization,29,3165,184,260,3678,[],a consistent distributed data store
6177949,"{'ruby': 30742, 'css': 25907, 'coffeescript': 2316, 'javascript': 777}",59742,"{'ruby': 0.514579357905661, 'css': 0.4336480198185531, 'coffeescript': 0.038766696796223764, 'javascript': 0.013005925479562117}","['ruby', 'css', 'coffeescript', 'javascript']",ruby,4,['css javascript'],Organization,48,3140,317,1709,10623,[],roll your own crowdfunding
46282096,{'java': 90065},90065,{'java': 1.0},['java'],java,1,[],User,7,3114,99,481,19836,[],an application demoing meaningful motion on android
10777493,{'php': 5944},5944,{'php': 1.0},['php'],php,1,[],Organization,22,3105,185,490,18776,[],the php version of pattern lab
10513377,"{'javascript': 31910, 'coffeescript': 19566, 'gherkin': 5028, 'css': 4129, 'html': 2469}",63102,"{'javascript': 0.5056892016100916, 'coffeescript': 0.31006941142911476, 'gherkin': 0.07968051725777313, 'css': 0.06543374219517606, 'html': 0.039127127507844445}","['javascript', 'coffeescript', 'gherkin', 'css', 'html']",javascript,5,['css html'],Organization,42,3046,103,409,1009,[],warning warning currently unmaintained warning warning and painless social shares
13887383,"{'c++': 47017256, 'c': 25206704, 'java': 3448424, 'perl': 2093788, 'yacc': 556297, 'cmake': 542403, 'shell': 525835, 'objective-c': 512473, 'assembly': 420426, 'php': 274182, 'makefile': 99765, 'plpgsql': 97930, 'pascal': 89384, 'python': 81935, 'sourcepawn': 72851, 'gap': 68720, 'html': 65784, 'groff': 63568, 'sqlpl': 43021, 'r': 35054, 'dtrace': 19033, 'lex': 14729, 'plsql': 12027, 'scilab': 7739, 'javascript': 7336, 'batchfile': 6979, 'awk': 1747, 'visual basic': 263}",81385653,"{'c++': 0.5777093906219565, 'c': 0.3097192572749892, 'java': 0.04237139929318992, 'perl': 0.025726745720157828, 'yacc': 0.006835320225298186, 'cmake': 0.006664602175029548, 'shell': 0.006461028210955068, 'objective-c': 0.006296846939349372, 'assembly': 0.005165849071703092, 'php': 0.003368923021358568, 'makefile': 0.0012258303069706893, 'plpgsql': 0.0012032833354547147, 'pascal': 0.0010982771127977557, 'python': 0.00100674992433863, 'sourcepawn': 0.0008951331999511019, 'gap': 0.0008443748678897987, 'html': 0.0008082997134642392, 'groff': 0.0007810713271539395, 'sqlpl': 0.0005286066820647124, 'r': 0.0004307147354337748, 'dtrace': 0.00023386185769130587, 'lex': 0.0001809778438467527, 'plsql': 0.00014777788905865263, 'scilab': 9.509047006110525e-05, 'javascript': 9.013873735214731e-05, 'batchfile': 8.575221482833099e-05, 'awk': 2.1465699857442932e-05, 'visual basic': 3.231527797657408e-06}","['c++', 'c', 'java', 'perl', 'yacc', 'cmake', 'shell', 'objective-c', 'assembly', 'php', 'makefile', 'plpgsql', 'pascal', 'python', 'sourcepawn', 'gap', 'html', 'groff', 'sqlpl', 'r', 'dtrace', 'lex', 'plsql', 'scilab', 'javascript', 'batchfile', 'awk', 'visual basic']",c++,28,['perl shell'],Organization,9,3002,487,380,300518,[],version  based upon the mysql   community releases
1446771,"{'python': 39530, 'shell': 15787}",55317,"{'python': 0.7146085290236275, 'shell': 0.2853914709763725}","['python', 'shell']",python,2,[],User,135,2976,217,503,740,[],an xcode project template to build universal frameworks and simulator for ios and iphone
605475,"{'javascript': 192360, 'css': 9590, 'html': 4730, 'ruby': 3008}",209688,"{'javascript': 0.9173629392239899, 'css': 0.045734615237877224, 'html': 0.0225573232612262, 'ruby': 0.014345122276906642}","['javascript', 'css', 'html', 'ruby']",javascript,4,['html ruby'],User,14,2970,88,10,1917,[],real time web analytics using node js and web sockets
12931484,"{'dart': 1649628, 'html': 128643, 'css': 61055, 'c': 43878, 'c++': 42402, 'javascript': 41066, 'shell': 22850, 'python': 5297, 'makefile': 2595, 'batchfile': 460}",1997874,"{'dart': 0.8256917102880362, 'html': 0.06438994651314348, 'css': 0.03055998526433599, 'c': 0.021962345973770118, 'c++': 0.021223560644965597, 'javascript': 0.02055484980534308, 'shell': 0.011437157698633647, 'python': 0.002651318351407546, 'makefile': 0.0012988807101949372, 'batchfile': 0.0002302447501694301}","['dart', 'html', 'css', 'c', 'c++', 'javascript', 'shell', 'python', 'makefile', 'batchfile']",dart,10,['html makefile python shell'],Organization,757,2947,277,449,64418,[],chrome dev editor is a developer tool for building apps on the chrome platform chrome apps and web in javascript or dart no longer in active development
2982576,{'html': 128},128,{'html': 1.0},['html'],html,1,[],User,6,2946,258,959,310,[],this project is deprecated in favor of blueimp gallery
8557873,"{'css': 280863, 'html': 97042, 'javascript': 39218, 'ruby': 4440}",421563,"{'css': 0.6662420563474498, 'html': 0.23019572400803676, 'javascript': 0.09302998602818559, 'ruby': 0.010532233616327808}","['css', 'html', 'javascript', 'ruby']",css,4,['javascript ruby'],Organization,44,2937,228,475,4952,[],a responsive css framework powered by sass
36430851,{'java': 77439},77439,{'java': 1.0},['java'],java,1,[],User,6,2919,108,578,2178,[],the implementation of https and and dribbble com and shots and  replace
44513129,"{'c++': 935023, 'java': 114700, 'c': 5035, 'makefile': 4189, 'shell': 507}",1059454,"{'c++': 0.8825517672310454, 'java': 0.10826331298952102, 'c': 0.004752447959043054, 'makefile': 0.0039539234360340325, 'shell': 0.0004785483843564704}","['c++', 'java', 'c', 'makefile', 'shell']",c++,5,['c makefile shell'],Organization,58,2914,237,859,7898,[],solution to implement multi apk dynamic loading and hot fixing for android app android appapk 
25166410,{'java': 44159},44159,{'java': 1.0},['java'],java,1,[],User,9,2912,177,837,1194,[],deprecated little bites of material design
5728867,{'objective-c': 27598},27598,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,48,2870,161,477,396,[],plugin for xcode to make working with colors more visual
3354157,"{'javascript': 30437, 'css': 4048}",34485,"{'javascript': 0.8826156299840511, 'css': 0.11738437001594897}","['javascript', 'css']",javascript,2,[],User,28,2852,145,504,412,[],a plugin for defining custom scroll paths
14839011,{'objective-c': 23261},23261,{'objective-c': 1.0},['objective-c'],objective-c,1,[],User,52,2851,95,417,4117,"['xalign', 'xcode-extension', 'xcode-plugin', 'xcode8']",an amazing xcode source editor extension to align regular code it can align xnything in any way you want
4459589,"{'javascript': 127048, 'python': 43825, 'html': 43078, 'css': 31827, 'puppet': 339}",246117,"{'javascript': 0.5162097701499693, 'python': 0.17806571671197033, 'html': 0.17503057488917872, 'css': 0.12931654457026537, 'puppet': 0.001377393678616268}","['javascript', 'python', 'html', 'css', 'puppet']",javascript,5,['html python'],User,31,2850,145,534,12916,[],a really simple but powerful packaged personal site that has social integrations like spotify and last and much more
48564838,"{'java': 49816, 'c': 14143, 'makefile': 796}",64755,"{'java': 0.7692996679793066, 'c': 0.2184078449540576, 'makefile': 0.012292487066635781}","['java', 'c', 'makefile']",java,3,['c makefile'],User,44,2841,175,787,1069,[],a lite you can make your project depend it and your project will be undead contains api from  to lol
26068656,"{'objective-c': 72701, 'ruby': 1045}",73746,"{'objective-c': 0.9858297399180973, 'ruby': 0.014170260081902747}","['objective-c', 'ruby']",objective-c,2,[],User,59,2833,71,354,6011,[],a simple view for building card like interface inspired by tinder and potluck
745502,"{'css': 98968, 'javascript': 58022, 'coffeescript': 38704, 'php': 1090, 'ruby': 589}",197373,"{'css': 0.5014262335780476, 'javascript': 0.2939713131988671, 'coffeescript': 0.19609571724602656, 'php': 0.005522538543772451, 'ruby': 0.0029841974332862143}","['css', 'javascript', 'coffeescript', 'php', 'ruby']",css,5,['javascript ruby'],Organization,59,2830,129,622,54399,[],create powerful mobile apps with just and zepto js or jquery
11493,"{'scala': 476052, 'ruby': 32090, 'shell': 8782, 'thrift': 4117}",521041,"{'scala': 0.9136555472601964, 'ruby': 0.06158824353553751, 'shell': 0.01685471968616673, 'thrift': 0.007901489518099344}","['scala', 'ruby', 'shell', 'thrift']",scala,4,['ruby shell'],Organization,24,2803,257,325,249309,[],distributed message queue system inactive
7805180,"{'javascript': 186236, 'coffeescript': 144275, 'ruby': 93441, 'css': 27866, 'html': 23403, 'shell': 2159}",477380,"{'javascript': 0.3901210775482844, 'coffeescript': 0.3022225480749089, 'ruby': 0.19573714860279023, 'css': 0.05837278478361054, 'html': 0.049023838451548035, 'shell': 0.004522602538857933}","['javascript', 'coffeescript', 'ruby', 'css', 'html', 'shell']",javascript,6,['css html shell'],Organization,82,2771,126,430,10878,[],kandan is an open source alternative to hipchat
5138050,"{'objective-c': 127054, 'c': 1087, 'ruby': 864}",129005,"{'objective-c': 0.9848765551722801, 'c': 0.008426029998837254, 'ruby': 0.006697414828882601}","['objective-c', 'c', 'ruby']",objective-c,3,['c ruby'],User,46,2768,201,424,18070,[],paper folding animation for ios
22960202,"{'css': 3600, 'python': 326, 'html': 103}",4029,"{'css': 0.8935219657483247, 'python': 0.08091337800943162, 'html': 0.025564656242243734}","['css', 'python', 'html']",css,3,['html python'],User,9,2745,81,145,982,[],a quick introduction to docker
65336583,{'javascript': 30723},30723,{'javascript': 1.0},['javascript'],javascript,1,[],User,1,2738,176,320,1297,[],fantasy map generator
26951178,"{'css': 196017, 'javascript': 25038, 'html': 8735}",229790,"{'css': 0.8530266765307455, 'javascript': 0.10896035510683667, 'html': 0.03801296836241786}","['css', 'javascript', 'html']",css,3,['html javascript'],User,36,2709,127,321,3235,[],cat webrtc screensharing electron app for mac os alpha
767761,"{'javascript': 1249, 'shell': 50}",1299,"{'javascript': 0.9615088529638183, 'shell': 0.03849114703618168}","['javascript', 'shell']",javascript,2,[],Organization,35,2693,228,913,232778,[],a powerful collection of modules
6798814,{'java': 142804},142804,{'java': 1.0},['java'],java,1,[],User,139,2684,167,796,14319,[],deprecated a fast pdf reader component for android development
5193009,"{'java': 2801752, 'html': 39468}",2841220,"{'java': 0.9861087842546512, 'html': 0.01389121574534883}","['java', 'html']",java,2,[],User,62,2669,265,1236,114562,[],sina weibo android client
21685855,"{'javascript': 2454891, 'c': 176649, 'shell': 6058, 'perl': 5224, 'html': 960}",2643782,"{'javascript': 0.9285527324113713, 'c': 0.06681677990091467, 'shell': 0.002291414345055682, 'perl': 0.0019759571704474877, 'html': 0.00036311617221087064}","['javascript', 'c', 'shell', 'perl', 'html']",javascript,5,['perl shell'],User,16,2587,123,193,3106,[],a speech recognition library for the web
1760686,"{'javascript': 9338, 'coffeescript': 1489, 'html': 387}",11214,"{'javascript': 0.83270911360799, 'coffeescript': 0.1327804530051721, 'html': 0.03451043338683788}","['javascript', 'coffeescript', 'html']",javascript,3,['coffeescript html'],Organization,13,2583,102,535,2227,[],a jump start for jquery plugins development
14855579,"{'swift': 89508, 'objective-c': 12734, 'ruby': 112}",102354,"{'swift': 0.8744944017820505, 'objective-c': 0.12441135666412646, 'ruby': 0.0010942415538230065}","['swift', 'objective-c', 'ruby']",swift,3,[],Organization,38,2583,249,426,2052,[],comprehensive open source ios guides
938745,"{'javascript': 74071, 'html': 1325}",75396,"{'javascript': 0.9824261234017719, 'html': 0.01757387659822802}","['javascript', 'html']",javascript,2,[],User,10,2569,91,359,1552,[],a script loader for your conditional builds
1246599,"{'javascript': 151648, 'python': 6664, 'shell': 621}",158933,"{'javascript': 0.9541630750064493, 'python': 0.04192961814097765, 'shell': 0.0039073068525730965}","['javascript', 'python', 'shell']",javascript,3,['python shell'],User,60,2536,161,606,1221,[],a graph visualization library using web workers and jquery
172460,"{'objective-c': 27304, 'ruby': 877}",28181,"{'objective-c': 0.9688797416699194, 'ruby': 0.03112025833008055}","['objective-c', 'ruby']",objective-c,2,[],User,11,2531,81,378,92,[],one stop shop for all your method swizzling needs
25587159,"{'objective-c': 231846, 'shell': 24421, 'swift': 8576, 'ruby': 3969, 'c': 1281}",270093,"{'objective-c': 0.8583932201130722, 'shell': 0.09041700451326025, 'swift': 0.03175202615395438, 'ruby': 0.014694938410103187, 'c': 0.004742810809610023}","['objective-c', 'shell', 'swift', 'ruby', 'c']",objective-c,5,['ruby shell'],User,1,2523,108,168,15146,"['hot-reload', 'hot-reloading', 'playground', 'real-time', 'swift-playgrounds']",better playgrounds that work both for objective c and swift
8490636,"{'objective-c': 385799, 'shell': 4029, 'ruby': 2082, 'c': 917}",392827,"{'objective-c': 0.982109172740163, 'shell': 0.010256423311024955, 'ruby': 0.005300043021482739, 'c': 0.0023343609273293333}","['objective-c', 'shell', 'ruby', 'c']",objective-c,4,['ruby shell'],User,55,2509,102,448,6442,[],powerful data driven content manager for uitableview
11535888,"{'php': 294048, 'javascript': 18281, 'css': 1883, 'apacheconf': 288}",314500,"{'php': 0.9349697933227344, 'javascript': 0.05812718600953895, 'css': 0.005987281399046105, 'apacheconf': 0.0009157392686804451}","['php', 'javascript', 'css', 'apacheconf']",php,4,['css javascript'],Organization,8,2505,282,835,7420,[],a php cms powered by laravel  and sentry
58007306,"{'swift': 98299, 'shell': 8726, 'objective-c': 576, 'ruby': 507}",108108,"{'swift': 0.9092666592666593, 'shell': 0.08071558071558071, 'objective-c': 0.005328005328005328, 'ruby': 0.00468975468975469}","['swift', 'shell', 'objective-c', 'ruby']",swift,4,['ruby shell'],User,0,2496,102,218,89383,[],a project to learn animations
46366544,{'javascript': 29726},29726,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,14,2486,34,90,317,[],iphone react native package manager
62854365,"{'swift': 12680, 'python': 1268, 'objective-c': 877, 'ruby': 204}",15029,"{'swift': 0.843702175793466, 'python': 0.0843702175793466, 'objective-c': 0.05835384922483199, 'ruby': 0.013573757402355446}","['swift', 'python', 'objective-c', 'ruby']",swift,4,['objective-c python'],User,36,2481,64,312,7225,[],play pokemon go safely or at unavailable area
30108534,{'java': 133932},133932,{'java': 1.0},['java'],java,1,[],User,18,2477,150,634,1629,[],deprecated an application about movies with material design
75730465,{'java': 25106},25106,{'java': 1.0},['java'],java,1,[],User,5,2465,57,407,5661,[],a demo of animation show how turn viewpager into detail   viewpager
615356,"{'objective-c': 269815, 'shell': 193}",270008,"{'objective-c': 0.9992852063642559, 'shell': 0.0007147936357441261}","['objective-c', 'shell']",objective-c,2,[],User,101,2430,99,472,7834,[],a grid view for iphone and designed to look similar to nscollectionview
7683794,"{'python': 137216, 'javascript': 7401, 'batchfile': 237, 'shell': 136}",144990,"{'python': 0.9463825091385613, 'javascript': 0.0510448996482516, 'batchfile': 0.0016345954893440928, 'shell': 0.0009379957238430237}","['python', 'javascript', 'batchfile', 'shell']",python,4,['javascript shell'],User,20,2398,81,101,1047,[],web inspector allow you debug javascript right in the editor
1307476,"{'ruby': 281927, 'html': 3193}",285120,"{'ruby': 0.9888012065095398, 'html': 0.011198793490460157}","['ruby', 'html']",ruby,2,[],User,79,2387,74,422,2698,"['authentication', 'rails']",magical authentication for rails  
11271755,"{'objective-c': 66861, 'ruby': 78}",66939,"{'objective-c': 0.9988347600053781, 'ruby': 0.0011652399946219692}","['objective-c', 'ruby']",objective-c,2,[],User,14,2371,124,332,1420,[],deprecated dependency management helper for your right in xcode  and 
5265008,"{'javascript': 5947, 'html': 570}",6517,"{'javascript': 0.9125364431486881, 'html': 0.08746355685131195}","['javascript', 'html']",javascript,2,[],User,7,2355,120,128,74,[],a tiny javascript library for generating progress pie charts in your favicon
8883822,{'javascript': 67578},67578,{'javascript': 1.0},['javascript'],javascript,1,[],User,16,2321,116,278,1264,[],flat surface shader for rendering illuminated triangles
21445180,{'swift': 7635},7635,{'swift': 1.0},['swift'],swift,1,[],User,3,2298,57,219,39,[],a hamburger button transition
8416883,{'javascript': 20539},20539,{'javascript': 1.0},['javascript'],javascript,1,[],Organization,26,2270,215,593,1045,[],javascript hyper lapse utility for google street view
57179426,"{'objective-c': 9971, 'ruby': 192}",10163,"{'objective-c': 0.9811079405687297, 'ruby': 0.018892059431270293}","['objective-c', 'ruby']",objective-c,2,[],User,6,2265,95,480,2944,[],a simple demo of realtime face beautification based on gpuimage
22472365,"{'javascript': 41768, 'css': 444, 'html': 368}",42580,"{'javascript': 0.9809300140911226, 'css': 0.010427430718647253, 'html': 0.008642555190230154}","['javascript', 'css', 'html']",javascript,3,['css html'],Organization,32,2258,63,354,898,[],outdated starter template for react with webpack doesn t focus on simplicity not for beginners
8319818,"{'objective-c': 69430, 'ruby': 612}",70042,"{'objective-c': 0.9912623854258873, 'ruby': 0.008737614574112675}","['objective-c', 'ruby']",objective-c,2,[],User,39,2251,111,405,3815,[],dropdown menu inspired by vine
18537678,"{'go': 170947, 'python': 2547, 'shell': 296, 'makefile': 195}",173985,"{'go': 0.9825387246026956, 'python': 0.014639193033882232, 'shell': 0.0017012960887432824, 'makefile': 0.0011207862746788516}","['go', 'python', 'shell', 'makefile']",go,4,['makefile python shell'],User,40,2238,121,481,2086,[],a checker site and tool for cve  
